	Condition	CorrectSource	Stim_RT
0	Enc	8	1.932
1	CTL	6	1.045
2	Enc	5	1.903
3	Enc	5	2.252
4	CTL	5	1.798
5	CTL	6	1.343
6	Enc	6	2.303
7	Enc	5	2.915
8	CTL	6	1.415
9	Enc	9	1.885
10	CTL	9	1.465
11	Enc	6	2.722
12	CTL	9	2.247
13	CTL	5	1.402
14	Enc	8	2.299
15	Enc	9	2.311
16	Enc	5	2.657
17	Enc	9	2.475
18	Enc	5	0.0
19	Enc	8	1.78
20	Enc	8	1.693
21	Enc	9	1.991
22	Enc	8	2.986
23	Enc	5	1.774
24	CTL	8	1.439
25	Enc	8	1.916
26	Enc	8	0.0
27	Enc	5	1.375
28	CTL	8	0.767
29	Enc	9	1.635
30	Enc	9	1.751
31	Enc	6	1.767
32	Enc	8	2.867
33	Enc	8	2.086
34	Enc	9	1.852
35	Enc	5	1.51
36	Enc	6	2.226
37	CTL	9	1.443
38	CTL	6	1.279
39	CTL	6	1.473
40	CTL	5	1.031
41	Enc	9	1.731
42	Enc	8	2.358
43	CTL	9	1.271
44	Enc	6	2.176
45	Enc	6	2.793
46	Enc	9	1.828
47	Enc	8	2.864
48	CTL	8	0.881
49	Enc	9	1.845
50	CTL	9	1.069
51	CTL	8	1.155
52	Enc	8	1.503
53	Enc	9	2.095
54	Enc	6	2.042
55	CTL	5	1.113
56	Enc	5	2.494
57	Enc	6	1.33
58	Enc	6	1.383
59	Enc	8	1.582
60	Enc	9	2.233
61	CTL	5	1.009
62	Enc	5	2.056
63	CTL	8	1.209
64	CTL	9	0.557
65	Enc	6	1.899
66	CTL	8	1.276
67	Enc	9	2.622
68	Enc	6	2.677
69	Enc	9	2.414
70	Enc	6	1.639
71	Enc	8	1.686
72	Enc	9	1.955
73	Enc	8	2.375
74	CTL	9	1.121
75	Enc	9	2.118
76	CTL	6	2.085
77	Enc	5	2.294
78	Enc	8	2.125
79	Enc	5	2.054
80	Enc	6	1.82
81	CTL	6	1.12
82	Enc	5	2.162
83	Enc	6	1.781
84	Enc	8	2.137
85	CTL	6	1.099
86	CTL	9	1.084
87	CTL	5	1.336
88	Enc	5	2.105
89	Enc	5	1.646
90	CTL	8	1.364
91	Enc	5	2.336
92	Enc	9	1.809
93	CTL	9	1.603
94	Enc	9	1.703
95	Enc	5	1.744
96	CTL	6	1.545
97	CTL	5	0.634
98	Enc	8	1.698
99	Enc	6	2.952
100	CTL	5	1.416
101	CTL	8	1.101
102	Enc	6	2.079
103	Enc	5	1.863
104	CTL	8	1.395
105	CTL	6	0.705
106	Enc	6	1.514
107	Enc	8	2.23
108	CTL	5	1.24
109	CTL	8	1.098
110	Enc	9	2.092
111	Enc	8	2.149
112	CTL	9	1.098
113	Enc	9	1.643
114	Enc	6	0.0
115	Enc	5	2.382
116	Enc	6	1.986
