	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	food_chocolatemilk.bmp	Old17	1	1	3.142	5	3079
1	OLD	musical_violin_old.bmp	Old51	1	1	2.403	6	2802
2	OLD	musical_harp_new.bmp	Old43	1	1	1.646	6	5611
3	New	musical_zamponia windflute.bmp	New29	1	2	2.331	6	5611
4	New	food_drink.bmp	New05	1	2	1.971	6	5611
5	OLD	animal_chimpanzee.bmp	Old03	1	1	1.699	8	1413
6	New	sporting_flippers.bmp	New02	1	2	1.819	8	1413
7	New	vegie_pumpkin.bmp	New21	0	1	1.312	6	2370
8	New	food_pizza.bmp	New22	1	2	1.536	6	2370
9	OLD	animal_frog.bmp	Old06	1	1	1.496	5	3875
10	New	food_walnut01c.bmp	New34	0	1	1.775	6	1879
11	OLD	sporting_bicycle_old.bmp	Old55	1	1	1.642	9	1367
12	New	musical_bongo drum.bmp	New23	1	2	1.527	9	1367
13	OLD	sporting_skipping rope.bmp	Old63	0	2	4.502	9	1367
14	OLD	animal_siamese cat.bmp	Old12	0	2	1.743	9	1367
15	OLD	food_softcheese.bmp	Old24	0	2	1.936	9	1367
16	OLD	sporting_snow shoes_old.bmp	Old64	1	1	1.322	6	707
17	OLD	animal_parrot.bmp	Old09	1	1	1.637	5	2178
18	OLD	musical_clarinet_new.bmp	Old44	1	1	1.618	6	1664
19	OLD	sporting_rollerblade.bmp	Old62	1	1	1.915	5	1414
20	New	kitchen_garlic press.bmp	New07	1	2	2.148	5	1414
21	OLD	fruit_watermelon_old.bmp	Old71	1	1	1.116	6	662
22	New	kitchen_baking spatula.bmp	New01	0	1	1.794	6	657
23	New	animal_gorilla.bmp	New15	0	1	3.205	9	1732
24	OLD	food_pecan02.bmp	Old21	1	1	1.484	5	680
25	New	kitchen_kettle_new.bmp	New24	0	1	1.379	6	1187
26	OLD	musical_drums_old.bmp	Old46	1	1	1.449	9	4471
27	New	kitchen_toaster_old.bmp	New30	0	1	2.434	6	1985
28	OLD	vegie_corn02.bmp	Old73	1	1	1.222	6	1220
29	OLD	animal_monarch_old.bmp	Old08	1	1	2.68	6	2141
30	New	animal_giraffe.bmp	New03	1	2	3.717	6	2141
31	OLD	fruit_green grapes.bmp	Old68	1	1	1.159	6	639
32	OLD	food_toast.bmp	Old26	1	1	1.244	6	2649
33	OLD	animal_lion_new.bmp	Old07	1	1	1.783	9	3247
34	OLD	fruit_pineapple_old.bmp	Old70	1	1	1.197	9	1979
35	OLD	food_candy.bmp	Old16	1	1	3.281	6	781
36	OLD	musical_acoustic guitar_new.bmp	Old42	1	1	1.316	9	3166
37	New	musical_tambourine_new.bmp	New06	1	2	1.991	9	3166
38	OLD	food_frenchfries.bmp	Old20	1	1	1.645	8	1138
39	OLD	sporting_footballhelmet.bmp	Old57	0	2	4.353	8	1138
40	OLD	musical_harmonica_new.bmp	Old47	1	1	1.259	5	496
41	OLD	sporting_fishing rod.bmp	Old59	1	1	1.377	6	1240
42	OLD	kitchen_peppermill.bmp	Old33	1	1	1.78	9	1780
43	OLD	kitchen_big cooking pot.bmp	Old28	0	2	1.747	9	1780
44	New	sporting_windsurf.bmp	New31	1	2	2.38	9	1780
45	OLD	food_baguette01.bmp	Old14	1	1	3.324	6	1406
46	OLD	musical_double bass.bmp	Old45	1	1	2.931	8	1613
47	OLD	kitchen_ladle.bmp	Old31	1	1	3.459	6	3689
48	OLD	vegie_radish.bmp	Old77	0	2	1.515	6	3689
49	OLD	animal_sheep.bmp	Old11	0	2	1.427	6	3689
50	New	fruit_apricot_new.bmp	New04	1	2	1.857	6	3689
51	OLD	musical_piano_old.bmp	Old48	0	2	1.486	6	3689
52	OLD	sporting_mini-trampoline.bmp	Old61	1	1	1.639	5	589
53	New	vegie_broccoli.bmp	New36	0	1	3.876	6	2848
54	New	musical_bagpipes.bmp	New35	1	2	3.046	6	2848
55	OLD	vegie_mushroom.bmp	Old76	0	2	1.54	6	2848
56	OLD	sporting_americanfootball.bmp	Old53	0	2	3.818	6	2848
57	New	kitchen_spatula_old.bmp	New37	0	1	1.937	5	1362
58	New	sporting_basketball_new.bmp	New14	0	1	2.003	9	2729
59	OLD	animal_zebra_old.bmp	Old13	0	2	2.394	9	2729
60	OLD	musical_accordion_old.bmp	Old41	0	2	1.137	9	2729
61	OLD	food_cracker02.bmp	Old18	1	1	1.281	6	661
62	OLD	food_croissant01.bmp	Old19	0	2	1.185	6	661
63	New	vegie_cucumber.bmp	New33	0	1	1.608	5	942
64	New	food_bagel01.bmp	New17	0	1	1.334	9	3983
65	OLD	animal_camel_new.bmp	Old01	1	1	1.701	6	744
66	OLD	hard_musical_recorder.bmp	Old40	0	2	2.248	6	744
67	OLD	kitchen_cookie cutter.bmp	Old30	0	2	5.691	6	744
68	OLD	vegie_green capsicum.bmp	Old75	0	2	1.711	6	744
69	New	animal_seal.bmp	New38	1	2	1.05	6	744
70	New	food_cookie01.bmp	New11	0	1	1.335	6	1457
71	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	2.106	8	1983
72	OLD	kitchen_pitcher.bmp	Old34	0	2	2.436	8	1983
73	New	animal_pigeon.bmp	New32	1	2	0.841	8	1983
74	OLD	musical_tuba.bmp	Old50	1	1	1.183	9	2918
75	New	animal_horse.bmp	New20	1	2	1.287	9	2918
76	OLD	animal_dalmation_old.bmp	Old04	1	1	1.531	9	573
77	OLD	vegie_carrot.bmp	Old78	1	1	1.676	6	448
78	OLD	sporting_hockey stick_old.bmp	Old58	1	1	2.499	6	5047
79	OLD	Kitchen_apron.bmp	Old27	0	2	1.453	6	5047
80	New	food_bread.bmp	New28	0	1	1.822	6	4340
81	OLD	kitchen_white strainer.bmp	Old38	0	2	1.461	6	4340
82	OLD	food_bottleofredwine01.bmp	Old15	1	1	2.385	5	3729
83	OLD	food_shellpasta.bmp	Old25	0	2	2.194	5	3729
84	New	sporting_baseball bat_new.bmp	New08	0	1	3.359	6	2953
85	OLD	musical_triangle.bmp	Old49	0	2	1.416	6	2953
86	New	vegie_snowpea01.bmp	New27	1	2	5.205	6	2953
87	OLD	sporting_soccer ball_new.bmp	Old65	0	2	4.653	6	2953
