	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	8	0.9570000000000001	11.562000000000001	3.0	14.562000000000001	5.5	False	CTL01
1	1	6	1.18	20.061	3.0	23.061	0.5	Old56	Enc01
2	1	5	1.042	23.561	3.0	26.561	1.0	Old01	Enc02
3	1	6	1.0490000000000002	27.56	3.0	30.56	1.0	Old22	Enc03
4	1	9	0.986	31.56	3.0	34.56	1.5	Old67	Enc04
5	1	8	0.981	36.06	3.0	39.059	2.0	Old61	Enc05
6	1	9	0.83	41.059	3.0	44.059	3.0	Old46	Enc06
7	0	5	0.762	47.059	3.0	50.058	0.5	False	CTL02
8	0	6	0.6990000000000001	50.558	3.0	53.558	4.0	False	CTL03
9	1	8	1.001	57.558	3.0	60.558	2.5	Old28	Enc07
10	0	8	0.867	63.056999999999995	3.0	66.057	1.5	False	CTL04
11	1	6	0.799	67.557	3.0	70.557	2.0	Old48	Enc08
12	1	5	0.826	72.556	3.0	75.556	3.5	Old15	Enc09
13	0	8	0.621	79.056	3.0	82.056	0.5	False	CTL05
14	1	6	1.3130000000000002	82.556	3.0	85.555	2.5	Old39	Enc10
15	1	6	0.889	88.055	3.0	91.055	0.5	Old07	Enc11
16	1	8	1.3530000000000002	91.555	3.0	94.555	1.0	Old21	Enc12
17	1	5	0.946	95.554	3.0	98.554	1.5	Old68	Enc13
18	1	9	0.9329999999999999	100.054	3.0	103.054	2.5	Old26	Enc14
19	1	9	0.794	105.554	3.0	108.553	3.0	Old35	Enc15
20	1	5	0.853	111.553	3.0	114.553	1.0	Old34	Enc16
21	1	5	2.072	115.553	3.0	118.552	1.5	Old25	Enc17
22	0	5	0.899	120.052	3.0	123.052	1.5	False	CTL06
23	1	5	0.745	124.552	3.0	127.552	1.0	Old03	Enc18
24	1	8	0.865	128.55100000000002	3.0	131.55100000000002	2.5	Old41	Enc19
25	0	5	0.7340000000000001	134.05100000000002	3.0	137.05100000000002	2.5	False	CTL07
26	1	6	0.861	139.55	3.0	142.55	0.5	Old77	Enc20
27	1	5	0.997	143.05	3.0	146.05	5.5	Old60	Enc21
28	1	6	0.8320000000000001	151.549	3.0	154.549	5.5	Old73	Enc22
29	1	5	0.8740000000000001	160.049	3.0	163.048	2.0	Old08	Enc23
30	1	8	0.607	165.048	3.0	168.048	1.0	Old06	Enc24
31	1	5	0.985	169.048	3.0	172.048	3.0	Old51	Enc25
32	1	9	1.09	175.047	3.0	178.047	3.5	Old54	Enc26
33	0	6	0.737	181.547	3.0	184.546	0.5	False	CTL08
34	0	9	0.6709999999999999	185.046	3.0	188.046	1.5	False	CTL09
35	0	8	0.555	189.546	3.0	192.546	9.5	False	CTL10
36	0	5	0.621	202.045	3.0	205.045	2.0	False	CTL11
37	1	8	0.995	207.044	3.0	210.044	2.0	Old40	Enc27
38	0	9	0.54	212.044	3.0	215.044	1.0	False	CTL12
39	1	9	1.021	216.044	3.0	219.043	0.5	Old17	Enc28
40	0	6	2.1830000000000003	219.543	3.0	222.543	0.5	False	CTL13
41	1	8	1.032	223.043	3.0	226.043	2.0	Old33	Enc29
42	1	6	0.866	228.043	3.0	231.042	4.5	Old58	Enc30
43	1	9	0.67	235.542	3.0	238.542	3.5	Old10	Enc31
44	1	6	0.569	242.041	3.0	245.041	8.0	Old70	Enc32
45	1	9	1.122	253.04	3.0	256.04	9.0	Old24	Enc33
46	1	6	1.153	265.039	3.0	268.039	0.5	Old20	Enc34
47	0	6	0.75	268.539	3.0	271.539	2.5	False	CTL14
48	1	5	1.2790000000000001	274.038	3.0	277.038	8.5	Old66	Enc35
49	1	9	0.8240000000000001	285.53700000000003	3.0	288.53700000000003	0.5	Old13	Enc36
50	1	8	0.9620000000000001	289.03700000000003	3.0	292.03700000000003	5.5	Old02	Enc37
51	1	6	0.784	297.536	3.0	300.536	3.0	Old52	Enc38
52	0	6	0.672	303.536	3.0	306.536	4.0	False	CTL15
53	0	9	0.608	310.535	3.0	313.535	6.5	False	CTL16
54	1	6	1.23	320.034	3.0	323.034	0.5	Old62	Enc39
55	1	5	1.099	323.534	3.0	326.534	11.0	Old65	Enc40
56	1	6	0.932	338.033	3.0	341.032	9.5	Old76	Enc41
57	0	8	0.9670000000000001	350.532	3.0	353.531	1.0	False	CTL17
58	1	9	1.102	354.531	3.0	357.531	5.5	Old63	Enc42
59	1	8	0.7659999999999999	363.03	3.0	366.03	1.5	Old23	Enc43
60	1	9	1.063	367.53	3.0	370.53	1.0	Old30	Enc44
61	0	9	0.7609999999999999	371.53	3.0	374.529	2.0	False	CTL18
62	1	8	0.9109999999999999	376.529	3.0	379.529	3.5	Old19	Enc45
63	1	9	0.797	383.029	3.0	386.028	1.5	Old27	Enc46
64	0	8	0.542	387.528	3.0	390.528	0.5	False	CTL19
65	0	5	0.499	391.028	3.0	394.028	2.5	False	CTL20
66	0	5	0.433	396.527	3.0	399.527	0.5	False	CTL21
67	0	8	0.531	400.027	3.0	403.027	2.5	False	CTL22
68	0	9	0.6920000000000001	405.527	3.0	408.526	2.0	False	CTL23
69	0	8	0.532	410.526	3.0	413.526	11.0	False	CTL24
70	1	6	0.8	424.525	3.0	427.525	1.0	Old38	Enc47
71	1	6	0.917	428.525	3.0	431.524	1.5	Old12	Enc48
72	1	8	1.0190000000000001	433.024	3.0	436.024	0.5	Old50	Enc49
73	1	9	0.9890000000000001	436.524	3.0	439.524	0.5	Old47	Enc50
74	1	6	0.87	440.024	3.0	443.023	2.0	Old11	Enc51
75	0	9	1.2329999999999999	445.023	3.0	448.023	1.0	False	CTL25
76	0	5	0.551	449.023	3.0	452.023	2.0	False	CTL26
77	1	5	0.48100000000000004	454.022	3.0	457.022	4.0	Old42	Enc52
78	1	9	0.888	461.022	3.0	464.02099999999996	4.5	Old53	Enc53
79	1	8	0.8640000000000001	468.52099999999996	3.0	471.52099999999996	8.5	Old45	Enc54
80	1	8	0.846	480.02	3.0	483.02	1.0	Old55	Enc55
81	0	6	0.879	484.02	3.0	487.019	6.0	False	CTL27
82	1	6	1.052	493.019	3.0	496.019	1.5	Old31	Enc56
83	0	6	0.6779999999999999	497.51800000000003	3.0	500.51800000000003	13.0	False	CTL28
84	1	9	0.9390000000000001	513.5169999999998	3.0	516.5169999999998	1.5	Old57	Enc57
85	1	9	0.846	518.0169999999998	3.0	521.016	1.5	Old75	Enc58
