0	1	2	3	4	5	6	7	8
82	enc	enc53	old65	encoding	461.325	fixation	464.334	4.5
83	enc	enc54	old42	encoding	468.831	fixation	471.84	8.5
84	enc	enc55	old58	encoding	480.332	fixation	483.341	1
85	ctl	ctl27	nan	control	484.344	fixation	487.353	6
86	enc	enc56	old27	encoding	493.354	fixation	496.363	1.5
87	ctl	ctl28	nan	control	497.851	fixation	500.86	13
88	enc	enc57	old64	encoding	513.848	fixation	516.857	1.5
89	enc	enc58	old66	encoding	518.345	fixation	521.354	1.5
90	enc	enc59	old60	encoding	522.842	fixation	525.851	7.5
91	ctl	ctl29	nan	control	533.34	fixation	536.349	1.5
92	enc	enc60	old62	encoding	537.837	fixation	540.846	3.5
93	ctl	ctl30	nan	control	544.339	fixation	547.348	1
94	enc	enc61	old06	encoding	548.335	fixation	551.344	1.5
95	ctl	ctl31	nan	control	552.831	fixation	555.84	3.5
96	enc	enc62	old39	encoding	559.334	fixation	562.343	4.5
97	ctl	ctl32	nan	control	566.84	fixation	569.849	3
98	enc	enc63	old68	encoding	572.841	fixation	575.85	0.5
99	enc	enc64	old73	encoding	576.352	fixation	579.36	8
100	ctl	ctl33	nan	control	587.351	fixation	590.36	5
101	ctl	ctl34	nan	control	595.358	fixation	598.367	0.5
102	enc	enc65	old69	encoding	598.869	fixation	601.878	1
103	enc	enc66	old76	encoding	602.881	fixation	605.89	11.5
104	ctl	ctl35	nan	control	617.391	fixation	620.4	2.5
105	enc	enc67	old04	encoding	622.89	fixation	625.899	2
106	enc	enc68	old13	encoding	627.889	fixation	630.898	0.5
107	enc	enc69	old33	encoding	631.399	fixation	634.408	1
108	enc	enc70	old45	encoding	635.411	fixation	638.42	1
109	enc	enc71	old35	encoding	639.423	fixation	642.432	0.5
110	ctl	ctl36	nan	control	642.933	fixation	645.942	7.5
111	enc	enc72	old24	encoding	653.431	fixation	656.44	15
112	enc	enc73	old72	encoding	671.435	fixation	674.444	0.5
113	ctl	ctl37	nan	control	674.946	fixation	677.955	1
114	ctl	ctl38	nan	control	678.958	fixation	681.966	0.5
115	enc	enc74	old49	encoding	682.468	fixation	685.477	9
116	enc	enc75	old50	encoding	694.47	fixation	697.479	6
117	ctl	ctl39	nan	control	703.481	fixation	706.49	10.5
118	enc	enc76	old16	encoding	716.988	fixation	719.997	5
119	enc	enc77	old37	encoding	724.995	fixation	728.004	1
120	enc	enc78	old21	encoding	729.007	fixation	732.016	18.5
