0	1	2	3	4	5	6	7	8
1	enc	enc00	nan	encoding	0.069	fixation	3.069	4.5
2	enc	enc000	nan	encoding	7.568	fixation	10.568	0.5
3	ctl	ctl0	nan	control	11.068	fixation	14.068	0.5
4	enc	enc01	old55	encoding	14.568	fixation	17.567	6.5
5	enc	enc02	old05	encoding	24.067	fixation	27.066	2
6	enc	enc03	old23	encoding	29.066	fixation	32.066	1.5
7	enc	enc04	old74	encoding	33.566	fixation	36.566	1
8	enc	enc05	old56	encoding	37.565	fixation	40.565	8.5
9	enc	enc06	old42	encoding	49.064	fixation	52.064	2
10	enc	enc07	old35	encoding	54.064	fixation	57.064	2.5
11	ctl	ctl01	nan	control	59.563	fixation	62.563	1.5
12	ctl	ctl02	nan	control	64.063	fixation	67.063	1.5
13	enc	enc08	old46	encoding	68.562	fixation	71.562	0.5
14	ctl	ctl03	nan	control	72.062	fixation	75.062	0.5
15	enc	enc09	old16	encoding	75.562	fixation	78.562	2
16	enc	enc10	old34	encoding	80.561	fixation	83.561	1.5
17	ctl	ctl04	nan	control	85.061	fixation	88.061	2
18	enc	enc11	old12	encoding	90.06	fixation	93.06	7.5
19	enc	enc12	old22	encoding	100.559	fixation	103.559	5
20	enc	enc13	old66	encoding	108.559	fixation	111.558	1.5
21	enc	enc14	old14	encoding	113.058	fixation	116.058	3
22	enc	enc15	old36	encoding	119.058	fixation	122.057	1
23	enc	enc16	old33	encoding	123.057	fixation	126.057	1.5
24	enc	enc17	old18	encoding	127.557	fixation	130.557	8.5
25	enc	enc18	old03	encoding	139.056	fixation	142.056	2
26	ctl	ctl05	nan	control	144.055	fixation	147.055	1
27	ctl	ctl06	nan	control	148.055	fixation	151.055	1.5
28	enc	enc19	old40	encoding	152.555	fixation	155.554	6.5
29	enc	enc20	old76	encoding	162.054	fixation	165.053	1.5
30	enc	enc21	old53	encoding	166.553	fixation	169.553	6.5
31	ctl	ctl07	nan	control	176.052	fixation	179.052	3.5
32	enc	enc22	old71	encoding	182.552	fixation	185.552	8
33	enc	enc23	old13	encoding	193.551	fixation	196.551	13
34	ctl	ctl08	nan	control	209.549	fixation	212.549	1
35	enc	enc24	old08	encoding	213.549	fixation	216.549	2.5
36	enc	enc25	old41	encoding	219.048	fixation	222.048	1.5
37	enc	enc26	old62	encoding	223.548	fixation	226.548	3.5
38	enc	enc27	old43	encoding	230.047	fixation	233.047	2
39	enc	enc28	old24	encoding	235.047	fixation	238.047	3
40	enc	enc29	old28	encoding	241.046	fixation	244.046	7
41	enc	enc30	old65	encoding	251.045	fixation	254.045	1
42	ctl	ctl09	nan	control	255.045	fixation	258.045	0.5
43	ctl	ctl10	nan	control	258.545	fixation	261.544	1
44	enc	enc31	old09	encoding	262.544	fixation	265.544	0.5
45	enc	enc32	old78	encoding	266.044	fixation	269.044	7
46	enc	enc33	old26	encoding	276.043	fixation	279.043	4
47	enc	enc34	old21	encoding	283.042	fixation	286.042	2
48	ctl	ctl11	nan	control	288.042	fixation	291.042	2.5
49	enc	enc35	old69	encoding	293.541	fixation	296.541	4.5
50	enc	enc36	old06	encoding	301.041	fixation	304.041	0.5
51	ctl	ctl12	nan	control	304.54	fixation	307.54	3
52	enc	enc37	old07	encoding	310.54	fixation	313.54	2
53	ctl	ctl13	nan	control	315.539	fixation	318.539	0.5
54	ctl	ctl14	nan	control	319.039	fixation	322.039	1
55	ctl	ctl15	nan	control	323.039	fixation	326.038	2.5
56	ctl	ctl16	nan	control	328.538	fixation	331.538	6.5
57	enc	enc38	old47	encoding	338.037	fixation	341.037	9.5
58	enc	enc39	old54	encoding	350.536	fixation	353.536	3
59	enc	enc40	old61	encoding	356.536	fixation	359.535	3
60	enc	enc41	old68	encoding	362.535	fixation	365.535	1
61	enc	enc42	old63	encoding	366.535	fixation	369.534	2
62	enc	enc43	old15	encoding	371.534	fixation	374.534	1
63	enc	enc44	old37	encoding	375.534	fixation	378.534	0.5
64	enc	enc45	old19	encoding	379.033	fixation	382.033	2.5
65	enc	enc46	old32	encoding	384.533	fixation	387.533	8.5
66	enc	enc47	old27	encoding	396.032	fixation	399.032	5.5
67	enc	enc48	old04	encoding	404.531	fixation	407.531	2
68	enc	enc49	old45	encoding	409.531	fixation	412.53	6
69	enc	enc50	old44	encoding	418.53	fixation	421.53	6
70	enc	enc51	old11	encoding	427.529	fixation	430.529	1.5
71	ctl	ctl17	nan	control	432.029	fixation	435.028	2
72	enc	enc52	old50	encoding	437.028	fixation	440.028	1.5
73	ctl	ctl18	nan	control	441.528	fixation	444.527	4
74	ctl	ctl19	nan	control	448.527	fixation	451.527	0.5
75	ctl	ctl20	nan	control	452.027	fixation	455.026	6
76	enc	enc53	old64	encoding	461.026	fixation	464.026	0.5
77	enc	enc54	old52	encoding	464.526	fixation	467.525	2.5
78	enc	enc55	old60	encoding	470.025	fixation	473.025	1.5
79	enc	enc56	old31	encoding	474.525	fixation	477.524	2.5
80	ctl	ctl21	nan	control	480.024	fixation	483.024	5.5
81	enc	enc57	old57	encoding	488.523	fixation	491.523	4.5
82	ctl	ctl22	nan	control	496.023	fixation	499.022	2.5
83	enc	enc58	old75	encoding	501.522	fixation	504.522	6.5
84	ctl	ctl23	nan	control	511.021	fixation	514.021	6.5
85	ctl	ctl24	nan	control	520.52	fixation	523.52	1.5
86	ctl	ctl25	nan	control	525.02	fixation	528.02	4.5
87	ctl	ctl26	nan	control	532.519	fixation	535.519	1.5
88	enc	enc59	old58	encoding	537.019	fixation	540.018	0.5
89	ctl	ctl27	nan	control	540.518	fixation	543.518	10.5
90	ctl	ctl28	nan	control	554.017	fixation	557.017	4.5
91	enc	enc60	old59	encoding	561.516	fixation	564.516	2
92	ctl	ctl29	nan	control	566.516	fixation	569.516	1.5
93	enc	enc61	old01	encoding	571.016	fixation	574.015	12.5
94	enc	enc62	old30	encoding	586.514	fixation	589.514	2
95	enc	enc63	old67	encoding	591.514	fixation	594.513	1
96	ctl	ctl30	nan	control	595.513	fixation	598.513	4
97	enc	enc64	old73	encoding	602.513	fixation	605.512	0.5
98	enc	enc65	old72	encoding	606.012	fixation	609.012	4
99	enc	enc66	old77	encoding	613.012	fixation	616.011	3.5
100	ctl	ctl31	nan	control	619.511	fixation	622.511	1
101	ctl	ctl32	nan	control	623.511	fixation	626.51	0.5
102	enc	enc67	old10	encoding	627.01	fixation	630.01	2.5
103	ctl	ctl33	nan	control	632.51	fixation	635.51	0.5
104	ctl	ctl34	nan	control	636.01	fixation	639.009	9
105	ctl	ctl35	nan	control	648.008	fixation	651.008	2
106	enc	enc68	old02	encoding	653.008	fixation	656.008	0.5
107	ctl	ctl36	nan	control	656.508	fixation	659.507	2
108	ctl	ctl37	nan	control	661.507	fixation	664.507	4.5
109	ctl	ctl38	nan	control	669.006	fixation	672.006	4.5
110	enc	enc69	old39	encoding	676.506	fixation	679.505	3.5
111	enc	enc70	old49	encoding	683.005	fixation	686.005	1.5
112	enc	enc71	old38	encoding	687.505	fixation	690.504	4.5
113	enc	enc72	old25	encoding	695.004	fixation	698.004	0.5
114	enc	enc73	old70	encoding	698.504	fixation	701.503	0.5
115	ctl	ctl39	nan	control	702.003	fixation	705.003	5
116	enc	enc74	old48	encoding	710.003	fixation	713.002	4.5
117	enc	enc75	old51	encoding	717.502	fixation	720.502	5.5
118	enc	enc76	old20	encoding	726.001	fixation	729.001	1
119	enc	enc77	old29	encoding	730.001	fixation	733.001	0.5
120	enc	enc78	old17	encoding	733.5	fixation	736.5	13.5
