0	1	2	3	4	5	6	7	8
103	enc	enc68	old37	encoding	605.555	fixation	608.554	1.5
104	ctl	ctl33	nan	control	610.054	fixation	613.054	4.5
105	ctl	ctl34	nan	control	617.554	fixation	620.553	0.5
106	enc	enc69	old09	encoding	621.053	fixation	624.053	8
107	enc	enc70	old56	encoding	632.052	fixation	635.052	1
108	ctl	ctl35	nan	control	636.052	fixation	639.052	4.5
109	ctl	ctl36	nan	control	643.551	fixation	646.551	2
110	enc	enc71	old70	encoding	648.551	fixation	651.551	1
111	enc	enc72	old05	encoding	652.55	fixation	655.55	2
112	ctl	ctl37	nan	control	657.55	fixation	660.55	2
113	ctl	ctl38	nan	control	662.55	fixation	665.549	10
114	enc	enc73	old69	encoding	675.548	fixation	678.548	3.5
115	enc	enc74	old17	encoding	682.048	fixation	685.048	9
116	ctl	ctl39	nan	control	694.047	fixation	697.046	0.5
117	enc	enc75	old46	encoding	697.546	fixation	700.546	7
118	enc	enc76	old55	encoding	707.545	fixation	710.545	12.5
119	enc	enc77	old31	encoding	723.044	fixation	726.044	2.5
120	enc	enc78	old15	encoding	728.544	fixation	731.543	18.5
