0	1	2	3	4	5	6	7	8
1	ctl	ctl0	nan	control	0.078	fixation	3.077	2
2	enc	enc00	nan	encoding	5.077	fixation	8.077	3
3	enc	enc000	nan	encoding	11.077	fixation	14.076	2
4	ctl	ctl01	nan	control	16.076	fixation	19.076	1
5	enc	enc01	old64	encoding	20.076	fixation	23.076	8
6	enc	enc02	old10	encoding	31.075	fixation	34.075	7.5
7	enc	enc03	old61	encoding	41.574	fixation	44.574	0.5
8	enc	enc04	old43	encoding	45.074	fixation	48.074	6
9	enc	enc05	old50	encoding	54.073	fixation	57.073	2
10	enc	enc06	old71	encoding	59.073	fixation	62.073	2
11	ctl	ctl02	nan	control	64.073	fixation	67.072	4
12	ctl	ctl03	nan	control	71.072	fixation	74.072	2.5
13	ctl	ctl04	nan	control	76.572	fixation	79.571	1.5
14	ctl	ctl05	nan	control	81.071	fixation	84.071	5
15	enc	enc07	old56	encoding	89.071	fixation	92.07	1
16	enc	enc08	old09	encoding	93.07	fixation	96.07	3
17	ctl	ctl06	nan	control	99.07	fixation	102.07	3
18	enc	enc09	old47	encoding	105.069	fixation	108.069	2.5
19	enc	enc10	old08	encoding	110.569	fixation	113.569	6.5
20	enc	enc11	old31	encoding	120.068	fixation	123.068	2.5
21	enc	enc12	old32	encoding	125.568	fixation	128.567	2
22	enc	enc13	old66	encoding	130.567	fixation	133.567	4.5
23	enc	enc14	old75	encoding	138.067	fixation	141.066	4.5
24	enc	enc15	old78	encoding	145.566	fixation	148.566	2.5
25	enc	enc16	old77	encoding	151.066	fixation	154.065	1
26	enc	enc17	old11	encoding	155.065	fixation	158.065	1.5
27	ctl	ctl07	nan	control	159.565	fixation	162.565	4
28	ctl	ctl08	nan	control	166.564	fixation	169.564	3
29	enc	enc18	old36	encoding	172.564	fixation	175.564	1
30	enc	enc19	old22	encoding	176.564	fixation	179.563	1
31	enc	enc20	old17	encoding	180.563	fixation	183.563	0.5
32	enc	enc21	old72	encoding	184.063	fixation	187.063	3.5
33	enc	enc22	old18	encoding	190.563	fixation	193.562	4.5
34	ctl	ctl09	nan	control	198.062	fixation	201.062	9.5
35	enc	enc23	old03	encoding	210.561	fixation	213.561	3.5
36	ctl	ctl10	nan	control	217.061	fixation	220.06	4
37	enc	enc24	old15	encoding	224.06	fixation	227.06	4
38	enc	enc25	old49	encoding	231.059	fixation	234.059	1
39	enc	enc26	old23	encoding	235.059	fixation	238.059	6
40	enc	enc27	old52	encoding	244.058	fixation	247.058	6.5
41	enc	enc28	old35	encoding	253.558	fixation	256.557	2
42	enc	enc29	old46	encoding	258.557	fixation	261.557	1.5
43	enc	enc30	old51	encoding	263.057	fixation	266.057	2.5
44	enc	enc31	old38	encoding	268.557	fixation	271.556	4.5
45	enc	enc32	old05	encoding	276.056	fixation	279.056	0.5
46	ctl	ctl11	nan	control	279.556	fixation	282.555	1
47	enc	enc33	old07	encoding	283.555	fixation	286.555	1.5
48	enc	enc34	old57	encoding	288.055	fixation	291.055	2
49	ctl	ctl12	nan	control	293.055	fixation	296.054	4
50	enc	enc35	old02	encoding	300.054	fixation	303.054	2
51	enc	enc36	old55	encoding	305.054	fixation	308.053	2.5
52	enc	enc37	old20	encoding	310.553	fixation	313.553	2
53	enc	enc38	old67	encoding	315.553	fixation	318.553	14.5
54	enc	enc39	old21	encoding	333.051	fixation	336.051	4
55	ctl	ctl13	nan	control	340.051	fixation	343.051	1.5
56	enc	enc40	old16	encoding	344.551	fixation	347.55	1
57	ctl	ctl14	nan	control	348.55	fixation	351.55	3
58	ctl	ctl15	nan	control	354.55	fixation	357.55	5.5
59	ctl	ctl16	nan	control	363.049	fixation	366.049	2
60	enc	enc41	old41	encoding	368.049	fixation	371.048	2.5
61	enc	enc42	old39	encoding	373.548	fixation	376.548	3
62	enc	enc43	old37	encoding	379.548	fixation	382.548	3
63	enc	enc44	old68	encoding	385.547	fixation	388.547	2
64	enc	enc45	old60	encoding	390.547	fixation	393.547	5
65	enc	enc46	old62	encoding	398.546	fixation	401.546	4.5
66	ctl	ctl17	nan	control	406.046	fixation	409.046	10.5
67	enc	enc47	old74	encoding	419.545	fixation	422.544	2.5
68	enc	enc48	old34	encoding	425.044	fixation	428.044	2.5
69	ctl	ctl18	nan	control	430.544	fixation	433.544	6
70	ctl	ctl19	nan	control	439.543	fixation	442.543	3.5
71	enc	enc49	old19	encoding	446.043	fixation	449.042	1.5
72	ctl	ctl20	nan	control	450.542	fixation	453.542	2.5
73	ctl	ctl21	nan	control	456.042	fixation	459.042	4
74	enc	enc50	old12	encoding	463.041	fixation	466.041	2
75	enc	enc51	old59	encoding	468.041	fixation	471.041	3
76	ctl	ctl22	nan	control	474.04	fixation	477.04	3
77	enc	enc52	old42	encoding	480.04	fixation	483.04	4
78	enc	enc53	old24	encoding	487.039	fixation	490.039	0.5
79	ctl	ctl23	nan	control	490.539	fixation	493.539	8
80	ctl	ctl24	nan	control	501.538	fixation	504.538	3
81	enc	enc54	old48	encoding	507.538	fixation	510.538	0.5
82	enc	enc55	old30	encoding	511.038	fixation	514.037	1.5
83	enc	enc56	old33	encoding	515.537	fixation	518.537	4
84	ctl	ctl25	nan	control	522.537	fixation	525.536	5
85	enc	enc57	old70	encoding	530.536	fixation	533.536	7.5
86	ctl	ctl26	nan	control	541.035	fixation	544.035	1
87	ctl	ctl27	nan	control	545.035	fixation	548.035	1.5
88	enc	enc58	old14	encoding	549.535	fixation	552.534	0.5
89	enc	enc59	old69	encoding	553.034	fixation	556.034	1.5
90	enc	enc60	old44	encoding	557.534	fixation	560.534	2
91	ctl	ctl28	nan	control	562.534	fixation	565.533	1
92	ctl	ctl29	nan	control	566.533	fixation	569.533	5
93	ctl	ctl30	nan	control	574.533	fixation	577.532	2
94	ctl	ctl31	nan	control	579.532	fixation	582.532	5.5
95	enc	enc61	old27	encoding	588.032	fixation	591.031	0.5
96	ctl	ctl32	nan	control	591.531	fixation	594.531	8
97	enc	enc62	old63	encoding	602.53	fixation	605.53	1
98	ctl	ctl33	nan	control	606.53	fixation	609.53	0.5
99	enc	enc63	old01	encoding	610.03	fixation	613.03	3.5
100	enc	enc64	old06	encoding	616.529	fixation	619.529	1.5
101	enc	enc65	old65	encoding	621.029	fixation	624.029	2.5
102	enc	enc66	old73	encoding	626.528	fixation	629.528	9.5
103	enc	enc67	old53	encoding	639.028	fixation	642.027	0.5
104	ctl	ctl34	nan	control	642.527	fixation	645.527	1
105	enc	enc68	old29	encoding	646.527	fixation	649.527	3
106	enc	enc69	old13	encoding	652.526	fixation	655.526	1
107	ctl	ctl35	nan	control	656.526	fixation	659.526	2
108	ctl	ctl36	nan	control	661.526	fixation	664.525	0.5
109	enc	enc70	old58	encoding	665.025	fixation	668.025	2
110	ctl	ctl37	nan	control	670.025	fixation	673.025	8.5
111	enc	enc71	old40	encoding	681.524	fixation	684.524	1.5
112	enc	enc72	old04	encoding	686.024	fixation	689.024	1
113	enc	enc73	old45	encoding	690.024	fixation	693.023	1
114	enc	enc74	old26	encoding	694.023	fixation	697.023	4
115	enc	enc75	old76	encoding	701.023	fixation	704.022	9.5
116	ctl	ctl38	nan	control	713.522	fixation	716.521	4.5
