	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	16.038	3.0	19.038	1.0	False	CTL01
1	20.038	3.0	23.037	8.0	Old60	Enc01
2	31.037	3.0	34.036	7.5	Old08	Enc02
3	41.535	3.0	44.535	0.5	Old62	Enc03
4	45.035	3.0	48.035	6.0	Old47	Enc04
5	54.034	3.0	57.034	2.0	Old41	Enc05
6	59.034	3.0	62.033	2.0	Old69	Enc06
7	64.033	3.0	67.033	4.0	False	CTL02
8	71.033	3.0	74.032	2.5	False	CTL03
9	76.532	3.0	79.532	1.5	False	CTL04
10	81.032	3.0	84.031	5.0	False	CTL05
11	89.031	3.0	92.031	1.0	Old58	Enc07
12	93.03	3.0	96.03	3.0	Old05	Enc08
13	99.03	3.0	102.03	3.0	False	CTL06
14	105.029	3.0	108.029	2.5	Old45	Enc09
15	110.529	3.0	113.528	6.5	Old12	Enc10
16	120.028	3.0	123.028	2.5	Old34	Enc11
17	125.527	3.0	128.527	2.0	Old32	Enc12
18	130.527	3.0	133.527	4.5	Old77	Enc13
19	138.026	3.0	141.026	4.5	Old76	Enc14
20	145.525	3.0	148.525	2.5	Old71	Enc15
21	151.025	3.0	154.025	1.0	Old78	Enc16
22	155.024	3.0	158.024	1.5	Old09	Enc17
23	159.524	3.0	162.524	4.0	False	CTL07
24	166.523	3.0	169.523	3.0	False	CTL08
25	172.523	3.0	175.522	1.0	Old30	Enc18
26	176.522	3.0	179.522	1.0	Old14	Enc19
27	180.522	3.0	183.522	0.5	Old25	Enc20
28	184.022	3.0	187.021	3.5	Old66	Enc21
29	190.521	3.0	193.521	4.5	Old26	Enc22
30	198.02	3.0	201.02	9.5	False	CTL09
31	210.519	3.0	213.519	3.5	Old01	Enc23
32	217.018	3.0	220.018	4.0	False	CTL10
33	224.018	3.0	227.017	4.0	Old22	Enc24
34	231.017	3.0	234.017	1.0	Old51	Enc25
35	235.017	3.0	238.016	6.0	Old20	Enc26
36	244.016	3.0	247.016	6.5	Old48	Enc27
37	253.515	3.0	256.515	2.0	Old28	Enc28
38	258.514	3.0	261.514	1.5	Old44	Enc29
39	263.014	3.0	266.014	2.5	Old40	Enc30
40	268.513	3.0	271.513	4.5	Old39	Enc31
41	276.013	3.0	279.012	0.5	Old04	Enc32
42	279.512	3.0	282.512	1.0	False	CTL11
43	283.512	3.0	286.512	1.5	Old06	Enc33
44	288.012	3.0	291.011	2.0	Old65	Enc34
45	293.011	3.0	296.011	4.0	False	CTL12
46	300.01	3.0	303.01	2.0	Old03	Enc35
47	305.01	3.0	308.01	2.5	Old63	Enc36
