	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	1	8	0.0	25.073	3.0	28.073	0.5	Old58	Enc01
1	0	6	0.0	28.573	3.0	31.573	0.5	False	CTL01
2	1	5	0.0	32.073	3.0	35.071999999999996	4.5	Old02	Enc02
3	1	5	0.0	39.571999999999996	3.0	42.571999999999996	2.0	Old54	Enc03
4	0	5	0.0	44.571999999999996	3.0	47.571999999999996	3.5	False	CTL02
5	0	6	0.0	51.07100000000001	3.0	54.07100000000001	1.5	False	CTL03
6	1	6	0.0	55.57100000000001	3.0	58.57100000000001	2.5	Old69	Enc04
7	1	5	0.0	61.07	3.0	64.07	1.0	Old71	Enc05
8	0	6	0.0	65.07	3.0	68.07	3.0	False	CTL04
9	1	9	0.0	71.07	3.0	74.069	4.0	Old48	Enc06
10	0	9	0.0	78.069	3.0	81.069	0.5	False	CTL05
11	1	6	0.0	81.569	3.0	84.569	2.5	Old64	Enc07
12	0	9	0.0	87.068	3.0	90.068	2.5	False	CTL06
13	0	5	0.0	92.568	3.0	95.568	3.5	False	CTL07
14	1	8	0.0	99.067	3.0	102.06700000000001	1.0	Old06	Enc08
15	1	9	0.0	103.06700000000001	3.0	106.06700000000001	2.0	Old75	Enc09
16	1	5	0.0	108.06700000000001	3.0	111.06700000000001	0.5	Old08	Enc10
17	1	9	0.0	111.56700000000001	3.0	114.566	4.5	Old33	Enc11
18	1	5	0.0	119.066	3.0	122.066	7.0	Old37	Enc12
19	1	8	0.0	129.065	3.0	132.065	0.5	Old49	Enc13
20	1	8	0.0	132.565	3.0	135.565	2.0	Old51	Enc14
21	1	9	0.0	137.564	3.0	140.564	1.0	Old42	Enc15
22	1	8	0.0	141.564	3.0	144.564	1.0	Old41	Enc16
23	1	5	0.0	145.564	3.0	148.564	3.5	Old13	Enc17
24	0	8	0.0	152.063	3.0	155.063	1.0	False	CTL08
25	1	8	0.0	156.063	3.0	159.063	2.0	Old31	Enc18
26	1	8	0.0	161.063	3.0	164.062	0.5	Old25	Enc19
27	1	5	0.0	164.562	3.0	167.562	3.5	Old22	Enc20
28	0	8	0.0	171.062	3.0	174.062	7.0	False	CTL09
29	1	9	0.0	181.06099999999998	3.0	184.06099999999998	2.5	Old44	Enc21
30	1	9	0.0	186.56099999999998	3.0	189.56	5.0	Old15	Enc22
31	1	6	0.0	194.56	3.0	197.56	1.0	Old03	Enc23
32	1	8	0.0	198.56	3.0	201.55900000000003	10.0	Old16	Enc24
33	1	8	0.0	211.55900000000003	3.0	214.558	1.5	Old78	Enc25
34	1	9	0.0	216.058	3.0	219.058	0.5	Old24	Enc26
35	1	5	0.0	219.558	3.0	222.558	2.5	Old72	Enc27
36	1	6	0.0	225.058	3.0	228.05700000000002	3.5	Old28	Enc28
37	0	9	0.0	231.55700000000002	3.0	234.55700000000002	1.0	False	CTL10
38	0	6	0.0	235.55700000000002	3.0	238.55700000000002	0.5	False	CTL11
39	0	6	0.0	239.05700000000002	3.0	242.05599999999998	1.5	False	CTL12
40	0	5	0.0	243.55599999999998	3.0	246.55599999999998	7.0	False	CTL13
41	1	9	0.0	253.555	3.0	256.555	7.0	Old68	Enc29
42	1	8	0.0	263.555	3.0	266.55400000000003	2.0	Old76	Enc30
43	0	9	0.0	268.55400000000003	3.0	271.55400000000003	6.5	False	CTL14
44	1	6	0.0	278.053	3.0	281.053	3.5	Old35	Enc31
45	1	6	0.0	284.553	3.0	287.553	2.5	Old01	Enc32
46	1	9	0.0	290.053	3.0	293.052	4.0	Old09	Enc33
47	1	8	0.0	297.052	3.0	300.052	3.5	Old63	Enc34
48	0	8	0.0	303.552	3.0	306.551	1.0	False	CTL15
49	1	9	0.0	307.551	3.0	310.551	6.5	Old07	Enc35
50	0	9	0.0	317.05	3.0	320.05	7.5	False	CTL16
51	0	8	0.0	327.55	3.0	330.54900000000004	2.5	False	CTL17
52	1	8	0.0	333.04900000000004	3.0	336.04900000000004	1.5	Old62	Enc36
53	1	9	0.0	337.54900000000004	3.0	340.54900000000004	1.0	Old14	Enc37
54	1	6	0.0	341.54900000000004	3.0	344.548	3.0	Old45	Enc38
55	0	5	0.0	347.548	3.0	350.548	2.5	False	CTL18
56	1	5	0.0	353.048	3.0	356.04699999999997	1.0	Old26	Enc39
57	1	6	0.0	357.04699999999997	3.0	360.04699999999997	9.0	Old18	Enc40
58	1	6	0.0	369.046	3.0	372.046	1.5	Old74	Enc41
59	1	8	0.0	373.546	3.0	376.546	8.5	Old29	Enc42
60	1	9	0.0	385.045	3.0	388.045	8.0	Old34	Enc43
61	0	5	0.0	396.04400000000004	3.0	399.04400000000004	1.5	False	CTL19
62	1	5	0.0	400.54400000000004	3.0	403.54400000000004	5.0	Old47	Enc44
63	0	8	0.0	408.543	3.0	411.543	1.0	False	CTL20
64	0	9	0.0	412.543	3.0	415.543	3.0	False	CTL21
65	1	6	0.0	418.542	3.0	421.542	5.0	Old53	Enc45
66	0	8	0.0	426.542	3.0	429.542	0.5	False	CTL22
67	1	9	0.0	430.042	3.0	433.041	1.5	Old60	Enc46
68	1	6	0.0	434.541	3.0	437.541	0.5	Old50	Enc47
69	1	9	0.0	438.041	3.0	441.041	2.0	Old36	Enc48
70	1	6	0.0	443.041	3.0	446.04	1.5	Old20	Enc49
71	1	8	0.0	447.54	3.0	450.54	1.0	Old12	Enc50
72	1	9	0.0	451.54	3.0	454.54	2.5	Old61	Enc51
73	1	8	0.0	457.039	3.0	460.039	5.5	Old70	Enc52
74	0	9	0.0	465.539	3.0	468.539	2.5	False	CTL23
75	1	9	0.0	471.038	3.0	474.038	1.5	Old19	Enc53
76	0	6	0.0	475.538	3.0	478.538	0.5	False	CTL24
77	1	5	0.0	479.038	3.0	482.038	3.0	Old77	Enc54
78	1	8	0.0	485.037	3.0	488.037	3.5	Old32	Enc55
79	1	5	0.0	491.537	3.0	494.537	7.5	Old27	Enc56
80	1	6	0.0	502.036	3.0	505.036	2.5	Old43	Enc57
81	0	6	0.0	507.536	3.0	510.535	0.5	False	CTL25
82	1	5	0.0	511.035	3.0	514.035	1.0	Old17	Enc58
83	1	6	0.0	515.035	3.0	518.035	4.0	Old52	Enc59
84	1	8	0.0	522.034	3.0	525.034	11.0	Old67	Enc60
85	0	6	0.0	536.533	3.0	539.533	0.5	False	CTL26
86	0	9	0.0	540.033	3.0	543.033	4.0	False	CTL27
87	0	5	0.0	547.0319999999998	3.0	550.0319999999998	0.5	False	CTL28
88	1	5	0.0	550.5319999999998	3.0	553.5319999999998	2.5	Old39	Enc61
89	1	5	0.0	556.0319999999998	3.0	559.031	3.0	Old57	Enc62
90	0	8	0.0	562.031	3.0	565.031	1.0	False	CTL29
