	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	16.099	3.0	19.098	1.0	False	CTL01	0	6	1.205
1	20.098	3.0	23.098000000000003	8.0	Old54	Enc01	1	8	1.139
2	31.096999999999998	3.0	34.097	7.5	Old01	Enc02	1	5	1.77
3	41.597	3.0	44.596000000000004	0.5	Old59	Enc03	1	5	1.881
4	45.096000000000004	3.0	48.096000000000004	6.0	Old42	Enc04	1	6	2.3930000000000002
5	54.096000000000004	3.0	57.095	2.0	Old46	Enc05	1	5	1.9569999999999999
6	59.095	3.0	62.095	2.0	Old78	Enc06	1	9	1.96
7	64.095	3.0	67.095	4.0	False	CTL02	0	5	0.0
8	71.094	3.0	74.094	2.5	False	CTL03	0	6	1.6030000000000002
9	76.594	3.0	79.594	1.5	False	CTL04	0	6	1.611
10	81.093	3.0	84.09299999999998	5.0	False	CTL05	0	9	1.5719999999999998
11	89.09299999999998	3.0	92.093	1.0	Old55	Enc07	1	6	2.7739999999999996
12	93.092	3.0	96.092	3.0	Old09	Enc08	1	8	2.233
13	99.092	3.0	102.09200000000001	3.0	False	CTL06	0	9	1.114
14	105.09200000000001	3.0	108.09100000000001	2.5	Old40	Enc09	1	9	2.35
15	110.59100000000001	3.0	113.59100000000001	6.5	Old04	Enc10	1	5	1.985
16	120.09	3.0	123.09	2.5	Old36	Enc11	1	9	1.9569999999999999
17	125.59	3.0	128.59	2.0	Old39	Enc12	1	5	1.4080000000000001
18	130.59	3.0	133.589	4.5	Old68	Enc13	1	8	2.2569999999999997
19	138.089	3.0	141.089	4.5	Old67	Enc14	1	8	1.5919999999999999
20	145.588	3.0	148.588	2.5	Old72	Enc15	1	9	2.267
21	151.088	3.0	154.088	1.0	Old73	Enc16	1	8	2.685
22	155.088	3.0	158.08700000000002	1.5	Old03	Enc17	1	5	2.548
23	159.58700000000002	3.0	162.58700000000002	4.0	False	CTL07	0	5	1.367
24	166.58700000000002	3.0	169.58700000000002	3.0	False	CTL08	0	8	1.1159999999999999
25	172.58599999999998	3.0	175.58599999999998	1.0	Old38	Enc18	1	8	1.6
26	176.58599999999998	3.0	179.58599999999998	1.0	Old20	Enc19	1	8	1.659
27	180.58599999999998	3.0	183.585	0.5	Old18	Enc20	1	5	2.04
28	184.085	3.0	187.085	3.5	Old76	Enc21	1	9	2.085
29	190.585	3.0	193.585	4.5	Old15	Enc22	1	9	2.049
30	198.084	3.0	201.084	9.5	False	CTL09	0	8	0.9129999999999999
31	210.583	3.0	213.583	3.5	Old12	Enc23	1	6	1.548
32	217.083	3.0	220.083	4.0	False	CTL10	0	9	0.8009999999999999
33	224.082	3.0	227.082	4.0	Old19	Enc24	1	8	1.5
34	231.082	3.0	234.081	1.0	Old50	Enc25	1	8	1.679
35	235.081	3.0	238.081	6.0	Old24	Enc26	1	9	2.009
36	244.081	3.0	247.08	6.5	Old49	Enc27	1	5	1.5119999999999998
37	253.58	3.0	256.58	2.0	Old32	Enc28	1	6	1.5519999999999998
38	258.58	3.0	261.579	1.5	Old51	Enc29	1	9	2.1319999999999997
39	263.079	3.0	266.079	2.5	Old44	Enc30	1	8	1.8119999999999998
40	268.579	3.0	271.579	4.5	Old33	Enc31	1	6	1.8319999999999999
41	276.078	3.0	279.078	0.5	Old11	Enc32	1	6	1.9369999999999998
42	279.578	3.0	282.578	1.0	False	CTL11	0	6	1.506
43	283.578	3.0	286.577	1.5	Old10	Enc33	1	9	1.8769999999999998
44	288.077	3.0	291.077	2.0	Old64	Enc34	1	8	1.806
45	293.077	3.0	296.077	4.0	False	CTL12	0	6	1.008
46	300.07599999999996	3.0	303.07599999999996	2.0	Old13	Enc35	1	9	1.5130000000000001
47	305.07599999999996	3.0	308.07599999999996	2.5	Old56	Enc36	1	8	1.849
