	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	16.019	3.0	19.028	1.0	False	CTL01
1	20.031	3.0	23.04	8.0	Old61	Enc01
2	31.03	3.0	34.039	7.5	Old10	Enc02
3	41.528	3.0	44.537	0.5	Old62	Enc03
4	45.03899999999999	3.0	48.048	6.0	Old40	Enc04
5	54.049	3.0	57.058	2.0	Old43	Enc05
6	59.047	3.0	62.056	2.0	Old71	Enc06
7	64.046	3.0	67.055	4.0	False	CTL02
8	71.05	3.0	74.059	2.5	False	CTL03
9	76.55	3.0	79.559	1.5	False	CTL04
10	81.046	3.0	84.055	5.0	False	CTL05
11	89.054	3.0	92.06299999999999	1.0	Old53	Enc07
12	93.066	3.0	96.075	3.0	Old12	Enc08
13	99.06700000000001	3.0	102.076	3.0	False	CTL06
14	105.068	3.0	108.077	2.5	Old44	Enc09
15	110.568	3.0	113.577	6.5	Old13	Enc10
16	120.08	3.0	123.089	2.5	Old31	Enc11
17	125.579	3.0	128.588	2.0	Old27	Enc12
18	130.578	3.0	133.587	4.5	Old68	Enc13
19	138.083	3.0	141.092	4.5	Old70	Enc14
20	145.589	3.0	148.598	2.5	Old66	Enc15
21	151.089	3.0	154.098	1.0	Old75	Enc16
22	155.101	3.0	158.11	1.5	Old03	Enc17
23	159.598	3.0	162.607	4.0	False	CTL07
24	166.602	3.0	169.611	3.0	False	CTL08
25	172.603	3.0	175.612	1.0	Old28	Enc18
26	176.598	3.0	179.607	1.0	Old18	Enc19
27	180.594	3.0	183.603	0.5	Old17	Enc20
28	184.104	3.0	187.113	3.5	Old76	Enc21
29	190.607	3.0	193.616	4.5	Old26	Enc22
30	198.113	3.0	201.122	9.5	False	CTL09
31	210.617	3.0	213.626	3.5	Old02	Enc23
32	217.12	3.0	220.129	4.0	False	CTL10
33	224.124	3.0	227.133	4.0	Old21	Enc24
34	231.128	3.0	234.137	1.0	Old49	Enc25
35	235.123	3.0	238.132	6.0	Old22	Enc26
36	244.134	3.0	247.143	6.5	Old51	Enc27
37	253.645	3.0	256.654	2.0	Old34	Enc28
38	258.644	3.0	261.653	1.5	Old52	Enc29
39	263.14	3.0	266.149	2.5	Old50	Enc30
40	268.64	3.0	271.649	4.5	Old32	Enc31
41	276.146	3.0	279.155	0.5	Old01	Enc32
42	279.656	3.0	282.665	1.0	False	CTL11
43	283.652	3.0	286.661	1.5	Old09	Enc33
44	288.148	3.0	291.157	2.0	Old63	Enc34
45	293.147	3.0	296.156	4.0	False	CTL12
46	300.151	3.0	303.16	2.0	Old04	Enc35
47	305.149	3.0	308.158	2.5	Old57	Enc36
48	310.649	3.0	313.658	2.0	Old23	Enc37
49	315.647	3.0	318.656	14.0	Old73	Enc38
50	333.15	3.0	336.159	4.0	Old19	Enc39
51	340.154	3.0	343.163	1.5	False	CTL13
52	344.651	3.0	347.66	1.0	Old15	Enc40
53	348.663	3.0	351.672	3.0	False	CTL14
54	354.664	3.0	357.673	5.5	False	CTL15
55	363.173	3.0	366.182	2.0	False	CTL16
56	368.171	3.0	371.18	2.5	Old46	Enc41
57	373.671	3.0	376.68	3.0	Old29	Enc42
58	379.672	3.0	382.681	3.0	Old39	Enc43
59	385.673	3.0	388.682	2.0	Old78	Enc44
60	390.671	3.0	393.68	5.0	Old65	Enc45
61	398.679	3.0	401.688	4.5	Old58	Enc46
62	406.185	3.0	409.194	10.0	False	CTL17
63	419.692	3.0	422.701	2.5	Old67	Enc47
64	425.191	3.0	428.2	2.5	Old35	Enc48
65	430.691	3.0	433.7	6.0	False	CTL18
66	439.701	3.0	442.71	3.5	False	CTL19
67	446.204	3.0	449.213	1.5	Old25	Enc49
68	450.701	3.0	453.71	2.5	False	CTL20
69	456.201	3.0	459.21	4.0	False	CTL21
70	463.205	3.0	466.214	2.0	Old11	Enc50
71	468.203	3.0	471.212	3.0	Old55	Enc51
72	474.204	3.0	477.213	3.0	False	CTL22
73	480.206	3.0	483.215	4.0	Old41	Enc52
74	487.21	3.0	490.219	0.5	Old16	Enc53
