trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
7	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	5.0	0.0	64.07300000000001	3.0	67.072	4.0	CTL02	9.99900000000001	5.000000000000007	4.999000000000002	74.07200000000002	0.0	5.000000000000007	4.999000000000002	67.072
8	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	6.0	0.0	71.072	3.0	74.072	2.5	CTL03	13.998999999999995	6.998999999999995	7.0	85.071	0.0	6.998999999999995	7.0	74.072
9	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	6.0	0.0	76.572	3.0	79.571	1.5	CTL04	10.998999999999995	5.5	5.498999999999995	87.571	0.0	5.5	5.498999999999995	79.571
10	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.0	0.0	81.071	3.0	84.071	5.0	CTL05	8.998999999999995	4.498999999999995	4.5	90.07	0.0	4.498999999999995	4.5	84.071
13	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	9.0	0.0	99.07	3.0	102.07	3.0	CTL06	12.0	6.0	6.0	111.07	0.0	6.0	6.0	102.07
23	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	5.0	0.0	159.565	3.0	162.565	4.0	CTL07	9.0	4.5	4.5	168.565	0.0	4.5	4.5	162.565
24	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	24.0	8.0	0.0	166.56400000000002	3.0	169.56400000000002	3.0	CTL08	13.998000000000047	6.999000000000024	6.999000000000024	180.56200000000007	0.0	6.999000000000024	6.999000000000024	169.56400000000002
30	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	8.0	0.0	198.062	3.0	201.062	9.5	CTL09	14.999000000000024	7.499000000000024	7.5	213.06100000000004	0.0	7.499000000000024	7.5	201.062
32	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	32.0	9.0	0.0	217.061	3.0	220.06	4.0	CTL10	12.998999999999995	6.5	6.498999999999995	230.06	0.0	6.5	6.498999999999995	220.06
42	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	42.0	6.0	0.0	279.556	3.0	282.555	1.0	CTL11	6.999000000000024	3.5	3.499000000000024	286.555	0.0	3.5	3.499000000000024	282.555
45	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	6.0	0.0	293.055	3.0	296.05400000000003	4.0	CTL12	9.999000000000024	5.0	4.999000000000024	303.05400000000003	0.0	5.0	4.999000000000024	296.05400000000003
51	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	5.0	0.0	340.051	3.0	343.051	1.5	CTL13	14.0	7.0	7.0	354.051	0.0	7.0	7.0	343.051
53	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	9.0	0.0	348.55	3.0	351.55	3.0	CTL14	7.999000000000024	3.999000000000024	4.0	356.54900000000004	0.0	3.999000000000024	4.0	351.55
54	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	8.0	0.0	354.55	3.0	357.55	5.5	CTL15	12.0	6.0	6.0	366.55	0.0	6.0	6.0	357.55
55	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	9.0	0.0	363.049	3.0	366.049	2.0	CTL16	16.997999999999934	8.498999999999967	8.498999999999967	380.0469999999999	0.0	8.498999999999967	8.498999999999967	366.049
62	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	8.0	0.0	406.046	3.0	409.046	10.0	CTL17	15.0	7.5	7.5	421.046	0.0	7.5	7.5	409.046
65	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	5.0	0.0	430.544	3.0	433.544	6.0	CTL18	11.0	5.5	5.5	441.544	0.0	5.5	5.5	433.544
66	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	5.0	0.0	439.543	3.0	442.543	3.5	CTL19	17.998000000000047	8.999000000000024	8.999000000000024	457.54100000000005	0.0	8.999000000000024	8.999000000000024	442.543
68	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	8.0	0.0	450.542	3.0	453.542	2.5	CTL20	8.998999999999967	4.498999999999967	4.5	459.541	0.0	4.498999999999967	4.5	453.542
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	9.0	0.0	456.042	3.0	459.042	4.0	CTL21	11.0	5.5	5.5	467.042	0.0	5.5	5.5	459.042
72	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	8.0	0.0	474.04	3.0	477.04	3.0	CTL22	11.998000000000047	5.999000000000024	5.999000000000024	486.03800000000007	0.0	5.999000000000024	5.999000000000024	477.04
75	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	9.0	0.0	490.539	3.0	493.539	8.0	CTL23	7.0	3.5	3.5	497.539	0.0	3.5	3.5	493.539
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	6.0	0.0	501.538	3.0	504.538	3.0	CTL24	21.998000000000047	10.999000000000024	10.999000000000024	523.5360000000001	0.0	10.999000000000024	10.999000000000024	504.538
80	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	6.0	0.0	522.5369999999998	3.0	525.536	5.0	CTL25	13.999000000000136	7.0	6.999000000000137	536.536	0.0	7.0	6.999000000000137	525.536
82	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	6.0	0.0	541.035	3.0	544.035	1.0	CTL26	20.998000000000047	10.499000000000024	10.499000000000024	562.033	0.0	10.499000000000024	10.499000000000024	544.035
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	9.0	0.0	545.035	3.0	548.035	1.5	CTL27	8.0	4.0	4.0	553.035	0.0	4.0	4.0	548.035
