	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	25.081999999999997	3.0	28.081999999999997	0.5	Old62	Enc01	1	8	2.6180000000000003
1	28.581999999999997	3.0	31.581999999999997	0.5	False	CTL01	0	6	1.665
2	32.082	3.0	35.080999999999996	4.5	Old12	Enc02	1	5	0.0
3	39.580999999999996	3.0	42.581	2.0	Old60	Enc03	1	5	2.2769999999999997
4	44.58	3.0	47.58	3.5	False	CTL02	0	5	0.882
5	51.08	3.0	54.08	1.5	False	CTL03	0	6	1.097
6	55.58	3.0	58.57899999999999	2.5	Old75	Enc04	1	6	1.9169999999999998
7	61.07899999999999	3.0	64.079	1.0	Old68	Enc05	1	5	2.958
8	65.079	3.0	68.078	3.0	False	CTL04	0	6	1.43
9	71.078	3.0	74.078	4.0	Old49	Enc06	1	9	2.156
10	78.078	3.0	81.077	0.5	False	CTL05	0	9	0.629
11	81.577	3.0	84.57700000000001	2.5	Old61	Enc07	1	6	2.123
12	87.07700000000001	3.0	90.077	2.5	False	CTL06	0	9	0.8390000000000001
13	92.576	3.0	95.576	3.5	False	CTL07	0	5	0.695
14	99.076	3.0	102.07600000000001	1.0	Old05	Enc08	1	8	1.52
15	103.075	3.0	106.075	2.0	Old70	Enc09	1	9	2.094
16	108.075	3.0	111.075	0.5	Old01	Enc10	1	5	1.5219999999999998
17	111.575	3.0	114.574	4.5	Old36	Enc11	1	9	2.147
18	119.074	3.0	122.074	7.0	Old27	Enc12	1	5	1.423
19	129.07299999999998	3.0	132.07299999999998	0.5	Old52	Enc13	1	8	1.614
20	132.57299999999998	3.0	135.57299999999998	2.0	Old44	Enc14	1	8	1.6480000000000001
21	137.572	3.0	140.572	1.0	Old46	Enc15	1	9	1.222
22	141.572	3.0	144.572	1.0	Old48	Enc16	1	8	1.51
23	145.572	3.0	148.572	3.5	Old09	Enc17	1	5	1.756
24	152.071	3.0	155.071	1.0	False	CTL08	0	8	0.815
25	156.071	3.0	159.071	2.0	Old29	Enc18	1	8	1.706
26	161.071	3.0	164.07	0.5	Old18	Enc19	1	8	1.817
27	164.57	3.0	167.57	3.5	Old16	Enc20	1	5	1.4980000000000002
28	171.07	3.0	174.06900000000002	7.0	False	CTL09	0	8	0.647
29	181.06900000000002	3.0	184.06799999999998	2.5	Old45	Enc21	1	9	1.828
30	186.56799999999998	3.0	189.56799999999998	5.0	Old22	Enc22	1	9	1.459
31	194.56799999999998	3.0	197.567	1.0	Old02	Enc23	1	6	2.066
32	198.567	3.0	201.567	10.0	Old24	Enc24	1	8	1.871
33	211.56599999999997	3.0	214.56599999999997	1.5	Old69	Enc25	1	8	1.614
34	216.06599999999997	3.0	219.065	0.5	Old15	Enc26	1	9	1.006
35	219.565	3.0	222.565	2.5	Old71	Enc27	1	5	1.6769999999999998
36	225.065	3.0	228.065	3.5	Old32	Enc28	1	6	0.943
37	231.56400000000002	3.0	234.56400000000002	1.0	False	CTL10	0	9	0.828
38	235.56400000000002	3.0	238.56400000000002	0.5	False	CTL11	0	6	0.76
39	239.06400000000002	3.0	242.06400000000002	1.5	False	CTL12	0	6	0.941
40	243.563	3.0	246.563	7.0	False	CTL13	0	5	0.941
41	253.563	3.0	256.562	7.0	Old76	Enc29	1	9	0.67
42	263.562	3.0	266.561	2.0	Old78	Enc30	1	8	0.639
43	268.561	3.0	271.561	6.5	False	CTL14	0	9	0.785
44	278.06	3.0	281.06	3.5	Old38	Enc31	1	6	1.0959999999999999
45	284.56	3.0	287.56	2.5	Old04	Enc32	1	6	1.486
46	290.059	3.0	293.059	4.0	Old06	Enc33	1	9	1.555
47	297.059	3.0	300.059	3.5	Old57	Enc34	1	8	1.777
48	303.558	3.0	306.558	1.0	False	CTL15	0	8	0.866
49	307.558	3.0	310.558	6.5	Old08	Enc35	1	9	1.103
50	317.057	3.0	320.057	7.5	False	CTL16	0	9	0.655
51	327.556	3.0	330.556	2.5	False	CTL17	0	8	0.858
52	333.056	3.0	336.056	1.5	Old58	Enc36	1	8	1.486
53	337.555	3.0	340.555	1.0	Old14	Enc37	1	9	1.7209999999999999
54	341.555	3.0	344.555	3.0	Old40	Enc38	1	6	1.31
55	347.555	3.0	350.55400000000003	2.5	False	CTL18	0	5	0.8109999999999999
56	353.05400000000003	3.0	356.05400000000003	1.0	Old23	Enc39	1	5	1.624
57	357.05400000000003	3.0	360.05300000000017	9.0	Old26	Enc40	1	6	2.061
58	369.05300000000017	3.0	372.05199999999996	1.5	Old67	Enc41	1	6	0.585
59	373.55199999999996	3.0	376.55199999999996	8.5	Old30	Enc42	1	8	1.2919999999999998
60	385.051	3.0	388.051	8.0	Old35	Enc43	1	9	1.203
61	396.05	3.0	399.05	1.5	False	CTL19	0	5	1.177
62	400.55	3.0	403.55	5.0	Old41	Enc44	1	5	1.186
63	408.54900000000004	3.0	411.54900000000004	1.0	False	CTL20	0	8	0.675
64	412.54900000000004	3.0	415.54900000000004	3.0	False	CTL21	0	9	0.745
65	418.548	3.0	421.548	5.0	Old53	Enc45	1	6	0.594
66	426.548	3.0	429.54699999999997	0.5	False	CTL22	0	8	0.512
67	430.048	3.0	433.04699999999997	1.5	Old64	Enc46	1	9	1.375
68	434.54699999999997	3.0	437.54699999999997	0.5	Old42	Enc47	1	6	1.51
69	438.04699999999997	3.0	441.04699999999997	2.0	Old34	Enc48	1	9	1.854
70	443.046	3.0	446.046	1.5	Old21	Enc49	1	6	1.044
71	447.546	3.0	450.546	1.0	Old13	Enc50	1	8	1.19
72	451.546	3.0	454.545	2.5	Old55	Enc51	1	9	1.104
73	457.045	3.0	460.045	5.5	Old66	Enc52	1	8	1.755
74	465.54400000000004	3.0	468.54400000000004	2.5	False	CTL23	0	9	0.599
75	471.04400000000004	3.0	474.04400000000004	1.5	Old19	Enc53	1	9	1.202
76	475.54400000000004	3.0	478.543	0.5	False	CTL24	0	6	0.8640000000000001
77	479.043	3.0	482.043	3.0	Old72	Enc54	1	5	1.405
78	485.043	3.0	488.042	3.5	Old37	Enc55	1	8	1.056
79	491.542	3.0	494.542	7.5	Old31	Enc56	1	5	1.4340000000000002
80	502.041	3.0	505.041	2.5	Old43	Enc57	1	6	1.057
81	507.541	3.0	510.541	0.5	False	CTL25	0	6	0.867
