trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
7	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	5.0	0.762	47.059	3.0	50.058	0.5	CTL02	11.999000000000002	6.0	5.999000000000002	59.058	0.0	6.0	5.999000000000002	50.058
8	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	6.0	0.6990000000000001	50.558	3.0	53.558	4.0	CTL03	6.999000000000002	3.4990000000000023	3.5	57.557	0.0	3.4990000000000023	3.5	53.558
10	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	8.0	0.867	63.057	3.0	66.057	1.5	CTL04	10.998000000000005	5.499000000000002	5.499000000000002	74.055	0.0	5.499000000000002	5.499000000000002	66.057
13	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	8.0	0.621	79.056	3.0	82.056	0.5	CTL05	13.0	6.5	6.5	92.056	0.0	6.5	6.5	82.056
22	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	5.0	0.899	120.052	3.0	123.052	1.5	CTL06	8.99900000000001	4.499000000000009	4.5	129.05100000000002	0.0	4.499000000000009	4.5	123.052
25	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	5.0	0.7340000000000001	134.05100000000002	3.0	137.05100000000002	2.5	CTL07	11.0	5.5	5.5	145.05100000000002	0.0	5.5	5.5	137.05100000000002
33	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	6.0	0.737	181.547	3.0	184.546	0.5	CTL08	12.998999999999995	6.5	6.498999999999995	194.546	0.0	6.5	6.498999999999995	184.546
34	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	9.0	0.6709999999999999	185.046	3.0	188.046	1.5	CTL09	6.998999999999995	3.4989999999999952	3.5	192.045	0.0	3.4989999999999952	3.5	188.046
35	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	8.0	0.555	189.546	3.0	192.546	9.5	CTL10	9.0	4.5	4.5	198.546	0.0	4.5	4.5	192.546
36	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	5.0	0.621	202.045	3.0	205.045	2.0	CTL11	24.99799999999999	12.498999999999995	12.498999999999995	227.043	0.0	12.498999999999995	12.498999999999995	205.045
