0	1	2	3	4	5	6	7	8
96	ctl	ctl30	nan	control	595.77	fixation	598.779	4
97	enc	enc64	old75	encoding	602.774	fixation	605.783	0.5
98	enc	enc65	old70	encoding	606.285	fixation	609.294	4
99	enc	enc66	old66	encoding	613.289	fixation	616.298	3.5
100	ctl	ctl31	nan	control	619.792	fixation	622.801	1
101	ctl	ctl32	nan	control	623.804	fixation	626.813	0.5
102	enc	enc67	old09	encoding	627.314	fixation	630.323	2.5
103	ctl	ctl33	nan	control	632.814	fixation	635.823	0.5
104	ctl	ctl34	nan	control	636.325	fixation	639.334	9
105	ctl	ctl35	nan	control	648.327	fixation	651.336	2
106	enc	enc68	old13	encoding	653.325	fixation	656.334	0.5
107	ctl	ctl36	nan	control	656.836	fixation	659.845	2
108	ctl	ctl37	nan	control	661.834	fixation	664.843	4.5
109	ctl	ctl38	nan	control	669.34	fixation	672.349	4.5
110	enc	enc69	old36	encoding	676.846	fixation	679.855	3.5
111	enc	enc70	old48	encoding	683.349	fixation	686.358	1.5
112	enc	enc71	old30	encoding	687.845	fixation	690.854	4.5
113	enc	enc72	old24	encoding	695.351	fixation	698.36	0.5
114	enc	enc73	old69	encoding	698.862	fixation	701.871	0.5
115	ctl	ctl39	nan	control	702.372	fixation	705.381	5
116	enc	enc74	old46	encoding	710.379	fixation	713.388	4.5
117	enc	enc75	old45	encoding	717.885	fixation	720.894	5.5
118	enc	enc76	old18	encoding	726.394	fixation	729.403	1
119	enc	enc77	old35	encoding	730.406	fixation	733.415	0.5
120	enc	enc78	old22	encoding	733.916	fixation	736.925	13.5
