0	1	2	3	4	5	6	7	8
1	ctl	ctl0	nan	control	0.089	fixation	3.088	2
2	enc	enc00	nan	encoding	5.088	fixation	8.088	3
3	enc	enc000	nan	encoding	11.088	fixation	14.087	2
4	ctl	ctl01	nan	control	16.087	fixation	19.087	1
5	enc	enc01	old64	encoding	20.087	fixation	23.087	8
6	enc	enc02	old04	encoding	31.086	fixation	34.086	7.5
7	enc	enc03	old62	encoding	41.585	fixation	44.585	0.5
8	enc	enc04	old41	encoding	45.085	fixation	48.084	6
9	enc	enc05	old46	encoding	54.084	fixation	57.083	2
10	enc	enc06	old66	encoding	59.083	fixation	62.083	2
11	ctl	ctl02	nan	control	64.083	fixation	67.083	4
12	ctl	ctl03	nan	control	71.082	fixation	74.082	2.5
13	ctl	ctl04	nan	control	76.582	fixation	79.581	1.5
14	ctl	ctl05	nan	control	81.081	fixation	84.081	5
15	enc	enc07	old65	encoding	89.081	fixation	92.08	1
16	enc	enc08	old03	encoding	93.08	fixation	96.08	3
17	ctl	ctl06	nan	control	99.08	fixation	102.079	3
18	enc	enc09	old40	encoding	105.079	fixation	108.079	2.5
19	enc	enc10	old12	encoding	110.579	fixation	113.578	6.5
20	enc	enc11	old35	encoding	120.078	fixation	123.078	2.5
21	enc	enc12	old30	encoding	125.577	fixation	128.577	2
22	enc	enc13	old74	encoding	130.577	fixation	133.577	4.5
23	enc	enc14	old72	encoding	138.076	fixation	141.076	4.5
24	enc	enc15	old69	encoding	145.576	fixation	148.575	2.5
25	enc	enc16	old70	encoding	151.075	fixation	154.075	1
26	enc	enc17	old02	encoding	155.075	fixation	158.074	1.5
27	ctl	ctl07	nan	control	159.574	fixation	162.574	4
28	ctl	ctl08	nan	control	166.574	fixation	169.573	3
29	enc	enc18	old38	encoding	172.573	fixation	175.573	1
30	enc	enc19	old23	encoding	176.573	fixation	179.573	1
31	enc	enc20	old26	encoding	180.572	fixation	183.572	0.5
32	enc	enc21	old76	encoding	184.072	fixation	187.072	3.5
33	enc	enc22	old20	encoding	190.572	fixation	193.571	4.5
34	ctl	ctl09	nan	control	198.071	fixation	201.071	9.5
35	enc	enc23	old10	encoding	210.57	fixation	213.569	3.5
36	ctl	ctl10	nan	control	217.069	fixation	220.069	4
37	enc	enc24	old18	encoding	224.069	fixation	227.068	4
38	enc	enc25	old44	encoding	231.068	fixation	234.068	1
39	enc	enc26	old19	encoding	235.068	fixation	238.067	6
40	enc	enc27	old47	encoding	244.067	fixation	247.066	6.5
41	enc	enc28	old27	encoding	253.566	fixation	256.566	2
42	enc	enc29	old49	encoding	258.566	fixation	261.565	1.5
43	enc	enc30	old42	encoding	263.065	fixation	266.065	2.5
44	enc	enc31	old31	encoding	268.565	fixation	271.564	4.5
45	enc	enc32	old13	encoding	276.064	fixation	279.064	0.5
46	ctl	ctl11	nan	control	279.564	fixation	282.563	1
47	enc	enc33	old01	encoding	283.563	fixation	286.563	1.5
48	enc	enc34	old59	encoding	288.063	fixation	291.063	2
49	ctl	ctl12	nan	control	293.062	fixation	296.062	4
50	enc	enc35	old08	encoding	300.062	fixation	303.061	2
51	enc	enc36	old53	encoding	305.061	fixation	308.061	2.5
52	enc	enc37	old22	encoding	310.561	fixation	313.561	2
53	enc	enc38	old68	encoding	315.56	fixation	318.56	14.5
54	enc	enc39	old17	encoding	333.059	fixation	336.059	4
55	ctl	ctl13	nan	control	340.058	fixation	343.058	1.5
56	enc	enc40	old16	encoding	344.558	fixation	347.557	1
57	ctl	ctl14	nan	control	348.557	fixation	351.557	3
58	ctl	ctl15	nan	control	354.557	fixation	357.557	5.5
59	ctl	ctl16	nan	control	363.056	fixation	366.056	2
60	enc	enc41	old48	encoding	368.056	fixation	371.055	2.5
61	enc	enc42	old32	encoding	373.555	fixation	376.555	3
62	enc	enc43	old33	encoding	379.555	fixation	382.554	3
63	enc	enc44	old77	encoding	385.554	fixation	388.554	2
64	enc	enc45	old58	encoding	390.554	fixation	393.553	5
65	enc	enc46	old55	encoding	398.553	fixation	401.553	4.5
66	ctl	ctl17	nan	control	406.052	fixation	409.052	10.5
67	enc	enc47	old67	encoding	419.551	fixation	422.551	2.5
68	enc	enc48	old28	encoding	425.051	fixation	428.05	2.5
69	ctl	ctl18	nan	control	430.55	fixation	433.55	6
70	ctl	ctl19	nan	control	439.549	fixation	442.549	3.5
71	enc	enc49	old25	encoding	446.049	fixation	449.048	1.5
72	ctl	ctl20	nan	control	450.548	fixation	453.548	2.5
73	ctl	ctl21	nan	control	456.048	fixation	459.048	4
74	enc	enc50	old07	encoding	463.047	fixation	466.047	2
75	enc	enc51	old63	encoding	468.047	fixation	471.046	3
76	ctl	ctl22	nan	control	474.046	fixation	477.046	3
77	enc	enc52	old43	encoding	480.046	fixation	483.045	4
78	enc	enc53	old21	encoding	487.045	fixation	490.045	0.5
79	ctl	ctl23	nan	control	490.545	fixation	493.544	8
80	ctl	ctl24	nan	control	501.544	fixation	504.543	3
81	enc	enc54	old45	encoding	507.543	fixation	510.543	0.5
82	enc	enc55	old29	encoding	511.043	fixation	514.043	1.5
83	enc	enc56	old37	encoding	515.542	fixation	518.542	4
84	ctl	ctl25	nan	control	522.542	fixation	525.542	5
85	enc	enc57	old75	encoding	530.541	fixation	533.541	7.5
86	ctl	ctl26	nan	control	541.04	fixation	544.04	1
87	ctl	ctl27	nan	control	545.04	fixation	548.04	1.5
88	enc	enc58	old15	encoding	549.539	fixation	552.539	0.5
89	enc	enc59	old71	encoding	553.039	fixation	556.039	1.5
90	enc	enc60	old52	encoding	557.539	fixation	560.538	2
91	ctl	ctl28	nan	control	562.538	fixation	565.538	1
92	ctl	ctl29	nan	control	566.538	fixation	569.538	5
93	ctl	ctl30	nan	control	574.537	fixation	577.537	2
94	ctl	ctl31	nan	control	579.537	fixation	582.536	5.5
