0	1	2	3	4	5	6	7	8
1	enc	enc00	nan	encoding	0.015	fixation	3.024	7
2	enc	enc000	nan	encoding	10.011	fixation	13.02	4.5
3	ctl	ctl0	nan	control	17.517	fixation	20.526	4.5
4	enc	enc01	old60	encoding	25.023	fixation	28.032	0.5
5	ctl	ctl01	nan	control	28.533	fixation	31.542	0.5
6	enc	enc02	old03	encoding	32.044	fixation	35.053	4.5
7	enc	enc03	old53	encoding	39.549	fixation	42.558	2
8	ctl	ctl02	nan	control	44.548	fixation	47.557	3.5
9	ctl	ctl03	nan	control	51.05	fixation	54.059	1.5
10	enc	enc04	old66	encoding	55.547	fixation	58.556	2.5
11	enc	enc05	old77	encoding	61.047	fixation	64.056	1
12	ctl	ctl04	nan	control	65.059	fixation	68.068	3
13	enc	enc06	old41	encoding	71.06	fixation	74.069	4
14	ctl	ctl05	nan	control	78.064	fixation	81.073	0.5
15	enc	enc07	old55	encoding	81.575	fixation	84.584	2.5
16	ctl	ctl06	nan	control	87.075	fixation	90.084	2.5
17	ctl	ctl07	nan	control	92.574	fixation	95.583	3.5
18	enc	enc08	old07	encoding	99.077	fixation	102.086	1
19	enc	enc09	old70	encoding	103.072	fixation	106.081	2
20	enc	enc10	old12	encoding	108.071	fixation	111.08	0.5
21	enc	enc11	old34	encoding	111.581	fixation	114.59	4.5
22	enc	enc12	old39	encoding	119.087	fixation	122.096	7
23	enc	enc13	old42	encoding	129.084	fixation	132.093	0.5
24	enc	enc14	old46	encoding	132.594	fixation	135.603	2
25	enc	enc15	old50	encoding	137.592	fixation	140.601	1
26	enc	enc16	old44	encoding	141.588	fixation	144.597	1
27	enc	enc17	old01	encoding	145.6	fixation	148.609	3.5
28	ctl	ctl08	nan	control	152.102	fixation	155.111	1
29	enc	enc18	old27	encoding	156.098	fixation	159.107	2
30	enc	enc19	old25	encoding	161.096	fixation	164.105	0.5
31	enc	enc20	old15	encoding	164.606	fixation	167.615	3.5
32	ctl	ctl09	nan	control	171.109	fixation	174.118	7
33	enc	enc21	old48	encoding	181.106	fixation	184.115	2.5
34	enc	enc22	old18	encoding	186.605	fixation	189.614	5
35	enc	enc23	old05	encoding	194.613	fixation	197.622	1
36	enc	enc24	old19	encoding	198.625	fixation	201.634	10
37	enc	enc25	old72	encoding	211.63	fixation	214.639	1.5
38	enc	enc26	old16	encoding	216.127	fixation	219.136	0.5
39	enc	enc27	old78	encoding	219.637	fixation	222.646	2.5
40	enc	enc28	old36	encoding	225.137	fixation	228.146	3.5
41	ctl	ctl10	nan	control	231.64	fixation	234.649	1
42	ctl	ctl11	nan	control	235.652	fixation	238.661	0.5
43	ctl	ctl12	nan	control	239.162	fixation	242.171	1.5
44	ctl	ctl13	nan	control	243.659	fixation	246.668	7
45	enc	enc29	old75	encoding	253.656	fixation	256.665	7
46	enc	enc30	old76	encoding	263.652	fixation	266.661	2
47	ctl	ctl14	nan	control	268.651	fixation	271.66	6.5
48	enc	enc31	old30	encoding	278.162	fixation	281.171	3.5
49	enc	enc32	old04	encoding	284.665	fixation	287.674	2.5
50	enc	enc33	old08	encoding	290.165	fixation	293.174	4
51	enc	enc34	old61	encoding	297.169	fixation	300.178	3.5
52	ctl	ctl15	nan	control	303.672	fixation	306.681	1
53	enc	enc35	old09	encoding	307.684	fixation	310.693	6.5
54	ctl	ctl16	nan	control	317.196	fixation	320.205	7.5
55	ctl	ctl17	nan	control	327.694	fixation	330.703	2.5
56	enc	enc36	old64	encoding	333.193	fixation	336.202	1.5
57	enc	enc37	old20	encoding	337.69	fixation	340.699	1
58	enc	enc38	old43	encoding	341.685	fixation	344.694	3
59	ctl	ctl18	nan	control	347.687	fixation	350.696	2.5
60	enc	enc39	old14	encoding	353.187	fixation	356.195	1
61	enc	enc40	old23	encoding	357.198	fixation	360.207	9
62	enc	enc41	old67	encoding	369.201	fixation	372.21	1.5
63	enc	enc42	old28	encoding	373.698	fixation	376.707	8.5
64	enc	enc43	old37	encoding	385.199	fixation	388.208	8
65	ctl	ctl19	nan	control	396.198	fixation	399.207	1.5
66	enc	enc44	old40	encoding	400.695	fixation	403.704	5
67	ctl	ctl20	nan	control	408.702	fixation	411.711	1
68	ctl	ctl21	nan	control	412.698	fixation	415.707	3
69	enc	enc45	old59	encoding	418.699	fixation	421.708	5
70	ctl	ctl22	nan	control	426.706	fixation	429.715	0.5
71	enc	enc46	old56	encoding	430.217	fixation	433.226	1.5
72	enc	enc47	old45	encoding	434.713	fixation	437.722	0.5
73	enc	enc48	old33	encoding	438.224	fixation	441.233	2
74	enc	enc49	old17	encoding	443.222	fixation	446.231	1.5
75	enc	enc50	old02	encoding	447.719	fixation	450.728	1
76	enc	enc51	old57	encoding	451.731	fixation	454.74	2.5
77	enc	enc52	old73	encoding	457.231	fixation	460.24	5.5
78	ctl	ctl23	nan	control	465.739	fixation	468.748	2.5
79	enc	enc53	old26	encoding	471.239	fixation	474.248	1.5
80	ctl	ctl24	nan	control	475.736	fixation	478.745	0.5
81	enc	enc54	old68	encoding	479.247	fixation	482.256	3
82	enc	enc55	old35	encoding	485.248	fixation	488.257	3.5
83	enc	enc56	old32	encoding	491.751	fixation	494.76	7.5
84	enc	enc57	old47	encoding	502.249	fixation	505.258	2.5
85	ctl	ctl25	nan	control	507.748	fixation	510.757	0.5
86	enc	enc58	old24	encoding	511.259	fixation	514.268	1
87	enc	enc59	old52	encoding	515.271	fixation	518.28	4
88	enc	enc60	old69	encoding	522.275	fixation	525.284	11.5
89	ctl	ctl26	nan	control	536.785	fixation	539.794	0.5
90	ctl	ctl27	nan	control	540.296	fixation	543.305	4
91	ctl	ctl28	nan	control	547.3	fixation	550.309	0.5
92	enc	enc61	old31	encoding	550.81	fixation	553.819	2.5
93	enc	enc62	old58	encoding	556.31	fixation	559.319	3
94	ctl	ctl29	nan	control	562.311	fixation	565.32	1
95	enc	enc63	old10	encoding	566.307	fixation	569.316	2
96	enc	enc64	old13	encoding	571.305	fixation	574.314	0.5
97	ctl	ctl30	nan	control	574.815	fixation	577.824	7
98	enc	enc65	old63	encoding	584.812	fixation	587.821	0.5
99	enc	enc66	old49	encoding	588.322	fixation	591.331	0.5
100	ctl	ctl31	nan	control	591.833	fixation	594.842	0.5
101	ctl	ctl32	nan	control	595.343	fixation	598.352	1.5
102	enc	enc67	old62	encoding	599.84	fixation	602.849	3
103	enc	enc68	old38	encoding	605.841	fixation	608.85	1.5
104	ctl	ctl33	nan	control	610.338	fixation	613.347	4.5
