0	1	2	3	4	5	6	7	8
41	enc	enc27	old50	encoding	207.208	fixation	210.217	2
42	ctl	ctl12	nan	control	212.206	fixation	215.215	1
43	enc	enc28	old18	encoding	216.218	fixation	219.227	0.5
44	ctl	ctl13	nan	control	219.728	fixation	222.737	0.5
45	enc	enc29	old36	encoding	223.239	fixation	226.248	2
46	enc	enc30	old59	encoding	228.237	fixation	231.246	4.5
47	enc	enc31	old10	encoding	235.743	fixation	238.752	3.5
48	enc	enc32	old75	encoding	242.245	fixation	245.254	8
49	enc	enc33	old26	encoding	253.245	fixation	256.254	9
50	enc	enc34	old14	encoding	265.247	fixation	268.256	0.5
51	ctl	ctl14	nan	control	268.758	fixation	271.766	2.5
52	enc	enc35	old69	encoding	274.257	fixation	277.266	8.5
53	enc	enc36	old01	encoding	285.758	fixation	288.767	0.5
54	enc	enc37	old13	encoding	289.269	fixation	292.278	5.5
55	enc	enc38	old42	encoding	297.777	fixation	300.786	3
56	ctl	ctl15	nan	control	303.778	fixation	306.787	4
57	ctl	ctl16	nan	control	310.783	fixation	313.792	6.5
58	enc	enc39	old58	encoding	320.294	fixation	323.303	0.5
59	enc	enc40	old65	encoding	323.805	fixation	326.814	11.5
60	enc	enc41	old78	encoding	338.315	fixation	341.323	9.5
61	ctl	ctl17	nan	control	350.818	fixation	353.827	1
62	enc	enc42	old55	encoding	354.814	fixation	357.823	5.5
63	enc	enc43	old17	encoding	363.322	fixation	366.331	1.5
64	enc	enc44	old31	encoding	367.819	fixation	370.828	1
65	ctl	ctl18	nan	control	371.831	fixation	374.84	2
66	enc	enc45	old23	encoding	376.829	fixation	379.838	3.5
67	enc	enc46	old35	encoding	383.332	fixation	386.341	1.5
68	ctl	ctl19	nan	control	387.829	fixation	390.837	0.5
69	ctl	ctl20	nan	control	391.339	fixation	394.348	2.5
70	ctl	ctl21	nan	control	396.839	fixation	399.848	0.5
71	ctl	ctl22	nan	control	400.349	fixation	403.358	2.5
72	ctl	ctl23	nan	control	405.849	fixation	408.858	2
73	ctl	ctl24	nan	control	410.847	fixation	413.856	11
74	enc	enc47	old34	encoding	424.855	fixation	427.864	1
75	enc	enc48	old08	encoding	428.851	fixation	431.86	1.5
76	enc	enc49	old48	encoding	433.347	fixation	436.356	0.5
77	enc	enc50	old44	encoding	436.858	fixation	439.867	0.5
78	enc	enc51	old09	encoding	440.368	fixation	443.377	2
79	ctl	ctl25	nan	control	445.366	fixation	448.375	1
80	ctl	ctl26	nan	control	449.362	fixation	452.371	2
81	enc	enc52	old43	encoding	454.36	fixation	457.369	4
82	enc	enc53	old60	encoding	461.364	fixation	464.373	4.5
83	enc	enc54	old46	encoding	468.87	fixation	471.879	8.5
84	enc	enc55	old57	encoding	480.371	fixation	483.38	1
85	ctl	ctl27	nan	control	484.383	fixation	487.391	6
86	enc	enc56	old30	encoding	493.393	fixation	496.402	1.5
87	ctl	ctl28	nan	control	497.889	fixation	500.898	13
88	enc	enc57	old53	encoding	513.887	fixation	516.896	1.5
89	enc	enc58	old74	encoding	518.384	fixation	521.393	1.5
90	enc	enc59	old63	encoding	522.88	fixation	525.889	7.5
91	ctl	ctl29	nan	control	533.378	fixation	536.387	1.5
92	enc	enc60	old61	encoding	537.875	fixation	540.884	3.5
93	ctl	ctl30	nan	control	544.378	fixation	547.387	1
94	enc	enc61	old04	encoding	548.39	fixation	551.399	1.5
95	ctl	ctl31	nan	control	552.886	fixation	555.895	3.5
96	enc	enc62	old39	encoding	559.389	fixation	562.398	4.5
97	ctl	ctl32	nan	control	566.895	fixation	569.904	3
98	enc	enc63	old71	encoding	572.896	fixation	575.905	0.5
99	enc	enc64	old67	encoding	576.406	fixation	579.415	8
100	ctl	ctl33	nan	control	587.406	fixation	590.415	5
101	ctl	ctl34	nan	control	595.413	fixation	598.422	0.5
102	enc	enc65	old73	encoding	598.923	fixation	601.932	1
103	enc	enc66	old76	encoding	602.919	fixation	605.928	11.5
