0	1	2	3	4	5	6	7	8
68	ctl	ctl21	nan	control	412.55	fixation	415.549	3
69	enc	enc45	old54	encoding	418.549	fixation	421.549	5
70	ctl	ctl22	nan	control	426.548	fixation	429.548	0.5
71	enc	enc46	old59	encoding	430.048	fixation	433.048	1.5
72	enc	enc47	old45	encoding	434.548	fixation	437.548	0.5
73	enc	enc48	old33	encoding	438.048	fixation	441.047	2
74	enc	enc49	old24	encoding	443.047	fixation	446.047	1.5
75	enc	enc50	old13	encoding	447.547	fixation	450.547	1
76	enc	enc51	old60	encoding	451.547	fixation	454.546	2.5
77	enc	enc52	old66	encoding	457.046	fixation	460.046	5.5
78	ctl	ctl23	nan	control	465.545	fixation	468.545	2.5
79	enc	enc53	old20	encoding	471.045	fixation	474.045	1.5
80	ctl	ctl24	nan	control	475.545	fixation	478.544	0.5
81	enc	enc54	old74	encoding	479.044	fixation	482.044	3
82	enc	enc55	old38	encoding	485.044	fixation	488.044	3.5
83	enc	enc56	old39	encoding	491.543	fixation	494.543	7.5
84	enc	enc57	old52	encoding	502.043	fixation	505.042	2.5
85	ctl	ctl25	nan	control	507.542	fixation	510.542	0.5
86	enc	enc58	old21	encoding	511.042	fixation	514.042	1
87	enc	enc59	old49	encoding	515.042	fixation	518.041	4
88	enc	enc60	old77	encoding	522.041	fixation	525.041	11.5
89	ctl	ctl26	nan	control	536.54	fixation	539.54	0.5
90	ctl	ctl27	nan	control	540.04	fixation	543.039	4
91	ctl	ctl28	nan	control	547.039	fixation	550.039	0.5
92	enc	enc61	old32	encoding	550.539	fixation	553.539	2.5
93	enc	enc62	old65	encoding	556.038	fixation	559.038	3
94	ctl	ctl29	nan	control	562.038	fixation	565.038	1
95	enc	enc63	old06	encoding	566.038	fixation	569.037	2
96	enc	enc64	old08	encoding	571.037	fixation	574.037	0.5
97	ctl	ctl30	nan	control	574.537	fixation	577.537	7
98	enc	enc65	old63	encoding	584.536	fixation	587.536	0.5
99	enc	enc66	old46	encoding	588.036	fixation	591.036	0.5
100	ctl	ctl31	nan	control	591.536	fixation	594.535	0.5
101	ctl	ctl32	nan	control	595.035	fixation	598.035	1.5
102	enc	enc67	old55	encoding	599.535	fixation	602.535	3
103	enc	enc68	old31	encoding	605.534	fixation	608.534	1.5
104	ctl	ctl33	nan	control	610.034	fixation	613.034	4.5
105	ctl	ctl34	nan	control	617.534	fixation	620.533	0.5
106	enc	enc69	old01	encoding	621.033	fixation	624.033	8
107	enc	enc70	old64	encoding	632.032	fixation	635.032	1
108	ctl	ctl35	nan	control	636.032	fixation	639.032	4.5
109	ctl	ctl36	nan	control	643.531	fixation	646.531	2
110	enc	enc71	old73	encoding	648.531	fixation	651.531	1
111	enc	enc72	old10	encoding	652.531	fixation	655.531	2
112	ctl	ctl37	nan	control	657.53	fixation	660.53	2
113	ctl	ctl38	nan	control	662.53	fixation	665.53	10
114	enc	enc73	old71	encoding	675.529	fixation	678.529	3.5
115	enc	enc74	old23	encoding	682.028	fixation	685.028	9
116	ctl	ctl39	nan	control	694.028	fixation	697.027	0.5
117	enc	enc75	old51	encoding	697.527	fixation	700.527	7
118	enc	enc76	old62	encoding	707.527	fixation	710.526	12.5
119	enc	enc77	old30	encoding	723.025	fixation	726.025	2.5
120	enc	enc78	old16	encoding	728.525	fixation	731.525	18.5
