	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	1	8	1.31	25.043000000000003	3.0	28.043000000000003	0.5	Old53	Enc01
1	0	6	1.23	28.543000000000003	3.0	31.543000000000003	0.5	False	CTL01
2	1	5	0.45899999999999996	32.043	3.0	35.043	4.5	Old02	Enc02
3	1	5	0.46	39.542	3.0	42.542	2.0	Old62	Enc03
4	0	5	0.45899999999999996	44.542	3.0	47.542	3.5	False	CTL02
5	0	6	0.884	51.041000000000004	3.0	54.041000000000004	1.5	False	CTL03
6	1	6	1.169	55.541000000000004	3.0	58.541000000000004	2.5	Old69	Enc04
7	1	5	1.168	61.041000000000004	3.0	64.04	1.0	Old72	Enc05
8	0	6	0.9390000000000001	65.04	3.0	68.04	3.0	False	CTL04
9	1	9	1.095	71.04	3.0	74.04	4.0	Old45	Enc06
10	0	9	0.976	78.039	3.0	81.039	0.5	False	CTL05
11	1	6	0.961	81.539	3.0	84.539	2.5	Old60	Enc07
12	0	9	0.461	87.039	3.0	90.039	2.5	False	CTL06
13	0	5	0.888	92.538	3.0	95.538	3.5	False	CTL07
14	1	8	0.9620000000000001	99.038	3.0	102.038	1.0	Old07	Enc08
15	1	9	1.463	103.038	3.0	106.037	2.0	Old74	Enc09
16	1	5	1.053	108.037	3.0	111.037	0.5	Old08	Enc10
17	1	9	0.963	111.537	3.0	114.537	4.5	Old39	Enc11
18	1	5	0.963	119.036	3.0	122.036	7.0	Old28	Enc12
19	1	8	0.9620000000000001	129.036	3.0	132.035	0.5	Old43	Enc13
20	1	8	1.795	132.535	3.0	135.535	2.0	Old40	Enc14
21	1	9	1.801	137.535	3.0	140.535	1.0	Old50	Enc15
22	1	8	0.963	141.535	3.0	144.534	1.0	Old52	Enc16
23	1	5	1.364	145.534	3.0	148.534	3.5	Old09	Enc17
24	0	8	0.46399999999999997	152.034	3.0	155.034	1.0	False	CTL08
25	1	8	1.4609999999999999	156.034	3.0	159.033	2.0	Old29	Enc18
26	1	8	1.465	161.033	3.0	164.033	0.5	Old16	Enc19
27	1	5	0.465	164.533	3.0	167.533	3.5	Old14	Enc20
28	0	8	0.7390000000000001	171.032	3.0	174.032	7.0	False	CTL09
29	1	9	1.395	181.032	3.0	184.03099999999998	2.5	Old47	Enc21
30	1	9	0.9670000000000001	186.53099999999998	3.0	189.53099999999998	5.0	Old20	Enc22
31	1	6	0.467	194.53099999999998	3.0	197.53	1.0	Old01	Enc23
32	1	8	1.351	198.53	3.0	201.53	10.0	Old18	Enc24
33	1	8	0.9670000000000001	211.52900000000002	3.0	214.52900000000002	1.5	Old67	Enc25
34	1	9	1.4669999999999999	216.02900000000002	3.0	219.02900000000002	0.5	Old24	Enc26
35	1	5	0.467	219.52900000000002	3.0	222.52900000000002	2.5	Old78	Enc27
36	1	6	1.775	225.028	3.0	228.028	3.5	Old38	Enc28
37	0	9	0.726	231.528	3.0	234.528	1.0	False	CTL10
38	0	6	0.838	235.528	3.0	238.52700000000002	0.5	False	CTL11
39	0	6	0.836	239.02700000000002	3.0	242.02700000000002	1.5	False	CTL12
40	0	5	0.7190000000000001	243.52700000000002	3.0	246.52700000000002	7.0	False	CTL13
41	1	9	1.47	253.52599999999998	3.0	256.526	7.0	Old66	Enc29
42	1	8	1.178	263.525	3.0	266.525	2.0	Old73	Enc30
43	0	9	0.895	268.525	3.0	271.525	6.5	False	CTL14
44	1	6	1.276	278.024	3.0	281.024	3.5	Old35	Enc31
45	1	6	0.47100000000000003	284.524	3.0	287.524	2.5	Old05	Enc32
46	1	9	2.222	290.024	3.0	293.02299999999997	4.0	Old11	Enc33
47	1	8	0.47200000000000003	297.02299999999997	3.0	300.02299999999997	3.5	Old54	Enc34
48	0	8	0.7559999999999999	303.522	3.0	306.522	1.0	False	CTL15
49	1	9	1.794	307.522	3.0	310.522	6.5	Old10	Enc35
50	0	9	0.47200000000000003	317.022	3.0	320.02099999999996	7.5	False	CTL16
51	0	8	0.846	327.52099999999996	3.0	330.52	2.5	False	CTL17
52	1	8	1.193	333.02	3.0	336.02	1.5	Old65	Enc36
53	1	9	1.538	337.52	3.0	340.52	1.0	Old19	Enc37
54	1	6	0.9740000000000001	341.52	3.0	344.519	3.0	Old51	Enc38
55	0	5	0.8059999999999999	347.519	3.0	350.519	2.5	False	CTL18
56	1	5	1.348	353.019	3.0	356.019	1.0	Old22	Enc39
57	1	6	0.47600000000000003	357.01800000000003	3.0	360.01800000000003	9.0	Old21	Enc40
58	1	6	0.975	369.01800000000003	3.0	372.017	1.5	Old76	Enc41
59	1	8	1.476	373.517	3.0	376.517	8.5	Old37	Enc42
60	1	9	1.452	385.01599999999996	3.0	388.01599999999996	8.0	Old31	Enc43
61	0	5	0.7859999999999999	396.01599999999996	3.0	399.015	1.5	False	CTL19
62	1	5	1.8419999999999999	400.515	3.0	403.515	5.0	Old44	Enc44
63	0	8	0.82	408.515	3.0	411.514	1.0	False	CTL20
64	0	9	0.638	412.514	3.0	415.514	3.0	False	CTL21
65	1	6	1.058	418.514	3.0	421.514	5.0	Old57	Enc45
66	0	8	0.7609999999999999	426.51300000000003	3.0	429.51300000000003	0.5	False	CTL22
67	1	9	1.501	430.01300000000003	3.0	433.01300000000003	1.5	Old59	Enc46
68	1	6	0.479	434.51300000000003	3.0	437.51199999999983	0.5	Old46	Enc47
69	1	9	1.709	438.01199999999983	3.0	441.01199999999983	2.0	Old27	Enc48
70	1	6	1.54	443.01199999999983	3.0	446.01199999999983	1.5	Old15	Enc49
71	1	8	1.3459999999999999	447.51199999999983	3.0	450.51099999999997	1.0	Old06	Enc50
72	1	9	0.98	451.51099999999997	3.0	454.51099999999997	2.5	Old63	Enc51
73	1	8	0.48	457.01099999999997	3.0	460.01099999999997	5.5	Old68	Enc52
74	0	9	0.679	465.51	3.0	468.51	2.5	False	CTL23
75	1	9	1.48	471.01	3.0	474.01	1.5	Old25	Enc53
76	0	6	0.93	475.51	3.0	478.509	0.5	False	CTL24
77	1	5	0.981	479.009	3.0	482.009	3.0	Old71	Enc54
78	1	8	1.5759999999999998	485.009	3.0	488.009	3.5	Old32	Enc55
79	1	5	0.982	491.50800000000004	3.0	494.50800000000004	7.5	Old33	Enc56
80	1	6	0.48200000000000004	502.00800000000004	3.0	505.00699999999983	2.5	Old49	Enc57
81	0	6	0.8290000000000001	507.50699999999983	3.0	510.50699999999983	0.5	False	CTL25
82	1	5	1.483	511.00699999999983	3.0	514.007	1.0	Old23	Enc58
83	1	6	1.9769999999999999	515.007	3.0	518.006	4.0	Old41	Enc59
84	1	8	0.483	522.006	3.0	525.006	11.0	Old77	Enc60
85	0	6	0.602	536.505	3.0	539.505	0.5	False	CTL26
86	0	9	0.7759999999999999	540.005	3.0	543.005	4.0	False	CTL27
87	0	5	0.485	547.004	3.0	550.004	0.5	False	CTL28
88	1	5	1.541	550.504	3.0	553.504	2.5	Old30	Enc61
89	1	5	1.3780000000000001	556.004	3.0	559.003	3.0	Old55	Enc62
90	0	8	0.485	562.003	3.0	565.003	1.0	False	CTL29
91	1	5	1.253	566.003	3.0	569.003	2.0	Old03	Enc63
92	1	9	1.486	571.002	3.0	574.002	0.5	Old13	Enc64
93	0	9	0.486	574.502	3.0	577.502	7.0	False	CTL30
94	1	9	0.48700000000000004	584.501	3.0	587.501	0.5	Old58	Enc65
95	1	5	1.524	588.001	3.0	591.001	0.5	Old42	Enc66
96	0	6	0.8759999999999999	591.501	3.0	594.501	0.5	False	CTL31
97	0	5	0.002	595.001	3.0	598.0	1.5	False	CTL32
98	1	8	0.48700000000000004	599.5	3.0	602.5	3.0	Old61	Enc67
99	1	6	1.6119999999999999	605.5	3.0	608.5	1.5	Old36	Enc68
100	0	5	0.8140000000000001	610.0	3.0	612.999	4.5	False	CTL33
101	0	8	0.648	617.499	3.0	620.499	0.5	False	CTL34
102	1	6	1.391	620.999	3.0	623.998	8.0	Old12	Enc69
103	1	5	0.488	631.998	3.0	634.998	1.0	Old64	Enc70
104	0	8	1.072	635.998	3.0	638.997	4.5	False	CTL35
105	0	6	0.6809999999999999	643.497	3.0	646.497	2.0	False	CTL36
106	1	6	1.489	648.497	3.0	651.496	1.0	Old70	Enc71
107	1	8	1.495	652.496	3.0	655.4960000000002	2.0	Old04	Enc72
