	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.547	3.0	17.556	6.5	Old62	Enc01
1	24.059	3.0	27.068	2.0	Old11	Enc02
2	29.057	3.0	32.066	1.5	Old15	Enc03
3	33.554	3.0	36.563	1.0	Old77	Enc04
4	37.566	3.0	40.575	8.5	Old59	Enc05
5	49.067	3.0	52.076	2.0	Old41	Enc06
6	54.065	3.0	57.074	2.5	Old37	Enc07
7	59.565	3.0	62.574	1.5	False	CTL01
8	64.062	3.0	67.071	1.5	False	CTL02
9	68.558	3.0	71.567	0.5	Old50	Enc08
10	72.069	3.0	75.078	0.5	False	CTL03
11	75.579	3.0	78.58800000000001	2.0	Old18	Enc09
12	80.578	3.0	83.587	1.5	Old33	Enc10
13	85.074	3.0	88.083	2.0	False	CTL04
14	90.073	3.0	93.08200000000001	7.5	Old08	Enc11
15	100.571	3.0	103.58	5.0	Old17	Enc12
16	108.578	3.0	111.587	1.5	Old71	Enc13
17	113.075	3.0	116.084	3.0	Old16	Enc14
18	119.076	3.0	122.085	1.0	Old30	Enc15
19	123.071	3.0	126.08	1.5	Old39	Enc16
20	127.568	3.0	130.577	8.5	Old23	Enc17
21	139.069	3.0	142.078	2.0	Old09	Enc18
22	144.068	3.0	147.077	1.0	False	CTL05
23	148.08	3.0	151.089	1.5	False	CTL06
24	152.576	3.0	155.585	6.5	Old42	Enc19
25	162.071	3.0	165.08	1.5	Old70	Enc20
26	166.568	3.0	169.577	6.5	Old57	Enc21
27	176.08	3.0	179.089	3.5	False	CTL07
28	182.583	3.0	185.592	8.0	Old68	Enc22
29	193.582	3.0	196.591	13.0	Old10	Enc23
30	209.58	3.0	212.589	1.0	False	CTL08
31	213.575	3.0	216.584	2.5	Old05	Enc24
32	219.075	3.0	222.084	1.5	Old51	Enc25
33	223.572	3.0	226.581	3.5	Old65	Enc26
34	230.075	3.0	233.084	2.0	Old46	Enc27
35	235.073	3.0	238.082	3.0	Old14	Enc28
36	241.074	3.0	244.083	7.0	Old38	Enc29
37	251.071	3.0	254.08	1.0	Old64	Enc30
38	255.083	3.0	258.092	0.5	False	CTL09
39	258.593	3.0	261.602	1.0	False	CTL10
40	262.589	3.0	265.598	0.5	Old07	Enc31
41	266.099	3.0	269.108	7.0	Old72	Enc32
42	276.096	3.0	279.105	4.0	Old21	Enc33
43	283.1	3.0	286.109	2.0	Old20	Enc34
44	288.098	3.0	291.107	2.5	False	CTL11
45	293.598	3.0	296.607	4.5	Old74	Enc35
46	301.104	3.0	304.113	0.5	Old02	Enc36
47	304.614	3.0	307.623	3.0	False	CTL12
48	310.616	3.0	313.625	2.0	Old03	Enc37
49	315.614	3.0	318.623	0.5	False	CTL13
50	319.125	3.0	322.134	1.0	False	CTL14
