trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
38	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	6.0	0.0	235.557	3.0	238.557	0.5	CTL11	8.0	4.0	4.0	243.557	0.0	4.0	4.0	238.557
39	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	6.0	0.0	239.057	3.0	242.056	1.5	CTL12	6.999000000000024	3.5	3.499000000000024	246.056	0.0	3.5	3.499000000000024	242.056
40	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	5.0	0.0	243.556	3.0	246.556	7.0	CTL13	8.999000000000024	4.499000000000024	4.5	252.55500000000004	0.0	4.499000000000024	4.5	246.556
43	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	43.0	9.0	0.0	268.55400000000003	3.0	271.55400000000003	6.5	CTL14	9.999000000000024	4.999000000000024	5.0	278.55300000000005	0.0	4.999000000000024	5.0	271.55400000000003
48	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	48.0	8.0	0.0	303.552	3.0	306.551	1.0	CTL15	12.998999999999969	6.5	6.498999999999967	316.551	0.0	6.5	6.498999999999967	306.551
50	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	9.0	0.0	317.05	3.0	320.05	7.5	CTL16	18.998000000000047	9.499000000000024	9.499000000000024	336.04800000000006	0.0	9.499000000000024	9.499000000000024	320.05
51	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	8.0	0.0	327.55	3.0	330.54900000000004	2.5	CTL17	20.999000000000024	10.5	10.499000000000024	348.54900000000004	0.0	10.5	10.499000000000024	330.54900000000004
55	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	5.0	0.0	347.548	3.0	350.548	2.5	CTL18	11.998999999999969	5.998999999999967	6.0	359.547	0.0	5.998999999999967	6.0	350.548
61	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	5.0	0.0	396.044	3.0	399.044	1.5	CTL19	21.997999999999934	10.998999999999969	10.998999999999969	418.0419999999999	0.0	10.998999999999969	10.998999999999969	399.044
63	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	63.0	8.0	0.0	408.543	3.0	411.543	1.0	CTL20	15.998000000000047	7.999000000000024	7.999000000000024	424.54100000000005	0.0	7.999000000000024	7.999000000000024	411.543
64	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	9.0	0.0	412.543	3.0	415.543	3.0	CTL21	8.0	4.0	4.0	420.543	0.0	4.0	4.0	415.543
66	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	8.0	0.0	426.542	3.0	429.542	0.5	CTL22	16.0	8.0	8.0	442.542	0.0	8.0	8.0	429.542
74	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	74.0	9.0	0.0	465.539	3.0	468.539	2.5	CTL23	17.0	8.5	8.5	482.539	0.0	8.5	8.5	468.539
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	6.0	0.0	475.538	3.0	478.538	0.5	CTL24	9.0	4.5	4.5	484.538	0.0	4.5	4.5	478.538
81	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	6.0	0.0	507.536	3.0	510.535	0.5	CTL25	10.999000000000024	5.5	5.499000000000024	518.5350000000001	0.0	5.5	5.499000000000024	510.535
85	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	6.0	0.0	536.533	3.0	539.533	0.5	CTL26	28.998000000000047	14.499000000000024	14.499000000000024	565.5310000000001	0.0	14.499000000000024	14.499000000000024	539.533
86	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	9.0	0.0	540.033	3.0	543.033	4.0	CTL27	7.0	3.5	3.5	547.033	0.0	3.5	3.5	543.033
87	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	5.0	0.0	547.0319999999998	3.0	550.0319999999998	0.5	CTL28	13.997999999999593	6.998999999999796	6.998999999999796	561.0299999999994	0.0	6.998999999999796	6.998999999999796	550.0319999999998
90	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	8.0	0.0	562.031	3.0	565.031	1.0	CTL29	11.999000000000136	5.999000000000137	6.0	574.0300000000001	0.0	5.999000000000137	6.0	565.031
93	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	9.0	0.0	574.53	3.0	577.53	7.0	CTL30	6.999000000000024	3.499000000000024	3.5	581.529	0.0	3.499000000000024	3.5	577.53
96	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	6.0	0.0	591.529	3.0	594.529	0.5	CTL31	7.0	3.5	3.5	598.529	0.0	3.5	3.5	594.529
97	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	5.0	0.0	595.029	3.0	598.028	1.5	CTL32	6.999000000000024	3.5	3.499000000000024	602.028	0.0	3.5	3.499000000000024	598.028
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	5.0	0.0	610.0269999999998	3.0	613.0269999999998	4.5	CTL33	8.997999999999593	4.498999999999796	4.498999999999796	619.0249999999994	0.0	4.498999999999796	4.498999999999796	613.0269999999998
101	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	8.0	0.0	617.5269999999998	3.0	620.5269999999998	0.5	CTL34	15.0	7.5	7.5	632.5269999999998	0.0	7.5	7.5	620.5269999999998
104	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	8.0	0.0	636.025	3.0	639.025	4.5	CTL35	7.998000000000047	3.999000000000024	3.999000000000024	644.023	0.0	3.999000000000024	3.999000000000024	639.025
105	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	6.0	0.0	643.525	3.0	646.525	2.0	CTL36	15.0	7.5	7.5	658.525	0.0	7.5	7.5	646.525
108	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	108.0	5.0	0.0	657.5239999999999	3.0	660.5239999999999	2.0	CTL37	9.999999999999886	4.999999999999886	5.0	667.5239999999998	0.0	4.999999999999886	5.0	660.5239999999999
109	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	8.0	0.0	662.523	3.0	665.523	10.0	CTL38	9.998000000000276	4.999000000000137	4.999000000000137	672.5210000000003	0.0	4.999000000000137	4.999000000000137	665.523
112	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	9.0	0.0	694.0210000000002	3.0	697.0210000000002	0.5	CTL39	23.99800000000073	11.999000000000365	11.999000000000365	718.0190000000009	0.0	11.999000000000365	11.999000000000365	697.0210000000002
