trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	9	0.0	111.567	3.0	114.566	4.5	Old33	Enc11	117.566	3.5	3.4990000000000094	229.13299999999998	False	3.5	3.499000000000009	114.566
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	5	0.0	119.066	3.0	122.066	7.0	Old37	Enc12	125.066	7.499000000000009	7.5	244.132	False	7.499000000000009	7.5	122.066
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	8	0.0	129.065	3.0	132.065	0.5	Old49	Enc13	135.065	9.998999999999995	9.998999999999995	264.13	False	9.998999999999995	9.998999999999995	132.065
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	8	0.0	132.565	3.0	135.565	2.0	Old51	Enc14	138.565	3.5	3.5	271.13	False	3.5	3.5	135.565
21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	9	0.0	137.564	3.0	140.564	1.0	Old42	Enc15	143.564	4.998999999999995	4.998999999999995	281.128	False	4.998999999999995	4.998999999999995	140.564
22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	8	0.0	141.564	3.0	144.564	1.0	Old41	Enc16	147.564	4.0	4.0	289.128	False	4.0	4.0	144.564
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	5	0.0	145.564	3.0	148.564	3.5	Old13	Enc17	151.564	4.0	4.0	297.128	False	4.0	4.0	148.564
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	8	0.0	156.063	3.0	159.063	2.0	Old31	Enc18	162.063	4.0	4.0	318.126	False	4.0	4.0	159.063
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	8	0.0	161.063	3.0	164.062	0.5	Old25	Enc19	167.062	5.0	4.999000000000024	328.125	False	5.0	4.999000000000024	164.062
27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	5	0.0	164.562	3.0	167.562	3.5	Old22	Enc20	170.562	3.4990000000000236	3.5	335.124	False	3.499000000000024	3.5	167.562
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	9	0.0	181.061	3.0	184.061	2.5	Old44	Enc21	187.061	9.998999999999995	9.998999999999995	368.122	False	9.998999999999995	9.998999999999995	184.061
30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	9	0.0	186.561	3.0	189.56	5.0	Old15	Enc22	192.56	5.5	5.498999999999995	379.121	False	5.5	5.498999999999995	189.56
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	6	0.0	194.56	3.0	197.56	1.0	Old03	Enc23	200.56	7.998999999999995	8.0	395.12	False	7.998999999999995	8.0	197.56
32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	8	0.0	198.56	3.0	201.55900000000003	10.0	Old16	Enc24	204.55900000000003	4.0	3.9990000000000236	403.119	False	4.0	3.999000000000024	201.55900000000003
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	8	0.0	211.55900000000003	3.0	214.558	1.5	Old78	Enc25	217.558	12.999000000000024	12.998999999999967	429.117	False	12.999000000000024	12.998999999999969	214.558
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	9	0.0	216.058	3.0	219.058	0.5	Old24	Enc26	222.058	4.498999999999967	4.5	438.116	False	4.498999999999967	4.5	219.058
35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	5	0.0	219.558	3.0	222.558	2.5	Old72	Enc27	225.558	3.5	3.5	445.116	False	3.5	3.5	222.558
36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	6	0.0	225.058	3.0	228.057	3.5	Old28	Enc28	231.057	5.5	5.498999999999995	456.115	False	5.5	5.498999999999995	228.057
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	9	0.0	253.555	3.0	256.555	7.0	Old68	Enc29	259.555	9.998999999999995	9.998999999999995	513.11	False	9.998999999999995	9.998999999999995	256.555
42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	8	0.0	263.555	3.0	266.55400000000003	2.0	Old76	Enc30	269.55400000000003	10.0	9.999000000000024	533.109	False	10.0	9.999000000000024	266.55400000000003
44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	6	0.0	278.053	3.0	281.053	3.5	Old35	Enc31	284.053	9.498999999999967	9.498999999999967	562.106	False	9.498999999999969	9.498999999999969	281.053
45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	6	0.0	284.553	3.0	287.553	2.5	Old01	Enc32	290.553	6.5	6.5	575.106	False	6.5	6.5	287.553
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	9	0.0	290.053	3.0	293.052	4.0	Old09	Enc33	296.052	5.5	5.499000000000024	586.105	False	5.5	5.499000000000024	293.052
47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	8	0.0	297.052	3.0	300.052	3.5	Old63	Enc34	303.052	6.999000000000024	7.0	600.104	False	6.999000000000024	7.0	300.052
49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	9	0.0	307.551	3.0	310.551	6.5	Old07	Enc35	313.551	3.998999999999967	4.0	621.102	False	3.998999999999967	4.0	310.551
52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	8	0.0	333.04900000000004	3.0	336.04900000000004	1.5	Old62	Enc36	339.04900000000004	5.499000000000024	5.5	672.0980000000001	False	5.499000000000024	5.5	336.04900000000004
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	9	0.0	337.54900000000004	3.0	340.54900000000004	1.0	Old14	Enc37	343.54900000000004	4.5	4.5	681.0980000000001	False	4.5	4.5	340.54900000000004
54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	6	0.0	341.54900000000004	3.0	344.548	3.0	Old45	Enc38	347.548	4.0	3.998999999999967	689.097	False	4.0	3.998999999999967	344.548
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	0.0	353.048	3.0	356.047	1.0	Old26	Enc39	359.047	5.5	5.499000000000024	712.095	False	5.5	5.499000000000024	356.047
57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	6	0.0	357.047	3.0	360.047	9.0	Old18	Enc40	363.047	3.9990000000000236	4.0	720.094	False	3.999000000000024	4.0	360.047
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	6	0.0	369.046	3.0	372.046	1.5	Old74	Enc41	375.046	11.998999999999967	11.998999999999967	744.092	False	11.998999999999969	11.998999999999969	372.046
59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	8	0.0	373.546	3.0	376.546	8.5	Old29	Enc42	379.546	4.5	4.5	753.092	False	4.5	4.5	376.546
