	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	8	1.1840000000000002	11.537	3.0	14.537	5.5	False	CTL01
1	1	6	2.353	20.035999999999998	3.0	23.035999999999998	0.5	Old59	Enc01
2	1	5	1.51	23.535999999999998	3.0	26.535999999999998	1.0	Old06	Enc02
3	1	6	2.496	27.535	3.0	30.535	1.0	Old25	Enc03
4	1	9	2.006	31.535	3.0	34.535	1.5	Old73	Enc04
5	1	8	2.657	36.035	3.0	39.034	2.0	Old54	Enc05
6	1	9	2.124	41.034	3.0	44.034	3.0	Old42	Enc06
7	0	5	1.032	47.034	3.0	50.034	0.5	False	CTL02
8	0	6	1.078	50.534	3.0	53.533	4.0	False	CTL03
9	1	8	1.3840000000000001	57.533	3.0	60.533	2.5	Old27	Enc07
10	0	8	0.855	63.033	3.0	66.032	1.5	False	CTL04
11	1	6	2.231	67.532	3.0	70.532	2.0	Old44	Enc08
12	1	5	1.982	72.532	3.0	75.532	3.5	Old24	Enc09
13	0	8	1.115	79.031	3.0	82.031	0.5	False	CTL05
14	1	6	1.736	82.531	3.0	85.531	2.5	Old29	Enc10
15	1	6	1.401	88.03	3.0	91.03	0.5	Old07	Enc11
16	1	8	1.473	91.53	3.0	94.53	1.0	Old14	Enc12
17	1	5	1.431	95.53	3.0	98.53	1.5	Old74	Enc13
18	1	9	2.197	100.029	3.0	103.029	2.5	Old15	Enc14
19	1	9	1.204	105.529	3.0	108.529	3.0	Old34	Enc15
20	1	5	1.588	111.529	3.0	114.52799999999999	1.0	Old31	Enc16
21	1	5	1.5319999999999998	115.52799999999999	3.0	118.52799999999999	1.5	Old26	Enc17
22	0	5	0.792	120.02799999999999	3.0	123.02799999999999	1.5	False	CTL06
23	1	5	1.057	124.527	3.0	127.527	1.0	Old12	Enc18
24	1	8	1.2819999999999998	128.52700000000002	3.0	131.52700000000002	2.5	Old47	Enc19
25	0	5	0.772	134.02700000000002	3.0	137.026	2.5	False	CTL07
26	1	6	1.338	139.526	3.0	142.526	0.5	Old67	Enc20
27	1	5	1.131	143.026	3.0	146.026	5.5	Old61	Enc21
28	1	6	0.9229999999999999	151.525	3.0	154.525	5.5	Old69	Enc22
29	1	5	0.802	160.025	3.0	163.024	2.0	Old13	Enc23
30	1	8	1.06	165.024	3.0	168.024	1.0	Old02	Enc24
31	1	5	2.327	169.024	3.0	172.024	3.0	Old40	Enc25
32	1	9	1.171	175.023	3.0	178.023	3.5	Old53	Enc26
33	0	6	0.611	181.523	3.0	184.523	0.5	False	CTL08
34	0	9	0.805	185.023	3.0	188.02200000000002	1.5	False	CTL09
35	0	8	0.732	189.52200000000002	3.0	192.52200000000002	9.5	False	CTL10
36	0	5	0.614	202.021	3.0	205.021	2.0	False	CTL11
37	1	8	1.135	207.021	3.0	210.02	2.0	Old52	Enc27
38	0	9	0.735	212.02	3.0	215.02	1.0	False	CTL12
39	1	9	1.6969999999999998	216.02	3.0	219.02	0.5	Old23	Enc28
40	0	6	0.895	219.52	3.0	222.519	0.5	False	CTL13
41	1	8	0.8009999999999999	223.019	3.0	226.019	2.0	Old35	Enc29
42	1	6	1.889	228.019	3.0	231.019	4.5	Old64	Enc30
43	1	9	0.894	235.519	3.0	238.518	3.5	Old05	Enc31
44	1	6	0.875	242.018	3.0	245.018	8.0	Old70	Enc32
45	1	9	1.318	253.017	3.0	256.017	9.0	Old19	Enc33
46	1	6	0.586	265.01599999999996	3.0	268.01599999999996	0.5	Old18	Enc34
47	0	6	1.962	268.51599999999996	3.0	271.515	2.5	False	CTL14
48	1	5	0.597	274.015	3.0	277.015	8.5	Old72	Enc35
49	1	9	1.063	285.531	3.0	288.531	0.5	Old03	Enc36
50	1	8	1.278	289.031	3.0	292.03	5.5	Old01	Enc37
51	1	6	1.402	297.53	3.0	300.53	3.0	Old45	Enc38
52	0	6	1.0590000000000002	303.529	3.0	306.529	4.0	False	CTL15
53	0	9	0.552	310.529	3.0	313.529	6.5	False	CTL16
54	1	6	0.96	320.028	3.0	323.028	0.5	Old65	Enc39
55	1	5	2.241	323.528	3.0	326.528	11.0	Old56	Enc40
56	1	6	0.741	338.027	3.0	341.026	9.5	Old68	Enc41
57	0	8	0.757	350.526	3.0	353.525	1.0	False	CTL17
58	1	9	1.41	354.525	3.0	357.525	5.5	Old60	Enc42
