trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	6	0.8540000000000001	266.216	3.0	269.225	7.0	Old76	Enc32	272.225	3.509999999999991	3.5100000000000477	538.441	False	3.509999999999991	3.510000000000048	269.225
42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	9	0.944	276.213	3.0	279.222	4.0	Old24	Enc33	282.222	9.997000000000014	9.996999999999957	558.435	False	9.997000000000014	9.996999999999955	279.222
43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	6	1.108	283.217	3.0	286.226	2.0	Old22	Enc34	289.226	7.003999999999962	7.004000000000019	572.443	False	7.003999999999962	7.004000000000019	286.226
45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	5	0.537	293.715	3.0	296.724	4.5	Old71	Enc35	299.724	5.5	5.5	593.439	False	5.5	5.5	296.724
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	9	0.8959999999999999	301.22	3.0	304.22900000000004	0.5	Old12	Enc36	307.22900000000004	7.505000000000052	7.505000000000052	608.4490000000001	False	7.505000000000052	7.505000000000052	304.22900000000004
48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	8	0.568	310.732	3.0	313.741	2.0	Old07	Enc37	316.741	6.001000000000033	6.000999999999976	627.473	False	6.001000000000033	6.000999999999976	313.741
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	6	0.643	338.264	3.0	341.273	9.5	Old46	Enc38	344.273	9.512000000000057	9.512	682.537	False	9.512000000000056	9.512	341.273
54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	6	1.178	350.76800000000003	3.0	353.777	3.0	Old59	Enc39	356.777	12.504000000000019	12.503999999999962	707.5450000000001	False	12.50400000000002	12.503999999999962	353.777
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	5	0.953	356.769	3.0	359.778	3.0	Old60	Enc40	362.778	6.000999999999976	6.001000000000033	719.547	False	6.000999999999976	6.001000000000033	359.778
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	6	1.08	362.77	3.0	365.779	1.0	Old75	Enc41	368.779	6.000999999999976	6.000999999999976	731.549	False	6.000999999999976	6.000999999999976	365.779
57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	9	0.684	366.782	3.0	369.791	2.0	Old53	Enc42	372.791	4.0120000000000005	4.0120000000000005	739.573	False	4.0120000000000005	4.0120000000000005	369.791
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	8	0.725	371.78	3.0	374.789	1.0	Old14	Enc43	377.789	4.9979999999999905	4.9979999999999905	749.569	False	4.997999999999991	4.997999999999991	374.789
59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	9	1.042	375.775	3.0	378.784	0.5	Old39	Enc44	381.784	3.9950000000000045	3.9950000000000045	757.559	False	3.995000000000005	3.995000000000005	378.784
60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	8	0.795	379.286	3.0	382.295	2.5	Old20	Enc45	385.295	3.511000000000024	3.511000000000024	764.581	False	3.511000000000024	3.511000000000024	382.295
