	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	25.073	3.0	28.073	0.5	Old58	Enc01
1	28.573	3.0	31.573	0.5	False	CTL01
2	32.073	3.0	35.072	4.5	Old02	Enc02
3	39.572	3.0	42.572	2.0	Old54	Enc03
4	44.572	3.0	47.572	3.5	False	CTL02
5	51.07100000000001	3.0	54.07100000000001	1.5	False	CTL03
6	55.57100000000001	3.0	58.57100000000001	2.5	Old69	Enc04
7	61.07	3.0	64.07	1.0	Old71	Enc05
8	65.07	3.0	68.07	3.0	False	CTL04
9	71.07	3.0	74.069	4.0	Old48	Enc06
10	78.069	3.0	81.069	0.5	False	CTL05
11	81.569	3.0	84.569	2.5	Old64	Enc07
12	87.068	3.0	90.068	2.5	False	CTL06
13	92.568	3.0	95.568	3.5	False	CTL07
14	99.06700000000001	3.0	102.067	1.0	Old06	Enc08
15	103.067	3.0	106.067	2.0	Old75	Enc09
16	108.067	3.0	111.067	0.5	Old08	Enc10
17	111.567	3.0	114.566	4.5	Old33	Enc11
18	119.066	3.0	122.066	7.0	Old37	Enc12
19	129.065	3.0	132.065	0.5	Old49	Enc13
20	132.565	3.0	135.565	2.0	Old51	Enc14
21	137.564	3.0	140.564	1.0	Old42	Enc15
22	141.564	3.0	144.564	1.0	Old41	Enc16
23	145.564	3.0	148.564	3.5	Old13	Enc17
24	152.063	3.0	155.063	1.0	False	CTL08
25	156.063	3.0	159.063	2.0	Old31	Enc18
26	161.063	3.0	164.062	0.5	Old25	Enc19
27	164.562	3.0	167.562	3.5	Old22	Enc20
28	171.062	3.0	174.062	7.0	False	CTL09
29	181.061	3.0	184.061	2.5	Old44	Enc21
30	186.561	3.0	189.56	5.0	Old15	Enc22
31	194.56	3.0	197.56	1.0	Old03	Enc23
32	198.56	3.0	201.559	10.0	Old16	Enc24
33	211.559	3.0	214.558	1.5	Old78	Enc25
34	216.058	3.0	219.058	0.5	Old24	Enc26
35	219.558	3.0	222.558	2.5	Old72	Enc27
36	225.058	3.0	228.057	3.5	Old28	Enc28
37	231.557	3.0	234.557	1.0	False	CTL10
38	235.557	3.0	238.557	0.5	False	CTL11
39	239.057	3.0	242.056	1.5	False	CTL12
40	243.556	3.0	246.556	7.0	False	CTL13
41	253.555	3.0	256.555	7.0	Old68	Enc29
42	263.555	3.0	266.554	2.0	Old76	Enc30
43	268.554	3.0	271.554	6.5	False	CTL14
44	278.053	3.0	281.053	3.5	Old35	Enc31
45	284.553	3.0	287.553	2.5	Old01	Enc32
46	290.053	3.0	293.052	4.0	Old09	Enc33
47	297.052	3.0	300.052	3.5	Old63	Enc34
48	303.552	3.0	306.551	1.0	False	CTL15
49	307.551	3.0	310.551	6.5	Old07	Enc35
50	317.05	3.0	320.05	7.5	False	CTL16
51	327.55	3.0	330.549	2.5	False	CTL17
52	333.049	3.0	336.049	1.5	Old62	Enc36
53	337.549	3.0	340.549	1.0	Old14	Enc37
54	341.549	3.0	344.548	3.0	Old45	Enc38
55	347.548	3.0	350.548	2.5	False	CTL18
56	353.048	3.0	356.047	1.0	Old26	Enc39
57	357.047	3.0	360.047	9.0	Old18	Enc40
58	369.046	3.0	372.046	1.5	Old74	Enc41
59	373.546	3.0	376.546	8.5	Old29	Enc42
60	385.045	3.0	388.045	8.0	Old34	Enc43
61	396.044	3.0	399.044	1.5	False	CTL19
62	400.544	3.0	403.544	5.0	Old47	Enc44
63	408.543	3.0	411.543	1.0	False	CTL20
64	412.543	3.0	415.543	3.0	False	CTL21
65	418.542	3.0	421.542	5.0	Old53	Enc45
66	426.542	3.0	429.542	0.5	False	CTL22
67	430.042	3.0	433.041	1.5	Old60	Enc46
68	434.541	3.0	437.541	0.5	Old50	Enc47
69	438.041	3.0	441.041	2.0	Old36	Enc48
70	443.041	3.0	446.04	1.5	Old20	Enc49
71	447.54	3.0	450.54	1.0	Old12	Enc50
72	451.54	3.0	454.54	2.5	Old61	Enc51
73	457.039	3.0	460.039	5.5	Old70	Enc52
74	465.539	3.0	468.539	2.5	False	CTL23
75	471.038	3.0	474.038	1.5	Old19	Enc53
76	475.538	3.0	478.538	0.5	False	CTL24
77	479.038	3.0	482.038	3.0	Old77	Enc54
78	485.037	3.0	488.037	3.5	Old32	Enc55
79	491.537	3.0	494.537	7.5	Old27	Enc56
80	502.036	3.0	505.036	2.5	Old43	Enc57
81	507.536	3.0	510.535	0.5	False	CTL25
82	511.035	3.0	514.035	1.0	Old17	Enc58
83	515.035	3.0	518.035	4.0	Old52	Enc59
84	522.034	3.0	525.034	11.0	Old67	Enc60
85	536.533	3.0	539.533	0.5	False	CTL26
86	540.033	3.0	543.033	4.0	False	CTL27
87	547.0319999999999	3.0	550.0319999999999	0.5	False	CTL28
88	550.5319999999999	3.0	553.5319999999999	2.5	Old39	Enc61
89	556.0319999999999	3.0	559.031	3.0	Old57	Enc62
90	562.031	3.0	565.031	1.0	False	CTL29
91	566.031	3.0	569.031	2.0	Old04	Enc63
92	571.031	3.0	574.03	0.5	Old11	Enc64
93	574.53	3.0	577.53	7.0	False	CTL30
94	584.529	3.0	587.529	0.5	Old55	Enc65
95	588.029	3.0	591.029	0.5	Old40	Enc66
96	591.529	3.0	594.529	0.5	False	CTL31
97	595.029	3.0	598.028	1.5	False	CTL32
98	599.528	3.0	602.528	3.0	Old59	Enc67
99	605.528	3.0	608.528	1.5	Old38	Enc68
100	610.0269999999999	3.0	613.0269999999999	4.5	False	CTL33
101	617.5269999999999	3.0	620.5269999999999	0.5	False	CTL34
102	621.0269999999999	3.0	624.026	8.0	Old05	Enc69
103	632.026	3.0	635.026	1.0	Old65	Enc70
104	636.025	3.0	639.025	4.5	False	CTL35
105	643.525	3.0	646.525	2.0	False	CTL36
106	648.524	3.0	651.524	1.0	Old66	Enc71
107	652.524	3.0	655.5239999999999	2.0	Old10	Enc72
108	657.5239999999999	3.0	660.5239999999999	2.0	False	CTL37
109	662.523	3.0	665.523	10.0	False	CTL38
110	675.5219999999999	3.0	678.5219999999999	3.5	Old73	Enc73
111	682.0219999999999	3.0	685.0219999999999	9.0	Old21	Enc74
112	694.0210000000001	3.0	697.0210000000001	0.5	False	CTL39
113	697.5210000000001	3.0	700.52	7.0	Old46	Enc75
114	707.52	3.0	710.52	12.0	Old56	Enc76
115	723.0189999999999	3.0	726.018	2.5	Old30	Enc77
116	728.518	3.0	731.518	18.0	Old23	Enc78
