	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	11.606	3.0	14.606	5.5	False	CTL01	0	8	0.9470000000000001
1	20.105	3.0	23.105	0.5	Old59	Enc01	1	6	0.0
2	23.605	3.0	26.605	1.0	Old06	Enc02	1	5	0.698
3	27.605	3.0	30.604	1.0	Old24	Enc03	1	6	0.777
4	31.604	3.0	34.604	1.5	Old77	Enc04	1	9	0.0
5	36.104	3.0	39.104	2.0	Old61	Enc05	1	8	0.0
6	41.103	3.0	44.103	3.0	Old42	Enc06	1	9	0.0
7	47.103	3.0	50.103	0.5	False	CTL02	0	5	0.6509999999999999
8	50.603	3.0	53.619	4.0	False	CTL03	0	6	0.948
9	57.602	3.0	60.602	2.5	Old29	Enc07	1	8	0.0
10	63.101000000000006	3.0	66.101	1.5	False	CTL04	0	8	0.79
11	67.601	3.0	70.601	2.0	Old44	Enc08	1	6	0.0
12	72.604	3.0	75.617	3.5	Old26	Enc09	1	5	0.0
13	79.1	3.0	82.1	0.5	False	CTL05	0	8	0.718
14	82.6	3.0	85.59899999999998	2.5	Old36	Enc10	1	6	0.0
15	88.09899999999998	3.0	91.099	0.5	Old13	Enc11	1	6	0.0
16	91.599	3.0	94.6	1.0	Old19	Enc12	1	8	0.0
17	95.599	3.0	98.598	1.5	Old75	Enc13	1	5	0.512
18	100.098	3.0	103.098	2.5	Old22	Enc14	1	9	0.0
19	105.598	3.0	108.59700000000001	3.0	Old35	Enc15	1	9	0.0
20	111.61399999999999	3.0	114.613	1.0	Old34	Enc16	1	5	0.0
21	115.613	3.0	118.613	1.5	Old17	Enc17	1	5	0.0
22	120.113	3.0	123.113	1.5	False	CTL06	0	5	0.9570000000000001
23	124.613	3.0	127.61200000000001	1.0	Old10	Enc18	1	5	0.0
24	128.612	3.0	131.612	2.5	Old43	Enc19	1	8	0.0
25	134.112	3.0	137.111	2.5	False	CTL07	0	5	0.826
26	139.611	3.0	142.611	0.5	Old66	Enc20	1	6	0.0
27	143.111	3.0	146.111	5.5	Old60	Enc21	1	5	0.0
28	151.61	3.0	154.61	5.5	Old68	Enc22	1	6	0.0
29	160.109	3.0	163.109	2.0	Old01	Enc23	1	5	0.0
30	165.109	3.0	168.109	1.0	Old05	Enc24	1	8	0.0
31	169.109	3.0	172.108	3.0	Old47	Enc25	1	5	0.0
32	175.108	3.0	178.108	3.5	Old54	Enc26	1	9	0.0
33	181.607	3.0	184.607	0.5	False	CTL08	0	6	0.688
34	185.107	3.0	188.107	1.5	False	CTL09	0	9	1.2209999999999999
35	189.607	3.0	192.607	9.5	False	CTL10	0	8	0.642
36	202.106	3.0	205.105	2.0	False	CTL11	0	5	0.767
37	207.105	3.0	210.105	2.0	Old51	Enc27	1	8	0.0
38	212.105	3.0	215.104	1.0	False	CTL12	0	9	0.799
39	216.104	3.0	219.104	0.5	Old20	Enc28	1	9	0.0
40	219.604	3.0	222.604	0.5	False	CTL13	0	6	0.6759999999999999
41	223.104	3.0	226.10299999999998	2.0	Old28	Enc29	1	8	0.0
42	228.10299999999998	3.0	231.10299999999998	4.5	Old55	Enc30	1	6	0.0
43	235.60299999999998	3.0	238.602	3.5	Old08	Enc31	1	9	0.0
44	242.102	3.0	245.102	8.0	Old74	Enc32	1	6	0.0
45	253.101	3.0	256.101	9.0	Old15	Enc33	1	9	0.0
46	265.1	3.0	268.1	0.5	Old14	Enc34	1	6	0.0
47	268.6	3.0	271.599	2.5	False	CTL14	0	6	0.0
48	274.099	3.0	277.099	8.5	Old78	Enc35	1	5	0.0
49	285.598	3.0	288.598	0.5	Old03	Enc36	1	9	0.0
50	289.098	3.0	292.098	5.5	Old07	Enc37	1	8	0.0
51	297.597	3.0	300.597	3.0	Old49	Enc38	1	6	0.0
52	303.597	3.0	306.597	4.0	False	CTL15	0	6	0.631
53	310.596	3.0	313.596	6.5	False	CTL16	0	9	0.695
54	320.095	3.0	323.095	0.5	Old53	Enc39	1	6	0.0
55	323.595	3.0	326.595	11.0	Old58	Enc40	1	5	0.0
56	338.093	3.0	341.093	9.5	Old67	Enc41	1	6	0.0
57	350.592	3.0	353.592	1.0	False	CTL17	0	8	0.831
58	354.596	3.0	357.608	5.5	Old62	Enc42	1	9	0.0
59	363.108	3.0	366.108	1.5	Old18	Enc43	1	8	0.0
60	367.608	3.0	370.60699999999997	1.0	Old38	Enc44	1	9	0.0
61	371.60699999999997	3.0	374.60699999999997	2.0	False	CTL18	0	9	1.587
62	376.60699999999997	3.0	379.606	3.5	Old21	Enc45	1	8	0.0
63	383.106	3.0	386.106	1.5	Old27	Enc46	1	9	0.0
64	387.606	3.0	390.605	0.5	False	CTL19	0	8	0.675
65	391.105	3.0	394.105	2.5	False	CTL20	0	5	0.615
66	396.605	3.0	399.605	0.5	False	CTL21	0	5	0.8
67	400.105	3.0	403.10400000000004	2.5	False	CTL22	0	8	0.753
68	405.60400000000004	3.0	408.60400000000004	2.0	False	CTL23	0	9	0.8759999999999999
69	410.60400000000004	3.0	413.603	11.0	False	CTL24	0	8	0.584
70	424.602	3.0	427.602	1.0	Old31	Enc47	1	6	0.0
71	428.602	3.0	431.602	1.5	Old09	Enc48	1	6	0.0
72	433.102	3.0	436.101	0.5	Old50	Enc49	1	8	0.0
73	436.601	3.0	439.601	0.5	Old40	Enc50	1	9	0.0
74	440.101	3.0	443.101	2.0	Old04	Enc51	1	6	0.0
75	445.101	3.0	448.1	1.0	False	CTL25	0	9	0.695
76	449.1	3.0	452.1	2.0	False	CTL26	0	5	0.0
77	454.1	3.0	457.099	4.0	Old48	Enc52	1	5	0.0
78	461.099	3.0	464.099	4.5	Old65	Enc53	1	9	0.0
79	468.598	3.0	471.598	8.5	Old46	Enc54	1	8	0.0
80	480.097	3.0	483.097	1.0	Old64	Enc55	1	8	0.0
81	484.097	3.0	487.097	6.0	False	CTL27	0	6	1.5190000000000001
82	493.096	3.0	496.096	1.5	Old39	Enc56	1	6	0.0
83	497.596	3.0	500.596	13.0	False	CTL28	0	6	0.7909999999999999
84	513.595	3.0	516.594	1.5	Old56	Enc57	1	9	0.0
85	518.094	3.0	521.094	1.5	Old73	Enc58	1	9	0.0
86	522.594	3.0	525.5930000000002	7.5	Old63	Enc59	1	5	0.0
87	533.0930000000002	3.0	536.092	1.5	False	CTL29	0	9	0.937
88	537.592	3.0	540.592	3.5	Old57	Enc60	1	8	0.0
89	544.092	3.0	547.091	1.0	False	CTL30	0	8	0.653
90	548.091	3.0	551.091	1.5	Old12	Enc61	1	8	0.0
91	552.591	3.0	555.591	3.5	False	CTL31	0	8	0.7509999999999999
92	559.09	3.0	562.09	4.5	Old32	Enc62	1	5	0.0
93	566.59	3.0	569.589	3.0	False	CTL32	0	5	0.8959999999999999
94	572.589	3.0	575.589	0.5	Old71	Enc63	1	8	0.0
95	576.089	3.0	579.089	8.0	Old72	Enc64	1	9	0.0
96	587.0880000000002	3.0	590.0880000000002	5.0	False	CTL33	0	9	0.0
97	595.087	3.0	598.087	0.5	False	CTL34	0	9	0.654
98	598.587	3.0	601.587	1.0	Old76	Enc65	1	8	0.0
99	602.586	3.0	605.586	11.0	Old69	Enc66	1	8	0.0
100	617.085	3.0	620.085	2.5	False	CTL35	0	6	0.695
101	622.585	3.0	625.5840000000002	2.0	Old02	Enc67	1	5	0.0
102	627.601	3.0	630.601	0.5	Old11	Enc68	1	9	0.0
103	631.101	3.0	634.1	1.0	Old37	Enc69	1	5	0.0
104	635.1	3.0	638.1	1.0	Old45	Enc70	1	9	0.0
105	639.1	3.0	642.1	0.5	Old33	Enc71	1	8	0.0
106	642.6	3.0	645.599	7.5	False	CTL36	0	6	0.0
107	653.099	3.0	656.0980000000002	15.0	Old23	Enc72	1	6	0.0
108	671.097	3.0	674.097	0.5	Old70	Enc73	1	9	0.0
109	674.597	3.0	677.596	1.0	False	CTL37	0	5	0.6409999999999999
110	678.596	3.0	681.596	0.5	False	CTL38	0	6	0.7609999999999999
111	682.096	3.0	685.096	9.0	Old41	Enc74	1	5	0.0
112	694.095	3.0	697.095	6.0	Old52	Enc75	1	6	0.0
113	703.0939999999998	3.0	706.0939999999998	10.0	False	CTL39	0	9	0.741
114	716.5930000000002	3.0	719.5930000000002	5.0	Old25	Enc76	1	5	0.0
115	724.592	3.0	727.592	1.0	Old30	Enc77	1	5	1.238
116	728.592	3.0	731.592	18.0	Old16	Enc78	1	8	0.0
