,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
55,old,vegie_corn02.bmp,old73,0,2,3134,5,551,
56,old,kitchen_white strainer.bmp,old38,1,1,1853,5,362,
57,old,sporting_snow shoes_old.bmp,old64,1,1,1224,6,509,
58,old,sporting_hockey stick_old.bmp,old58,1,1,1277,8,321,
59,old,animal_zebra_old.bmp,old13,0,2,2904,8,321,
60,old,fruit_watermelon_old.bmp,old71,1,1,1648,6,516,
61,old,sporting_fishing rod.bmp,old59,1,1,1276,8,327,
62,old,kitchen_coffee pot.bmp,old29,1,1,4200,9,542,
63,old,animal_frog.bmp,old06,1,1,2413,9,515,
64,new,animal_ostrich.bmp,new26,1,2,2131,9,515,
65,old,animal_siamese cat.bmp,old12,1,1,1883,5,254,
66,old,musical_acoustic guitar_new.bmp,old42,1,1,2224,6,629,
67,old,vegie_radish.bmp,old77,1,1,2392,9,430,
68,old,animal_parrot.bmp,old09,1,1,1554,6,466,
69,old,sporting_karate clothing.bmp,old60,1,1,1444,5,185,
70,old,musical_xylophone_old.bmp,old52,1,1,3063,9,595,
71,new,kitchen_fork_old.bmp,new18,1,2,3480,9,595,
72,old,animal_cheetah.bmp,old02,1,1,2169,8,297,
73,new,kitchen_ramekin.bmp,new13,1,2,2681,8,297,
74,old,animal_sheep.bmp,old11,1,1,2027,8,328,
75,new,animal_pigeon.bmp,new32,1,2,1576,8,328,
76,new,kitchen_garlic press.bmp,new07,1,2,1591,8,328,
77,new,animal_dolphin_old.bmp,new09,1,2,1645,8,328,
78,old,sporting_boxing_gloves.bmp,old56,1,1,1543,5,288,
79,old,food_pickle01a.bmp,old22,1,1,1552,6,705,
80,new,food_bagel01.bmp,new17,1,2,1425,6,705,
81,old,animal_monarch_old.bmp,old08,1,1,1884,6,535,
82,old,sporting_americanfootball.bmp,old53,1,1,4055,6,483,
83,new,food_cookie01.bmp,new11,1,2,1484,6,483,
84,old,sporting_rollerblade.bmp,old62,1,1,1756,6,484,
85,new,musical_tambourine_new.bmp,new06,1,2,2581,6,484,
86,new,vegie_pumpkin.bmp,new21,1,2,1764,6,484,
87,old,food_frenchfries.bmp,old20,1,1,1801,8,359,
88,new,fruit_apricot_new.bmp,new04,1,2,1567,8,359,
89,new,kitchen_toaster_old.bmp,new30,1,2,1175,8,359,
90,old,musical_piano_old.bmp,old48,1,1,2851,8,336,
91,new,food_pizza.bmp,new22,1,2,1360,8,336,
92,new,musical_bagpipes.bmp,new35,1,2,2885,8,336,
93,old,kitchen_peppermill.bmp,old33,1,1,1192,6,550,
94,new,food_drink.bmp,new05,1,2,1181,6,550,
95,old,animal_chimpanzee.bmp,old03,1,1,1371,6,523,
96,new,vegie_broccoli.bmp,new36,0,1,2754,5,258,
97,old,animal_camel_new.bmp,old01,1,1,1396,5,227,
98,old,musical_double bass.bmp,old45,1,1,1678,8,330,
99,old,vegie_carrot.bmp,old78,1,1,1785,6,560,
100,new,sporting_weighlifting.bmp,new25,1,2,1335,6,560,
101,new,kitchen_baking spatula.bmp,new01,1,2,1742,6,560,
102,old,musical_triangle.bmp,old49,1,1,1470,5,218,
103,new,fruit_rasberry.bmp,new10,1,2,1342,5,218,
104,old,kitchen_cookie cutter.bmp,old30,1,1,1917,6,455,
105,old,fruit_blackberry_new.bmp,old66,1,1,2834,9,455,
106,new,food_bread.bmp,new28,1,2,2690,9,455,
107,old,food_baguette01.bmp,old14,1,1,2106,6,891,
108,old,food_cracker02.bmp,old18,1,1,2005,9,666,
109,new,musical_zamponia windflute.bmp,new29,1,2,1429,9,666,
110,old,kitchen_plate.bmp,old35,1,1,2073,5,348,
111,old,food_softcheese.bmp,old24,1,1,1515,5,189,
112,new,animal_horse.bmp,new20,1,2,5466,5,189,
113,old,vegie_cauliflower.bmp,old72,1,1,1443,6,568,
114,new,musical_bongo drum.bmp,new23,1,2,2726,6,568,
115,old,fruit_pineapple_old.bmp,old70,1,1,6430,6,489,
116,old,hard_musical_recorder.bmp,old40,1,1,1388,6,482,
