,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
30,new,animal_giraffe.bmp,new03,1,2,1452,9,397,
31,old,animal_siamese cat.bmp,old12,1,1,961,9,513,
32,old,kitchen_scrubbing brush.bmp,old36,1,1,1251,5,480,
33,old,kitchen_white strainer.bmp,old38,1,1,2412,8,451,
34,old,sporting_badminton racquet.bmp,old54,1,1,1216,5,438,
35,new,fruit_granny smith apple.bmp,new16,1,2,1611,5,438,
36,new,musical_zamponia windflute.bmp,new29,1,2,2186,5,438,
37,old,food_cracker02.bmp,old18,1,1,977,5,433,
38,old,food_croissant01.bmp,old19,1,1,847,6,452,
39,new,food_pizza.bmp,new22,1,2,1384,6,452,
40,old,kitchen_ladle.bmp,old31,1,1,4615,5,480,
41,old,food_baguette01.bmp,old14,1,1,907,8,429,
42,old,food_rawchicken.bmp,old23,1,1,1027,8,368,
43,old,hard_musical_recorder.bmp,old40,1,1,1232,5,1110,
44,new,musical_tambourine_new.bmp,new06,1,2,1433,5,1110,
45,old,food_chocolatemilk.bmp,old17,1,1,951,9,440,
46,new,food_bread.bmp,new28,1,2,1709,9,440,
47,old,food_bottleofredwine01.bmp,old15,1,1,983,9,559,
48,old,vegie_cauliflower.bmp,old72,1,1,3167,8,376,
49,old,animal_cheetah.bmp,old02,1,1,1064,8,396,
50,old,food_frenchfries.bmp,old20,1,1,1491,5,391,
51,old,animal_farm pig.bmp,old05,1,1,1509,6,432,
52,old,sporting_fishing rod.bmp,old59,1,1,1541,9,470,
53,new,sporting_weighlifting.bmp,new25,1,2,1177,9,470,
54,new,kitchen_kettle_new.bmp,new24,1,2,1369,9,470,
55,old,food_softcheese.bmp,old24,1,1,4953,6,875,
56,old,musical_drums_old.bmp,old46,1,1,1151,9,472,
57,new,musical_bongo drum.bmp,new23,1,2,1267,9,472,
58,old,musical_xylophone_old.bmp,old52,1,1,1136,5,378,
59,old,fruit_blackberry_new.bmp,old66,1,1,1145,6,410,
60,new,sporting_basketball_new.bmp,new14,1,2,21992,6,410,
61,old,kitchen_cookie cutter.bmp,old30,1,1,1190,6,349,
62,old,musical_double bass.bmp,old45,1,1,1046,6,371,
63,old,musical_triangle.bmp,old49,1,1,2755,9,404,
64,new,sporting_windsurf.bmp,new31,1,2,1794,9,404,
65,old,vegie_corn02.bmp,old73,1,1,2330,8,500,
66,new,food_cookie01.bmp,new11,1,2,1575,8,500,
67,old,kitchen_pitcher.bmp,old34,1,1,1311,6,265,
68,new,kitchen_garlic press.bmp,new07,1,2,1605,6,265,
69,old,kitchen_peppermill.bmp,old33,1,1,1179,5,251,
70,old,musical_piano_old.bmp,old48,1,1,1520,8,346,
71,new,kitchen_baking spatula.bmp,new01,1,2,1314,8,346,
72,new,vegie_cucumber.bmp,new33,0,1,1229,8,355,
73,old,kitchen_wooden spoon_old.bmp,old39,1,1,1587,9,322,
74,old,musical_harmonica_new.bmp,old47,1,1,1652,6,1641,
75,old,food_toast.bmp,old26,1,1,1454,5,235,
76,old,animal_dalmation_old.bmp,old04,0,2,20736,5,235,
77,old,musical_harp_new.bmp,old43,1,1,1040,6,285,
78,old,vegie_garlic01a.bmp,old74,1,1,3256,6,446,
79,new,kitchen_fork_old.bmp,new18,1,2,1331,6,446,
80,new,fruit_rasberry.bmp,new10,1,2,1500,6,446,
81,old,vegie_radish.bmp,old77,1,1,1176,5,448,
82,old,sporting_soccer ball_new.bmp,old65,1,1,932,8,374,
83,new,kitchen_ramekin.bmp,new13,1,2,1366,8,374,
84,old,vegie_mushroom.bmp,old76,0,2,1214,8,374,
85,new,sporting_golf ball.bmp,new19,1,2,1093,8,374,
86,new,musical_french horn_old.bmp,new12,1,2,1328,8,374,
87,old,sporting_rollerblade.bmp,old62,1,1,1265,6,277,
88,old,animal_camel_new.bmp,old01,1,1,1169,5,217,
89,old,animal_parrot.bmp,old09,1,1,2399,6,350,
90,new,food_bagel01.bmp,new17,1,2,1295,6,350,
91,old,vegie_green capsicum.bmp,old75,1,1,5314,9,390,
92,old,fruit_watermelon_old.bmp,old71,1,1,4509,6,841,
93,old,food_candy.bmp,old16,0,2,3286,6,841,
94,old,musical_acoustic guitar_new.bmp,old42,1,1,6362,8,2427,
95,old,food_shellpasta.bmp,old25,1,1,1538,8,323,
96,new,animal_seal.bmp,new38,1,2,1284,8,323,
97,old,animal_chimpanzee.bmp,old03,1,1,17016,5,428,
98,new,fruit_apricot_new.bmp,new04,1,2,1473,5,428,
99,old,kitchen_plate.bmp,old35,0,2,4061,5,428,
100,old,food_pecan02.bmp,old21,1,1,1131,6,189,
101,old,sporting_americanfootball.bmp,old53,1,1,1098,9,319,
102,new,musical_bagpipes.bmp,new35,1,2,1112,9,319,
103,old,sporting_snow shoes_old.bmp,old64,1,1,1187,9,298,
104,old,sporting_footballhelmet.bmp,old57,1,1,9205,9,326,
105,new,animal_pigeon.bmp,new32,1,2,1128,9,326,
106,old,sporting_hockey stick_old.bmp,old58,1,1,4946,6,924,
107,new,vegie_snowpea01.bmp,new27,1,2,1182,6,924,
108,new,animal_horse.bmp,new20,1,2,1094,6,924,
109,old,fruit_pineapple_old.bmp,old70,1,1,1881,9,349,
110,new,animal_dolphin_old.bmp,new09,1,2,1110,9,349,
111,old,kitchen_martini glass.bmp,old32,1,1,1351,5,241,
112,new,kitchen_spatula_old.bmp,new37,0,1,7013,5,1150,
113,old,musical_violin_old.bmp,old51,1,1,2255,8,1748,
114,old,vegie_carrot.bmp,old78,1,1,1765,8,414,
115,old,sporting_karate clothing.bmp,old60,1,1,4964,6,518,
116,old,fruit_green grapes.bmp,old68,0,2,1240,6,518,
