,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
0,new,animal_gorilla.bmp,new15,1,2,1799,,0,
1,new,kitchen_spatula_old.bmp,new37,1,2,2741,,0,
2,old,kitchen_coffee pot.bmp,old29,1,1,1534,8,1951,
3,old,kitchen_wooden spoon_old.bmp,old39,1,1,2222,5,1453,
4,old,animal_siamese cat.bmp,old12,0,2,2200,5,1453,
5,old,vegie_cauliflower.bmp,old72,1,1,1389,5,3237,
6,old,sporting_footballhelmet.bmp,old57,1,1,1898,9,885,
7,new,fruit_cherry.bmp,old67,0,2,3211,9,885,
8,old,vegie_carrot.bmp,old78,1,1,1418,6,688,
9,new,kitchen_kettle_new.bmp,new24,0,1,1874,8,1694,
10,old,kitchen_apron.bmp,old27,1,1,1936,5,1745,
11,new,animal_dolphin_old.bmp,new09,1,2,1802,5,1745,
12,old,vegie_green capsicum.bmp,old75,1,1,1615,6,2557,
13,old,sporting_snow shoes_old.bmp,old64,0,2,2078,6,2557,
14,old,fruit_green grapes.bmp,old68,1,1,1097,6,3595,
15,new,vegie_pumpkin.bmp,new21,1,2,1585,6,3595,
16,old,food_pickle01a.bmp,old22,1,1,1294,5,2001,
17,old,kitchen_martini glass.bmp,old32,1,1,1206,9,1341,
18,old,musical_acoustic guitar_new.bmp,old42,1,1,1317,9,1783,
19,old,musical_drums_old.bmp,old46,1,1,1261,8,1330,
20,old,kitchen_white strainer.bmp,old38,1,1,2755,5,1524,
21,old,fruit_blackberry_new.bmp,old66,1,1,1614,6,2820,
22,old,musical_double bass.bmp,old45,1,1,978,9,1882,
23,old,kitchen_peppermill.bmp,old33,0,2,3093,9,1882,
24,old,musical_xylophone_old.bmp,old52,1,1,1399,5,2534,
25,old,animal_monarch_old.bmp,old08,1,1,1607,6,3262,
26,old,musical_clarinet_new.bmp,old44,1,1,1514,6,1636,
27,old,food_softcheese.bmp,old24,1,1,2201,5,1848,
28,old,musical_harmonica_new.bmp,old47,1,1,1428,8,938,
29,new,animal_giraffe.bmp,new03,1,2,1882,8,938,
30,old,sporting_karate clothing.bmp,old60,1,1,1461,5,2633,
31,old,kitchen_plate.bmp,old35,0,2,3813,5,2633,
32,new,fruit_apricot_new.bmp,new04,1,2,1891,5,2633,
33,new,food_walnut01c.bmp,new34,1,2,1158,5,2633,
34,old,animal_penguin.bmp,old10,1,1,1773,5,3237,
35,new,sporting_weighlifting.bmp,new25,1,2,1971,5,3237,
36,old,kitchen_cookie cutter.bmp,old30,0,2,4754,5,3237,
37,new,musical_uculele_new.bmp,new39,0,1,1521,8,1427,
38,old,food_toast.bmp,old26,0,2,2608,8,1427,
39,old,vegie_garlic01a.bmp,old74,1,1,2575,5,1023,
40,old,sporting_badminton racquet.bmp,old54,1,1,1508,5,2647,
41,old,food_pecan02.bmp,old21,0,2,3196,5,2647,
42,new,vegie_snowpea01.bmp,new27,1,2,923,5,2647,
43,new,animal_pigeon.bmp,new32,1,2,1132,5,2647,
44,new,sporting_basketball_new.bmp,new14,0,1,2052,8,585,
45,old,animal_chimpanzee.bmp,old03,1,1,1087,9,482,
46,new,animal_horse.bmp,new20,1,2,1540,9,482,
47,old,food_candy.bmp,old16,1,1,1644,6,633,
48,old,musical_violin_old.bmp,old51,1,1,2261,8,761,
49,old,food_bottleofredwine01.bmp,old15,1,1,1313,8,2515,
50,old,animal_dalmation_old.bmp,old04,1,1,1300,5,3087,
51,new,kitchen_baking spatula.bmp,new01,0,1,1003,5,1681,
52,old,sporting_hockey stick_old.bmp,old58,1,1,1836,5,928,
53,new,kitchen_toaster_old.bmp,new30,1,2,2112,5,928,
54,old,musical_triangle.bmp,old49,1,1,1769,5,1073,
55,new,food_bagel01.bmp,new17,1,2,1660,5,1073,
56,old,sporting_skipping rope.bmp,old63,1,1,1576,5,448,
57,new,food_pizza.bmp,new22,1,2,1378,5,448,
58,old,animal_parrot.bmp,old09,0,2,2159,5,448,
59,old,sporting_boxing_gloves.bmp,old56,1,1,870,6,729,
60,old,animal_frog.bmp,old06,0,2,4161,6,729,
61,new,fruit_granny smith apple.bmp,new16,1,2,2265,6,729,
62,new,vegie_broccoli.bmp,new36,1,2,2414,6,729,
63,new,kitchen_garlic press.bmp,new07,1,2,1236,6,729,
64,old,animal_farm pig.bmp,old05,1,1,1532,5,2126,
65,new,kitchen_fork_old.bmp,new18,1,2,2208,5,2126,
66,old,musical_harp_new.bmp,old43,1,1,1591,8,1206,
67,old,kitchen_pitcher.bmp,old34,1,1,1067,9,4126,
68,old,animal_zebra_old.bmp,old13,1,1,2048,5,2229,
69,old,food_frenchfries.bmp,old20,1,1,2177,9,1450,
70,old,food_shellpasta.bmp,old25,1,1,4429,5,2836,
71,new,animal_ostrich.bmp,new26,1,2,1416,5,2836,
72,new,fruit_rasberry.bmp,new10,1,2,989,5,2836,
73,old,kitchen_tea cup and saucer.bmp,old37,0,2,1826,5,2836,
74,old,musical_tuba.bmp,old50,1,1,1575,8,1511,
75,new,food_cookie01.bmp,new11,1,2,2199,8,1511,
76,new,animal_seal.bmp,new38,1,2,933,8,1511,
77,old,food_croissant01.bmp,old19,0,2,1669,8,1511,
78,old,fruit_lemon_new.bmp,old69,1,1,2144,6,537,
