,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
40,new,sporting_baseball bat_new.bmp,new08,1,2,2067,8,673,
41,old,musical_triangle.bmp,old49,1,1,1135,5,1073,
42,old,sporting_skipping rope.bmp,old63,1,1,1189,9,692,
43,old,animal_parrot.bmp,old09,1,1,1471,5,651,
44,old,animal_farm pig.bmp,old05,1,1,1280,5,1436,
45,old,fruit_pineapple_old.bmp,old70,1,1,2849,6,599,
46,old,animal_zebra_old.bmp,old13,0,2,3621,6,599,
47,old,food_shellpasta.bmp,old25,1,1,1628,8,618,
48,old,sporting_karate clothing.bmp,old60,0,2,1280,8,618,
49,new,vegie_broccoli.bmp,new36,1,2,1268,8,618,
50,old,animal_monarch_old.bmp,old08,1,1,1136,5,650,
51,old,hard_musical_recorder.bmp,old40,1,1,4542,5,1105,
52,new,sporting_windsurf.bmp,new31,1,2,1403,5,1105,
53,new,animal_pigeon.bmp,new32,1,2,1042,5,1105,
54,old,food_croissant01.bmp,old19,1,1,1022,9,548,
55,old,animal_dalmation_old.bmp,old04,1,1,1965,9,1478,
56,old,animal_siamese cat.bmp,old12,1,1,946,6,763,
57,old,kitchen_white strainer.bmp,old38,1,1,1227,9,1025,
58,old,food_candy.bmp,old16,1,1,887,6,690,
59,old,food_pecan02.bmp,old21,0,2,3973,6,690,
60,new,food_cookie01.bmp,new11,1,2,958,6,690,
61,new,food_walnut01c.bmp,new34,1,2,1006,6,690,
62,old,vegie_green capsicum.bmp,old75,1,1,997,8,2171,
63,old,kitchen_peppermill.bmp,old33,1,1,899,6,782,
64,old,musical_harmonica_new.bmp,old47,1,1,1198,8,925,
65,old,kitchen_scrubbing brush.bmp,old36,1,1,1142,6,800,
66,old,sporting_boxing_gloves.bmp,old56,1,1,2127,8,601,
67,old,sporting_soccer ball_new.bmp,old65,1,1,888,9,715,
68,new,kitchen_spatula_old.bmp,new37,1,2,1477,9,715,
69,old,vegie_garlic01a.bmp,old74,0,2,985,9,715,
70,new,musical_french horn_old.bmp,new12,1,2,849,9,715,
71,old,vegie_cauliflower.bmp,old72,1,1,1013,9,740,
72,old,vegie_radish.bmp,old77,1,1,4788,9,4869,
73,old,sporting_snow shoes_old.bmp,old64,0,2,6690,9,4869,
74,old,fruit_watermelon_old.bmp,old71,1,1,1183,8,503,
75,old,food_cracker02.bmp,old18,1,1,1257,8,837,
76,old,sporting_americanfootball.bmp,old53,0,2,1874,8,837,
77,new,kitchen_kettle_new.bmp,new24,1,2,2126,8,837,
78,old,sporting_fishing rod.bmp,old59,1,1,1264,5,845,
79,new,animal_horse.bmp,new20,1,2,2498,5,845,
80,new,fruit_granny smith apple.bmp,new16,1,2,1174,5,845,
81,new,musical_tambourine_new.bmp,new06,1,2,1037,5,845,
82,new,food_drink.bmp,new05,1,2,795,5,845,
83,old,animal_camel_new.bmp,old01,1,1,1194,5,921,
84,new,musical_bagpipes.bmp,new35,1,2,2162,5,921,
85,old,food_baguette01.bmp,old14,1,1,962,6,763,
86,new,fruit_rasberry.bmp,new10,1,2,1595,6,763,
87,new,animal_seal.bmp,new38,1,2,1091,6,763,
88,new,food_bread.bmp,new28,1,2,958,6,763,
89,new,vegie_pumpkin.bmp,new21,1,2,1918,6,763,
90,old,kitchen_tea cup and saucer.bmp,old37,1,1,1264,8,1901,
91,old,food_softcheese.bmp,old24,1,1,1096,5,803,
92,old,sporting_bicycle_old.bmp,old55,0,2,1162,5,803,
93,old,food_chocolatemilk.bmp,old17,1,1,4833,9,6969,
94,old,sporting_footballhelmet.bmp,old57,1,1,1691,6,1158,
95,new,animal_dolphin_old.bmp,new09,1,2,1270,6,1158,
96,new,fruit_cherry.bmp,old67,0,2,1042,6,1158,
97,old,food_pickle01a.bmp,old22,1,1,1223,5,1245,
98,old,kitchen_wooden spoon_old.bmp,old39,0,2,2274,5,1245,
99,old,musical_tuba.bmp,old50,1,1,2694,5,594,
100,new,kitchen_toaster_old.bmp,new30,1,2,1024,5,594,
101,old,musical_accordion_old.bmp,old41,1,1,1142,8,703,
102,old,musical_harp_new.bmp,old43,1,1,1546,9,899,
103,old,vegie_carrot.bmp,old78,1,1,1214,6,525,
104,old,fruit_green grapes.bmp,old68,1,1,1838,6,1652,
105,old,vegie_corn02.bmp,old73,0,2,1624,6,1652,
106,new,food_bagel01.bmp,new17,1,2,782,6,1652,
107,new,vegie_cucumber.bmp,new33,1,2,885,6,1652,
108,new,kitchen_fork_old.bmp,new18,1,2,792,6,1652,
109,old,food_frenchfries.bmp,old20,0,2,959,6,1652,
110,new,musical_bongo drum.bmp,new23,1,2,744,6,1652,
111,old,musical_violin_old.bmp,old51,1,1,2161,9,1929,
112,old,kitchen_martini glass.bmp,old32,0,2,1068,9,1929,
113,old,musical_piano_old.bmp,old48,1,1,1128,9,1338,
114,old,musical_xylophone_old.bmp,old52,1,1,1507,6,1062,
115,new,sporting_weighlifting.bmp,new25,1,2,986,6,1062,
116,new,animal_gorilla.bmp,new15,1,2,1072,6,1062,
