,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
0,old,musical_harmonica_new.bmp,old47,1,1,2803,8,4473,
1,old,sporting_mini-trampoline.bmp,old61,1,1,2124,5,1758,
2,old,animal_zebra_old.bmp,old13,1,1,1941,8,1647,
3,old,musical_xylophone_old.bmp,old52,1,1,1706,8,1101,
4,new,animal_ostrich.bmp,new26,1,2,1847,8,1101,
5,new,food_drink.bmp,new05,1,2,2033,8,1101,
6,old,fruit_blackberry_new.bmp,old66,1,1,1478,8,1146,
7,new,musical_french horn_old.bmp,new12,1,2,2746,8,1146,
8,old,animal_farm pig.bmp,old05,1,1,1393,9,1633,
9,new,animal_gorilla.bmp,new15,1,2,8109,9,1633,
10,old,musical_triangle.bmp,old49,1,1,1695,5,1451,
11,old,musical_tuba.bmp,old50,0,2,5224,5,1451,
12,new,musical_uculele_new.bmp,new39,1,2,2174,5,1451,
13,old,musical_clarinet_new.bmp,old44,1,1,3285,6,8656,
14,old,kitchen_pitcher.bmp,old34,1,1,1692,5,1040,
15,old,kitchen_plate.bmp,old35,1,1,1605,8,1300,
16,old,sporting_hockey stick_old.bmp,old58,1,1,1630,9,1308,
17,old,food_candy.bmp,old16,1,1,1589,8,813,
18,new,kitchen_baking spatula.bmp,new01,1,2,2658,8,813,
19,new,kitchen_spatula_old.bmp,new37,1,2,1470,8,813,
20,old,sporting_boxing_gloves.bmp,old56,1,1,4929,8,1147,
21,old,kitchen_coffee pot.bmp,old29,1,1,2140,6,1734,
22,old,kitchen_peppermill.bmp,old33,1,1,3030,8,1715,
23,old,hard_musical_recorder.bmp,old40,1,1,3540,5,1422,
24,old,sporting_rollerblade.bmp,old62,1,1,1451,6,3088,
25,old,sporting_fishing rod.bmp,old59,1,1,1891,6,1135,
26,old,musical_double bass.bmp,old45,1,1,2721,6,1835,
27,old,sporting_karate clothing.bmp,old60,1,1,1432,9,3327,
28,old,food_chocolatemilk.bmp,old17,1,1,3809,8,1064,
29,old,vegie_radish.bmp,old77,1,1,1251,9,888,
30,old,animal_cheetah.bmp,old02,1,1,2123,8,973,
31,old,food_shellpasta.bmp,old25,1,1,1323,6,917,
32,old,animal_dalmation_old.bmp,old04,1,1,1478,5,858,
33,new,animal_horse.bmp,new20,1,2,1527,5,858,
34,old,fruit_pineapple_old.bmp,old70,0,2,4752,5,858,
35,new,animal_pigeon.bmp,new32,1,2,1561,5,858,
36,old,musical_harp_new.bmp,old43,1,1,1737,8,810,
37,old,kitchen_martini glass.bmp,old32,1,1,3088,5,2291,
38,new,sporting_basketball_new.bmp,new14,0,1,1454,9,690,
39,new,kitchen_garlic press.bmp,new07,1,2,1669,9,690,
40,old,animal_monarch_old.bmp,old08,1,1,1831,8,1006,
41,new,musical_bagpipes.bmp,new35,1,2,1611,8,1006,
42,new,sporting_flippers.bmp,new02,1,2,2794,8,1006,
43,old,sporting_soccer ball_new.bmp,old65,1,1,1953,6,1682,
44,old,kitchen_white strainer.bmp,old38,1,1,1677,6,1082,
45,old,animal_chimpanzee.bmp,old03,1,1,2109,9,912,
46,old,kitchen_ladle.bmp,old31,1,1,2698,5,1006,
47,new,vegie_broccoli.bmp,new36,0,1,4747,8,8013,
48,old,food_pickle01a.bmp,old22,1,1,5755,8,692,
49,old,musical_acoustic guitar_new.bmp,old42,1,1,3711,6,1650,
50,new,vegie_snowpea01.bmp,new27,1,2,1558,6,1650,
51,new,kitchen_toaster_old.bmp,new30,1,2,1503,6,1650,
52,new,food_pizza.bmp,new22,1,2,1361,6,1650,
53,new,sporting_weighlifting.bmp,new25,1,2,1088,6,1650,
54,new,kitchen_ramekin.bmp,new13,1,2,4339,6,1650,
55,old,fruit_lemon_new.bmp,old69,0,2,2467,6,1650,
56,old,vegie_corn02.bmp,old73,1,1,1255,9,812,
57,old,fruit_watermelon_old.bmp,old71,1,1,9458,6,1207,
58,old,food_croissant01.bmp,old19,1,1,2749,6,2559,
59,new,vegie_pumpkin.bmp,new21,1,2,2366,6,2559,
60,new,musical_tambourine_new.bmp,new06,1,2,15668,6,2559,
61,old,vegie_carrot.bmp,old78,1,1,1458,9,855,
62,old,animal_sheep.bmp,old11,1,1,2770,6,906,
63,old,vegie_garlic01a.bmp,old74,0,2,8012,6,906,
64,new,vegie_cucumber.bmp,new33,1,2,1361,6,906,
65,old,sporting_badminton racquet.bmp,old54,1,1,2657,8,1366,
66,old,food_bottleofredwine01.bmp,old15,1,1,1597,9,1003,
67,new,food_walnut01c.bmp,new34,1,2,1873,9,1003,
68,new,food_bread.bmp,new28,1,2,2133,9,1003,
69,old,food_softcheese.bmp,old24,1,1,1694,5,1121,
70,old,vegie_mushroom.bmp,old76,1,1,1930,8,940,
71,old,kitchen_wooden spoon_old.bmp,old39,1,1,1219,6,985,
72,old,food_rawchicken.bmp,old23,1,1,2233,9,6263,
73,old,animal_camel_new.bmp,old01,1,1,2906,6,2469,
74,old,vegie_cauliflower.bmp,old72,1,1,2594,5,921,
75,old,animal_frog.bmp,old06,0,2,1409,5,921,
76,old,kitchen_apron.bmp,old27,1,1,1679,8,978,
77,new,musical_bongo drum.bmp,new23,1,2,1472,8,978,
78,old,animal_penguin.bmp,old10,1,1,2227,6,3201,
79,old,food_frenchfries.bmp,old20,1,1,1457,5,933,
80,old,sporting_bicycle_old.bmp,old55,0,2,1670,5,933,
81,old,musical_accordion_old.bmp,old41,1,1,1873,6,3741,
82,old,musical_drums_old.bmp,old46,1,1,2631,9,917,
83,old,musical_piano_old.bmp,old48,1,1,4735,8,665,
84,old,kitchen_big cooking pot.bmp,old28,1,1,3213,5,1060,
85,new,sporting_windsurf.bmp,new31,1,2,3023,5,1060,
86,old,food_pecan02.bmp,old21,1,1,1285,6,599,
87,new,fruit_cherry.bmp,old67,1,1,1261,6,753,
88,old,sporting_footballhelmet.bmp,old57,1,1,1385,8,640,
89,old,animal_siamese cat.bmp,old12,1,1,1326,5,712,
90,old,vegie_green capsicum.bmp,old75,1,1,5322,5,5373,
91,old,animal_parrot.bmp,old09,1,1,1452,6,1049,
92,old,food_baguette01.bmp,old14,1,1,1524,8,934,
93,old,food_toast.bmp,old26,1,1,1480,5,1100,
94,old,fruit_green grapes.bmp,old68,1,1,1375,6,1079,
95,old,sporting_snow shoes_old.bmp,old64,1,1,1681,6,2494,
96,new,musical_zamponia windflute.bmp,new29,1,2,2407,6,2494,
97,new,kitchen_kettle_new.bmp,new24,1,2,3269,6,2494,
98,new,fruit_granny smith apple.bmp,new16,1,2,1329,6,2494,
99,old,animal_lion_new.bmp,old07,1,1,2561,6,1082,
100,old,kitchen_cookie cutter.bmp,old30,1,1,1307,9,654,
101,new,animal_seal.bmp,new38,1,2,1426,9,654,
102,old,musical_violin_old.bmp,old51,1,1,3446,8,4164,
103,old,kitchen_scrubbing brush.bmp,old36,0,2,1971,8,4164,
104,old,sporting_americanfootball.bmp,old53,1,1,1276,9,504,
105,old,kitchen_tea cup and saucer.bmp,old37,1,1,2075,9,631,
106,new,sporting_golf ball.bmp,new19,1,2,1452,9,631,
107,new,animal_giraffe.bmp,new03,1,2,1544,9,631,
108,new,food_cookie01.bmp,new11,1,2,2311,9,631,
109,new,animal_dolphin_old.bmp,new09,1,2,760,9,631,
110,old,food_cracker02.bmp,old18,1,1,2673,5,973,
111,new,food_bagel01.bmp,new17,1,2,2364,5,973,
112,new,sporting_baseball bat_new.bmp,new08,1,2,4877,5,973,
113,old,sporting_skipping rope.bmp,old63,1,1,6160,8,697,
114,new,kitchen_fork_old.bmp,new18,1,2,1348,8,697,
115,new,fruit_apricot_new.bmp,new04,1,2,1533,8,697,
116,new,fruit_rasberry.bmp,new10,1,2,1485,8,697,
