,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
30,new,food_drink.bmp,new05,1,2,3289,9,11690,
31,old,musical_triangle.bmp,old49,1,1,1716,6,2126,
32,new,food_bagel01.bmp,new17,1,2,2656,6,2126,
33,old,sporting_footballhelmet.bmp,old57,1,1,1493,8,1857,
34,old,musical_xylophone_old.bmp,old52,1,1,2549,5,1863,
35,old,fruit_lemon_new.bmp,old69,1,1,2316,9,495,
36,old,fruit_blackberry_new.bmp,old66,1,1,2273,8,614,
37,old,musical_tuba.bmp,old50,1,1,2612,6,459,
38,old,kitchen_martini glass.bmp,old32,1,1,2391,9,487,
39,old,kitchen_cookie cutter.bmp,old30,1,1,1874,9,1534,
40,old,animal_lion_new.bmp,old07,1,1,2576,8,696,
41,new,sporting_basketball_new.bmp,new14,0,1,2803,5,1282,
42,old,kitchen_scrubbing brush.bmp,old36,1,1,1902,9,2401,
43,old,food_pecan02.bmp,old21,1,1,1640,5,733,
44,old,animal_camel_new.bmp,old01,1,1,1623,9,428,
45,old,food_croissant01.bmp,old19,1,1,2050,6,1615,
46,old,kitchen_wooden spoon_old.bmp,old39,1,1,1478,9,1722,
47,old,sporting_boxing_gloves.bmp,old56,1,1,1812,8,475,
48,new,musical_bongo drum.bmp,new23,1,2,1799,8,475,
49,old,animal_sheep.bmp,old11,1,1,1502,8,2905,
50,new,fruit_granny smith apple.bmp,new16,1,2,2564,8,2905,
51,old,fruit_green grapes.bmp,old68,0,2,2845,8,2905,
52,old,sporting_bicycle_old.bmp,old55,1,1,1763,9,1819,
53,old,food_bottleofredwine01.bmp,old15,1,1,2033,9,1743,
54,old,animal_cheetah.bmp,old02,1,1,6737,6,16123,
55,new,musical_tambourine_new.bmp,new06,1,2,1570,6,16123,
56,old,animal_dalmation_old.bmp,old04,1,1,1674,6,590,
57,new,musical_bagpipes.bmp,new35,1,2,2677,6,590,
58,old,vegie_mushroom.bmp,old76,1,1,2833,8,296,
59,old,sporting_badminton racquet.bmp,old54,0,2,2234,8,296,
60,new,sporting_windsurf.bmp,new31,1,2,1768,8,296,
61,new,food_pizza.bmp,new22,1,2,1584,8,296,
62,new,animal_seal.bmp,new38,1,2,3480,8,296,
63,old,food_rawchicken.bmp,old23,1,1,1965,5,2477,
64,old,musical_harp_new.bmp,old43,1,1,2146,9,1795,
65,new,kitchen_spatula_old.bmp,new37,0,1,2194,5,409,
66,old,kitchen_pitcher.bmp,old34,1,1,2488,5,347,
67,new,sporting_golf ball.bmp,new19,1,2,2172,5,347,
68,old,food_chocolatemilk.bmp,old17,1,1,2180,9,420,
69,new,vegie_cucumber.bmp,new33,0,1,3049,5,647,
70,old,food_frenchfries.bmp,old20,0,2,2436,5,647,
71,old,musical_drums_old.bmp,old46,1,1,1834,8,272,
72,old,sporting_skipping rope.bmp,old63,1,1,1651,6,1048,
73,old,fruit_pineapple_old.bmp,old70,1,1,2278,9,370,
74,new,animal_dolphin_old.bmp,new09,1,2,1809,9,370,
75,old,kitchen_apron.bmp,old27,1,1,2552,5,442,
76,old,food_baguette01.bmp,old14,0,2,2190,5,442,
77,old,sporting_mini-trampoline.bmp,old61,1,1,2038,5,443,
78,old,animal_zebra_old.bmp,old13,1,1,3128,8,3955,
79,new,kitchen_baking spatula.bmp,new01,1,2,1651,8,3955,
80,old,musical_acoustic guitar_new.bmp,old42,1,1,2793,9,448,
81,old,vegie_green capsicum.bmp,old75,1,1,1868,9,417,
82,old,animal_chimpanzee.bmp,old03,1,1,2863,6,2620,
83,new,fruit_apricot_new.bmp,new04,1,2,1547,6,2620,
84,old,animal_frog.bmp,old06,1,1,2516,8,2271,
85,old,animal_penguin.bmp,old10,1,1,2043,5,2057,
86,old,musical_violin_old.bmp,old51,1,1,2453,9,522,
87,old,kitchen_tea cup and saucer.bmp,old37,1,1,1636,6,361,
88,new,fruit_cherry.bmp,old67,1,1,1881,5,1333,
89,old,food_toast.bmp,old26,1,1,3639,9,1301,
90,old,kitchen_white strainer.bmp,old38,0,2,3056,9,1301,
91,old,kitchen_ladle.bmp,old31,1,1,3094,5,921,
92,new,vegie_snowpea01.bmp,new27,1,2,1466,5,921,
93,new,animal_ostrich.bmp,new26,1,2,1319,5,921,
94,old,musical_piano_old.bmp,old48,1,1,5377,6,314,
95,old,musical_double bass.bmp,old45,1,1,1964,9,437,
96,old,musical_accordion_old.bmp,old41,0,2,1402,9,437,
97,old,kitchen_coffee pot.bmp,old29,1,1,1912,8,1659,
98,old,sporting_snow shoes_old.bmp,old64,1,1,2024,5,406,
99,old,food_shellpasta.bmp,old25,1,1,1860,8,289,
100,old,vegie_radish.bmp,old77,1,1,1939,5,1221,
101,old,vegie_carrot.bmp,old78,1,1,2915,9,662,
102,old,animal_siamese cat.bmp,old12,0,2,1434,9,662,
103,new,vegie_pumpkin.bmp,new21,1,2,1416,9,662,
104,new,animal_giraffe.bmp,new03,1,2,3558,9,662,
105,old,fruit_watermelon_old.bmp,old71,1,1,2230,5,437,
106,new,animal_pigeon.bmp,new32,0,1,4297,9,805,
107,old,food_pickle01a.bmp,old22,1,1,2220,6,1930,
108,old,kitchen_big cooking pot.bmp,old28,1,1,2908,8,351,
109,old,vegie_cauliflower.bmp,old72,1,1,1720,9,1002,
110,old,hard_musical_recorder.bmp,old40,1,1,2032,5,334,
111,old,sporting_karate clothing.bmp,old60,1,1,1360,9,352,
112,new,musical_french horn_old.bmp,new12,1,2,1993,9,352,
113,old,animal_parrot.bmp,old09,0,2,1632,9,352,
114,old,sporting_soccer ball_new.bmp,old65,1,1,2518,5,321,
115,new,kitchen_ramekin.bmp,new13,1,2,2626,5,321,
116,new,sporting_flippers.bmp,new02,1,2,2369,5,321,
