,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
0,old,fruit_pineapple_old.bmp,old70,1,1,2007,5,2484,
1,old,food_bottleofredwine01.bmp,old15,1,1,1492,6,1782,
2,old,musical_accordion_old.bmp,old41,1,1,1355,5,1531,
3,old,vegie_corn02.bmp,old73,1,1,1635,5,2560,
4,new,animal_horse.bmp,new20,1,2,4958,5,2560,
5,old,kitchen_ladle.bmp,old31,1,1,1308,6,2054,
6,new,food_pizza.bmp,new22,1,2,1489,6,2054,
7,new,vegie_snowpea01.bmp,new27,1,2,1306,6,2054,
8,old,musical_acoustic guitar_new.bmp,old42,1,1,1538,5,1074,
9,new,kitchen_kettle_new.bmp,new24,1,2,1693,5,1074,
10,new,sporting_basketball_new.bmp,new14,0,1,1429,9,1595,
11,old,animal_chimpanzee.bmp,old03,1,1,1416,8,926,
12,old,sporting_soccer ball_new.bmp,old65,0,2,1390,8,926,
13,new,food_drink.bmp,new05,1,2,1266,8,926,
14,new,sporting_windsurf.bmp,new31,1,2,1364,8,926,
15,old,sporting_snow shoes_old.bmp,old64,1,1,1770,5,1010,
16,old,animal_dalmation_old.bmp,old04,1,1,1518,9,2448,
17,old,animal_frog.bmp,old06,0,2,2154,9,2448,
18,old,sporting_boxing_gloves.bmp,old56,1,1,4336,6,1602,
19,old,musical_double bass.bmp,old45,1,1,1670,9,1090,
20,old,sporting_fishing rod.bmp,old59,1,1,1220,5,1458,
21,new,animal_gorilla.bmp,new15,1,2,1549,5,1458,
22,old,hard_musical_recorder.bmp,old40,1,1,1109,6,943,
23,old,musical_triangle.bmp,old49,1,1,1349,8,846,
24,new,vegie_pumpkin.bmp,new21,1,2,1681,8,846,
25,new,sporting_golf ball.bmp,new19,1,2,1170,8,846,
26,old,food_baguette01.bmp,old14,1,1,1528,5,762,
27,old,vegie_cauliflower.bmp,old72,1,1,1121,9,706,
28,new,kitchen_ramekin.bmp,new13,1,2,1635,9,706,
29,old,fruit_lemon_new.bmp,old69,0,2,1526,9,706,
30,old,food_shellpasta.bmp,old25,1,1,1918,5,744,
31,new,musical_bagpipes.bmp,new35,1,2,1143,5,744,
32,old,food_croissant01.bmp,old19,1,1,1069,6,730,
33,old,kitchen_big cooking pot.bmp,old28,0,2,1536,6,730,
34,old,animal_cheetah.bmp,old02,1,1,1064,8,699,
35,new,food_bread.bmp,new28,1,2,1419,8,699,
