,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
34,old,musical_double bass.bmp,old45,1,1,4391,8,2574,
35,old,animal_parrot.bmp,old09,0,2,1875,8,2574,
36,new,sporting_flippers.bmp,new02,1,2,1894,8,2574,
37,old,musical_acoustic guitar_new.bmp,old42,1,1,2615,9,1229,
38,new,animal_giraffe.bmp,new03,1,2,2225,9,1229,
39,new,sporting_baseball bat_new.bmp,new08,1,2,3142,9,1229,
40,old,vegie_radish.bmp,old77,1,1,1964,6,2084,
41,old,kitchen_coffee pot.bmp,old29,1,1,1526,9,2119,
42,new,animal_pigeon.bmp,new32,1,2,2032,9,2119,
43,old,kitchen_peppermill.bmp,old33,1,1,1867,9,2287,
44,old,animal_camel_new.bmp,old01,1,1,1679,8,1187,
45,old,sporting_footballhelmet.bmp,old57,1,1,2855,6,1195,
46,old,sporting_mini-trampoline.bmp,old61,1,1,2096,9,2306,
47,new,kitchen_baking spatula.bmp,new01,1,2,2450,9,2306,
48,old,vegie_mushroom.bmp,old76,1,1,1909,9,4015,
49,old,vegie_cauliflower.bmp,old72,1,1,1746,6,1922,
50,old,musical_clarinet_new.bmp,old44,1,1,2130,8,3243,
51,old,animal_penguin.bmp,old10,1,1,2279,9,3146,
52,old,musical_drums_old.bmp,old46,1,1,3185,8,1480,
53,new,food_cookie01.bmp,new11,1,2,3986,8,1480,
54,old,food_shellpasta.bmp,old25,1,1,2102,5,3737,
55,old,food_frenchfries.bmp,old20,1,1,5751,9,1024,
56,old,animal_frog.bmp,old06,1,1,1580,6,859,
57,old,sporting_bicycle_old.bmp,old55,1,1,1965,9,821,
58,old,animal_farm pig.bmp,old05,1,1,1673,5,5189,
59,old,animal_cheetah.bmp,old02,0,2,5073,5,5189,
60,new,animal_dolphin_old.bmp,new09,1,2,1755,5,5189,
61,old,musical_harmonica_new.bmp,old47,1,1,1417,6,1102,
62,old,vegie_garlic01a.bmp,old74,1,1,1822,9,996,
63,old,vegie_green capsicum.bmp,old75,1,1,2042,9,3358,
64,old,sporting_boxing_gloves.bmp,old56,1,1,1917,8,1783,
65,old,kitchen_scrubbing brush.bmp,old36,0,2,1773,8,1783,
66,new,sporting_weighlifting.bmp,new25,1,2,1698,8,1783,
67,old,sporting_rollerblade.bmp,old62,1,1,2473,5,1941,
68,old,musical_tuba.bmp,old50,1,1,2019,9,2089,
69,old,kitchen_tea cup and saucer.bmp,old37,1,1,1802,8,2048,
70,old,musical_accordion_old.bmp,old41,1,1,1820,9,826,
71,old,food_croissant01.bmp,old19,1,1,2006,5,1196,
72,old,animal_siamese cat.bmp,old12,1,1,2136,5,970,
73,new,musical_tambourine_new.bmp,new06,1,2,3159,5,970,
74,new,musical_bongo drum.bmp,new23,1,2,3981,5,970,
75,old,food_toast.bmp,old26,1,1,1859,6,3631,
76,new,animal_horse.bmp,new20,1,2,2635,6,3631,
77,old,kitchen_white strainer.bmp,old38,1,1,1718,9,1152,
78,new,musical_uculele_new.bmp,new39,0,1,3064,9,3572,
79,old,kitchen_pitcher.bmp,old34,1,1,1585,9,744,
80,old,food_cracker02.bmp,old18,1,1,1536,9,642,
81,old,animal_sheep.bmp,old11,1,1,1924,5,2053,
82,old,musical_violin_old.bmp,old51,1,1,2201,9,743,
83,old,sporting_soccer ball_new.bmp,old65,1,1,1551,8,1455,
84,old,kitchen_cookie cutter.bmp,old30,1,1,4489,5,5092,
85,new,food_pizza.bmp,new22,1,2,3893,5,5092,
86,new,food_drink.bmp,new05,1,2,1190,5,5092,
87,new,sporting_basketball_new.bmp,new14,1,2,2220,5,5092,
88,old,food_pickle01a.bmp,old22,1,1,2280,9,1571,
89,old,food_chocolatemilk.bmp,old17,1,1,1977,8,2145,
90,new,kitchen_kettle_new.bmp,new24,1,2,1887,8,2145,
91,old,fruit_lemon_new.bmp,old69,1,1,1735,9,1969,
92,new,musical_zamponia windflute.bmp,new29,1,2,3367,9,1969,
93,new,kitchen_toaster_old.bmp,new30,1,2,1558,9,1969,
94,old,vegie_corn02.bmp,old73,1,1,4780,9,1124,
95,new,musical_bagpipes.bmp,new35,1,2,1692,9,1124,
96,new,fruit_granny smith apple.bmp,new16,1,2,1645,9,1124,
97,new,vegie_cucumber.bmp,new33,0,1,4465,6,2981,
98,new,sporting_golf ball.bmp,new19,1,2,1515,6,2981,
99,old,hard_musical_recorder.bmp,old40,1,1,2739,9,2172,
100,old,kitchen_wooden spoon_old.bmp,old39,1,1,3347,6,2083,
101,new,animal_ostrich.bmp,new26,1,2,2644,6,2083,
102,new,food_bagel01.bmp,new17,1,2,1479,6,2083,
103,new,animal_gorilla.bmp,new15,1,2,1353,6,2083,
104,old,food_baguette01.bmp,old14,1,1,5646,8,1386,
105,old,animal_chimpanzee.bmp,old03,1,1,7015,8,3677,
106,old,musical_xylophone_old.bmp,old52,1,1,2751,9,3336,
107,new,kitchen_spatula_old.bmp,new37,1,2,2038,9,3336,
108,new,fruit_cherry.bmp,old67,1,1,2609,9,5974,
109,old,musical_triangle.bmp,old49,1,1,2739,6,2013,
110,old,kitchen_big cooking pot.bmp,old28,1,1,2824,8,4437,
111,old,fruit_green grapes.bmp,old68,1,1,4217,9,1455,
112,old,food_softcheese.bmp,old24,1,1,2362,6,2450,
113,old,animal_monarch_old.bmp,old08,1,1,2157,9,997,
114,new,kitchen_garlic press.bmp,new07,1,2,3099,9,997,
115,new,kitchen_ramekin.bmp,new13,1,2,1540,9,997,
116,old,fruit_blackberry_new.bmp,old66,1,1,2658,9,1710,
