,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
56,new,musical_uculele_new.bmp,new39,0,1,2667,6,2480,
57,new,animal_dolphin_old.bmp,new09,1,2,1363,6,2480,
58,old,fruit_watermelon_old.bmp,old71,1,1,1602,5,2457,
59,new,kitchen_baking spatula.bmp,new01,1,2,1670,5,2457,
60,new,sporting_weighlifting.bmp,new25,1,2,936,5,2457,
61,old,sporting_boxing_gloves.bmp,old56,1,1,1800,6,3519,
62,old,animal_parrot.bmp,old09,0,2,1801,6,3519,
63,new,fruit_rasberry.bmp,new10,1,2,1015,6,3519,
64,old,food_rawchicken.bmp,old23,1,1,1205,9,443,
65,new,kitchen_garlic press.bmp,new07,1,2,1415,9,443,
66,new,animal_seal.bmp,new38,1,2,1629,9,443,
67,old,musical_xylophone_old.bmp,old52,0,2,1011,9,443,
68,old,vegie_radish.bmp,old77,0,2,1112,9,443,
69,new,food_bread.bmp,new28,1,2,2185,9,443,
70,old,animal_penguin.bmp,old10,1,1,1584,5,2840,
71,new,fruit_granny smith apple.bmp,new16,1,2,1821,5,2840,
72,old,kitchen_plate.bmp,old35,1,1,2049,8,2415,
73,new,sporting_baseball bat_new.bmp,new08,0,1,1773,9,445,
74,old,sporting_footballhelmet.bmp,old57,1,1,2170,9,666,
75,old,animal_cheetah.bmp,old02,1,1,1228,8,491,
76,new,kitchen_kettle_new.bmp,new24,0,1,1469,8,11729,
77,old,musical_harp_new.bmp,old43,1,1,9941,9,602,
78,new,food_cookie01.bmp,new11,1,2,1647,9,602,
79,old,food_pecan02.bmp,old21,1,1,1443,5,377,
80,old,fruit_blackberry_new.bmp,old66,1,1,3927,8,3265,
81,old,animal_camel_new.bmp,old01,1,1,1173,8,373,
82,new,musical_bagpipes.bmp,new35,1,2,3939,8,373,
83,old,sporting_karate clothing.bmp,old60,1,1,2908,6,919,
84,new,food_bagel01.bmp,new17,1,2,2247,6,919,
85,new,kitchen_fork_old.bmp,new18,1,2,1203,6,919,
86,old,musical_acoustic guitar_new.bmp,old42,1,1,1201,9,1808,
87,old,vegie_green capsicum.bmp,old75,1,1,1702,5,1314,
88,old,musical_tuba.bmp,old50,1,1,2851,9,600,
89,old,musical_accordion_old.bmp,old41,0,2,3222,9,600,
90,old,sporting_badminton racquet.bmp,old54,1,1,1395,9,579,
91,old,food_softcheese.bmp,old24,1,1,1602,6,2601,
92,new,musical_zamponia windflute.bmp,new29,1,2,1598,6,2601,
93,new,sporting_flippers.bmp,new02,1,2,1597,6,2601,
94,old,food_toast.bmp,old26,1,1,1421,6,810,
95,old,kitchen_pitcher.bmp,old34,1,1,1623,6,637,
96,old,food_pickle01a.bmp,old22,1,1,1586,6,3721,
97,old,hard_musical_recorder.bmp,old40,1,1,1339,5,444,
98,old,food_candy.bmp,old16,0,2,1480,5,444,
99,old,kitchen_white strainer.bmp,old38,1,1,2339,9,3916,
100,old,food_bottleofredwine01.bmp,old15,1,1,3352,5,1034,
101,old,animal_sheep.bmp,old11,1,1,1654,8,667,
102,new,fruit_cherry.bmp,old67,0,2,1487,8,667,
103,old,animal_dalmation_old.bmp,old04,0,2,2081,8,667,
104,old,fruit_lemon_new.bmp,old69,0,2,1293,8,667,
105,new,vegie_snowpea01.bmp,new27,1,2,904,8,667,
106,old,musical_violin_old.bmp,old51,1,1,1145,9,1459,
107,new,musical_tambourine_new.bmp,new06,1,2,2702,9,1459,
108,old,kitchen_apron.bmp,old27,1,1,1712,5,1618,
109,old,animal_chimpanzee.bmp,old03,1,1,1320,8,490,
110,old,sporting_snow shoes_old.bmp,old64,1,1,2412,6,2779,
111,old,musical_double bass.bmp,old45,1,1,1377,9,578,
112,old,musical_drums_old.bmp,old46,1,1,1648,9,413,
113,old,vegie_garlic01a.bmp,old74,1,1,1306,6,428,
114,old,animal_frog.bmp,old06,1,1,1313,5,339,
115,new,sporting_windsurf.bmp,new31,1,2,3883,5,339,
116,new,fruit_apricot_new.bmp,new04,1,2,3336,5,339,
