,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
0,old,food_pickle01a.bmp,old22,1,1,5974,6,559,
1,old,kitchen_ladle.bmp,old31,1,1,1621,5,571,
2,new,vegie_broccoli.bmp,new36,1,2,2521,5,571,
3,old,animal_chimpanzee.bmp,old03,1,1,1618,8,2512,
4,old,kitchen_peppermill.bmp,old33,1,1,1809,5,576,
5,new,sporting_baseball bat_new.bmp,new08,0,1,2950,9,584,
6,old,vegie_corn02.bmp,old73,1,1,1887,8,586,
7,old,musical_drums_old.bmp,old46,1,1,1295,6,515,
8,new,musical_bagpipes.bmp,new35,1,2,1507,6,515,
9,old,sporting_skipping rope.bmp,old63,1,1,1173,9,509,
10,old,food_toast.bmp,old26,1,1,1352,5,441,
11,old,musical_violin_old.bmp,old51,1,1,1268,8,1241,
12,old,kitchen_tea cup and saucer.bmp,old37,1,1,1437,6,1282,
13,old,animal_parrot.bmp,old09,0,2,1300,6,1282,
14,new,food_pizza.bmp,new22,1,2,1152,6,1282,
15,new,vegie_snowpea01.bmp,new27,1,2,862,6,1282,
16,new,vegie_pumpkin.bmp,new21,1,2,1626,6,1282,
17,old,kitchen_martini glass.bmp,old32,1,1,1144,5,513,
18,old,sporting_snow shoes_old.bmp,old64,1,1,1298,9,501,
19,new,sporting_weighlifting.bmp,new25,1,2,1302,9,501,
20,old,musical_tuba.bmp,old50,1,1,2264,8,661,
21,old,vegie_carrot.bmp,old78,1,1,1457,6,517,
22,old,hard_musical_recorder.bmp,old40,1,1,1406,8,1157,
23,old,kitchen_pitcher.bmp,old34,1,1,1229,9,515,
24,old,musical_double bass.bmp,old45,1,1,1397,5,436,
25,old,sporting_footballhelmet.bmp,old57,1,1,1479,5,610,
26,old,food_frenchfries.bmp,old20,1,1,1033,8,454,
27,new,food_bread.bmp,new28,1,2,1329,8,454,
28,new,kitchen_baking spatula.bmp,new01,1,2,1275,8,454,
29,new,musical_tambourine_new.bmp,new06,1,2,990,8,454,
30,old,kitchen_scrubbing brush.bmp,old36,0,2,4004,8,454,
31,old,animal_lion_new.bmp,old07,1,1,1234,8,1128,
32,old,kitchen_white strainer.bmp,old38,1,1,969,9,562,
33,old,food_cracker02.bmp,old18,0,2,1417,9,562,
34,new,kitchen_garlic press.bmp,new07,1,2,1095,9,562,
35,old,sporting_bicycle_old.bmp,old55,0,2,850,9,562,
36,new,musical_french horn_old.bmp,new12,0,1,6501,9,521,
37,new,food_cookie01.bmp,new11,1,2,1883,9,521,
38,old,sporting_mini-trampoline.bmp,old61,1,1,1910,5,409,
39,new,sporting_flippers.bmp,new02,1,2,1143,5,409,
40,old,musical_acoustic guitar_new.bmp,old42,1,1,1279,5,435,
41,old,animal_siamese cat.bmp,old12,1,1,959,9,535,
42,old,food_shellpasta.bmp,old25,1,1,1344,9,537,
43,old,vegie_green capsicum.bmp,old75,1,1,1105,6,467,
44,old,musical_clarinet_new.bmp,old44,1,1,1032,9,517,
45,old,sporting_karate clothing.bmp,old60,0,2,2343,9,517,
46,new,kitchen_fork_old.bmp,new18,1,2,8871,9,517,
47,old,kitchen_coffee pot.bmp,old29,1,1,1063,8,602,
48,new,fruit_cherry.bmp,old67,0,2,1224,8,602,
49,new,fruit_apricot_new.bmp,new04,1,2,1653,8,602,
50,new,animal_dolphin_old.bmp,new09,1,2,1112,8,602,
51,old,animal_camel_new.bmp,old01,1,1,1441,9,3527,
52,new,food_drink.bmp,new05,1,2,1209,9,3527,
53,new,kitchen_kettle_new.bmp,new24,1,2,944,9,3527,
54,old,musical_piano_old.bmp,old48,1,1,1248,6,1741,
55,new,fruit_granny smith apple.bmp,new16,1,2,1031,6,1741,
56,new,animal_horse.bmp,new20,1,2,1189,6,1741,
57,old,musical_harmonica_new.bmp,old47,1,1,1139,6,468,
58,old,fruit_watermelon_old.bmp,old71,1,1,1064,5,475,
59,old,animal_dalmation_old.bmp,old04,1,1,1151,8,1392,
60,old,sporting_badminton racquet.bmp,old54,1,1,1174,9,470,
61,old,sporting_soccer ball_new.bmp,old65,1,1,1505,6,492,
62,old,sporting_hockey stick_old.bmp,old58,1,1,1886,5,1113,
63,old,sporting_rollerblade.bmp,old62,0,2,1219,5,1113,
64,new,animal_gorilla.bmp,new15,0,1,3264,8,581,
65,old,animal_sheep.bmp,old11,1,1,3156,9,629,
66,new,vegie_cucumber.bmp,new33,0,1,1545,6,1211,
67,old,fruit_green grapes.bmp,old68,1,1,1249,9,597,
68,old,food_bottleofredwine01.bmp,old15,1,1,1059,5,391,
69,old,food_softcheese.bmp,old24,1,1,2550,9,2376,
70,new,kitchen_toaster_old.bmp,new30,1,2,1295,9,2376,
71,new,fruit_rasberry.bmp,new10,1,2,1521,9,2376,
72,new,musical_zamponia windflute.bmp,new29,1,2,1721,9,2376,
73,old,sporting_boxing_gloves.bmp,old56,1,1,1090,9,469,
74,old,food_baguette01.bmp,old14,0,2,1511,9,469,
75,old,fruit_lemon_new.bmp,old69,1,1,2290,6,494,
76,new,animal_pigeon.bmp,new32,1,2,1687,6,494,
77,old,food_rawchicken.bmp,old23,1,1,1570,6,1953,
78,old,kitchen_big cooking pot.bmp,old28,1,1,2530,5,579,
79,old,kitchen_cookie cutter.bmp,old30,1,1,1051,8,624,
80,old,musical_triangle.bmp,old49,1,1,1332,9,1030,
81,old,musical_harp_new.bmp,old43,1,1,1028,6,490,
82,old,animal_cheetah.bmp,old02,1,1,1149,8,494,
83,old,food_pecan02.bmp,old21,1,1,1255,5,428,
84,new,animal_ostrich.bmp,new26,1,2,1233,5,428,
85,old,musical_accordion_old.bmp,old41,1,1,1854,8,626,
86,old,kitchen_apron.bmp,old27,0,2,1727,8,626,
87,new,musical_uculele_new.bmp,new39,0,1,1496,5,659,
88,old,vegie_garlic01a.bmp,old74,0,2,1446,5,659,
89,old,animal_penguin.bmp,old10,1,1,3193,9,489,
90,new,sporting_golf ball.bmp,new19,1,2,1235,9,489,
91,new,musical_bongo drum.bmp,new23,1,2,1367,9,489,
92,old,vegie_radish.bmp,old77,0,2,1166,9,489,
93,old,musical_xylophone_old.bmp,old52,1,1,2462,8,475,
94,old,kitchen_plate.bmp,old35,1,1,1213,6,491,
95,old,animal_frog.bmp,old06,0,2,1582,6,491,
96,new,food_bagel01.bmp,new17,1,2,1397,6,491,
97,old,fruit_pineapple_old.bmp,old70,1,1,2908,8,495,
98,new,food_walnut01c.bmp,new34,1,2,1336,8,495,
99,old,sporting_americanfootball.bmp,old53,1,1,1640,9,549,
100,new,animal_giraffe.bmp,new03,1,2,2317,9,549,
101,new,kitchen_spatula_old.bmp,new37,1,2,3486,9,549,
102,old,animal_zebra_old.bmp,old13,1,1,1170,5,426,
103,new,sporting_basketball_new.bmp,new14,0,1,1326,6,560,
104,old,animal_farm pig.bmp,old05,0,2,1576,6,560,
105,old,food_chocolatemilk.bmp,old17,1,1,1095,6,538,
106,old,sporting_fishing rod.bmp,old59,1,1,1306,9,612,
107,old,vegie_cauliflower.bmp,old72,0,2,1491,9,612,
108,old,food_croissant01.bmp,old19,0,2,1197,9,612,
109,old,vegie_mushroom.bmp,old76,0,2,2579,9,612,
110,new,kitchen_ramekin.bmp,new13,1,2,2148,9,612,
111,old,food_candy.bmp,old16,1,1,1443,9,641,
112,new,sporting_windsurf.bmp,new31,1,2,1964,9,641,
113,old,kitchen_wooden spoon_old.bmp,old39,1,1,1276,5,2080,
114,old,animal_monarch_old.bmp,old08,0,2,1500,5,2080,
115,old,fruit_blackberry_new.bmp,old66,0,2,1376,5,2080,
116,new,animal_seal.bmp,new38,1,2,1582,5,2080,
