,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
0,old,vegie_mushroom.bmp,old76,1,1,3025,8,4367,
1,old,food_croissant01.bmp,old19,1,1,5687,8,3956,
2,old,fruit_green grapes.bmp,old68,1,1,1883,5,1007,
3,new,kitchen_fork_old.bmp,new18,1,2,2644,5,1007,
4,old,musical_harmonica_new.bmp,old47,1,1,1705,6,692,
5,old,kitchen_white strainer.bmp,old38,1,1,2805,6,708,
6,old,fruit_blackberry_new.bmp,old66,1,1,4053,6,875,
7,old,sporting_snow shoes_old.bmp,old64,1,1,1717,8,1056,
8,old,sporting_rollerblade.bmp,old62,1,1,1348,8,381,
9,new,animal_ostrich.bmp,new26,1,2,3188,8,381,
10,old,sporting_karate clothing.bmp,old60,1,1,1291,8,494,
11,new,kitchen_ramekin.bmp,new13,0,1,3072,8,3099,
12,old,fruit_pineapple_old.bmp,old70,1,1,1047,9,476,
13,new,kitchen_spatula_old.bmp,new37,1,2,3232,9,476,
14,old,kitchen_peppermill.bmp,old33,1,1,1422,9,1523,
15,old,food_candy.bmp,old16,1,1,972,9,404,
16,new,vegie_cucumber.bmp,new33,0,1,1785,6,809,
17,new,animal_giraffe.bmp,new03,1,2,4102,6,809,
18,new,vegie_snowpea01.bmp,new27,1,2,2841,6,809,
19,old,musical_acoustic guitar_new.bmp,old42,1,1,1206,9,573,
20,new,sporting_flippers.bmp,new02,1,2,2003,9,573,
21,old,musical_drums_old.bmp,old46,1,1,1273,8,445,
22,old,sporting_mini-trampoline.bmp,old61,1,1,1009,8,392,
23,old,musical_accordion_old.bmp,old41,1,1,983,9,526,
24,new,food_bagel01.bmp,new17,1,2,1783,9,526,
25,old,sporting_fishing rod.bmp,old59,1,1,1141,6,1014,
26,new,musical_tambourine_new.bmp,new06,1,2,3483,6,1014,
27,old,sporting_footballhelmet.bmp,old57,1,1,1136,9,689,
28,new,food_pizza.bmp,new22,1,2,1987,9,689,
29,old,food_baguette01.bmp,old14,1,1,1075,5,494,
30,new,fruit_cherry.bmp,old67,1,1,1136,6,586,
31,new,animal_seal.bmp,new38,1,2,1167,6,586,
32,old,musical_harp_new.bmp,old43,1,1,1119,6,498,
33,old,animal_sheep.bmp,old11,1,1,1133,6,374,
34,old,sporting_bicycle_old.bmp,old55,1,1,1053,6,650,
35,new,musical_bongo drum.bmp,new23,1,2,1294,6,650,
36,old,musical_triangle.bmp,old49,1,1,1192,5,367,
37,new,kitchen_toaster_old.bmp,new30,1,2,1815,5,367,
38,new,animal_horse.bmp,new20,1,2,1220,5,367,
39,new,kitchen_kettle_new.bmp,new24,1,2,1249,5,367,
40,old,kitchen_apron.bmp,old27,1,1,1135,8,400,
41,new,kitchen_garlic press.bmp,new07,1,2,1197,8,400,
42,old,sporting_americanfootball.bmp,old53,1,1,1404,5,1730,
43,old,kitchen_wooden spoon_old.bmp,old39,1,1,1075,5,391,
44,old,animal_penguin.bmp,old10,1,1,2316,8,463,
45,new,fruit_rasberry.bmp,new10,1,2,1211,8,463,
46,old,musical_tuba.bmp,old50,1,1,1049,9,494,
