category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	animal_cheetah.bmp	old02	1	1	5063	9	8051	
new	sporting_basketball_new.bmp	new14	1	2	4383	9	8051	
old	sporting_bicycle_old.bmp	old55	1	1	2720	6	5202	
old	musical_double bass.bmp	old45	0	2	5288	6	5202	
old	sporting_hockey stick_old.bmp	old58	1	1	1396	9	2555	
new	kitchen_kettle_new.bmp	new24	0	1	4457	5	3719	
old	vegie_cauliflower.bmp	old72	0	2	4671	5	3719	
old	sporting_badminton racquet.bmp	old54	1	1	3418	6	4360	
new	fruit_granny smith apple.bmp	new16	1	2	2872	6	4360	
new	musical_tambourine_new.bmp	new06	1	2	3378	6	4360	
new	musical_bagpipes.bmp	new35	1	2	1402	6	4360	
old	sporting_boxing_gloves.bmp	old56	0	2	1230	6	4360	
new	musical_french horn_old.bmp	new12	1	2	1139	6	4360	
old	kitchen_big cooking pot.bmp	old28	0	2	2787	6	4360	
new	musical_zamponia windflute.bmp	new29	1	2	1265	6	4360	
old	animal_siamese cat.bmp	old12	0	2	1854	6	4360	
new	sporting_baseball bat_new.bmp	new08	0	1	2609	6	2920	
old	musical_harp_new.bmp	old43	0	2	2714	6	2920	
old	animal_sheep.bmp	old11	0	2	1220	6	2920	
old	animal_zebra_old.bmp	old13	0	2	2546	6	2920	
new	fruit_apricot_new.bmp	new04	0	1	2978	8	2410	
old	musical_acoustic guitar_new.bmp	old42	0	2	3105	8	2410	
old	fruit_lemon_new.bmp	old69	0	2	1606	8	2410	
old	kitchen_peppermill.bmp	old33	0	2	1459	8	2410	
old	food_pecan02.bmp	old21	0	2	1789	8	2410	
old	food_softcheese.bmp	old24	1	1	5995	9	2843	
new	food_pizza.bmp	new22	1	2	2128	9	2843	
new	vegie_pumpkin.bmp	new21	1	2	3505	9	2843	
new	kitchen_ramekin.bmp	new13	1	2	2378	9	2843	
old	food_candy.bmp	old16	1	1	2160	5	3065	
old	kitchen_wooden spoon_old.bmp	old39	0	2	3741	5	3065	
old	food_chocolatemilk.bmp	old17	0	2	2312	5	3065	
new	animal_dolphin_old.bmp	new09	1	2	1401	5	3065	
old	animal_lion_new.bmp	old07	0	2	2142	5	3065	
old	sporting_karate clothing.bmp	old60	1	1	1687	5	3753	
old	sporting_snow shoes_old.bmp	old64	0	2	2450	5	3753	
old	kitchen_ladle.bmp	old31	1	1	3031	9	8717	
old	kitchen_scrubbing brush.bmp	old36	1	1	3328	8	3083	
old	kitchen_tea cup and saucer.bmp	old37	0	2	1824	8	3083	
new	kitchen_garlic press.bmp	new07	1	2	3310	8	3083	
new	vegie_snowpea01.bmp	new27	1	2	3128	8	3083	
old	sporting_skipping rope.bmp	old63	1	1	2305	6	2788	
old	food_croissant01.bmp	old19	1	1	2147	6	3229	
old	food_baguette01.bmp	old14	0	2	1746	6	3229	
new	animal_gorilla.bmp	new15	1	2	2970	6	3229	
new	sporting_weighlifting.bmp	new25	1	2	1290	6	3229	
new	vegie_broccoli.bmp	new36	1	2	1773	6	3229	
old	sporting_rollerblade.bmp	old62	1	1	2316	8	6111	
old	animal_farm pig.bmp	old05	0	2	3347	8	6111	
old	fruit_blackberry_new.bmp	old66	0	2	3380	8	6111	
old	kitchen_coffee pot.bmp	old29	1	1	1948	9	2030	
old	animal_parrot.bmp	old09	1	1	3283	6	2846	
new	kitchen_fork_old.bmp	new18	1	2	2500	6	2846	
new	kitchen_toaster_old.bmp	new30	0	1	2662	5	2091	
old	musical_clarinet_new.bmp	old44	1	1	1390	9	3246	
new	sporting_golf ball.bmp	new19	0	1	1539	5	3428	
old	food_rawchicken.bmp	old23	0	2	4922	5	3428	
old	hard_musical_recorder.bmp	old40	1	1	2924	5	2391	
old	fruit_green grapes.bmp	old68	0	2	1350	5	2391	
new	animal_horse.bmp	new20	1	2	1932	5	2391	
old	food_frenchfries.bmp	old20	0	2	1430	5	2391	
old	animal_monarch_old.bmp	old08	1	1	1666	6	2559	
new	kitchen_spatula_old.bmp	new37	1	2	3807	6	2559	
old	musical_violin_old.bmp	old51	1	1	1782	9	3046	
old	fruit_watermelon_old.bmp	old71	0	2	2803	9	3046	
old	food_bottleofredwine01.bmp	old15	1	1	2577	9	4018	
new	animal_ostrich.bmp	new26	1	2	1144	9	4018	
old	musical_tuba.bmp	old50	0	2	2232	9	4018	
new	sporting_windsurf.bmp	new31	1	2	2926	9	4018	
old	animal_penguin.bmp	old10	1	1	1377	8	3201	
new	food_bagel01.bmp	new17	0	1	2552	6	2560	
old	animal_dalmation_old.bmp	old04	0	2	1624	6	2560	
old	fruit_pineapple_old.bmp	old70	1	1	2334	5	3352	
old	kitchen_cookie cutter.bmp	old30	1	1	2048	8	3205	
old	musical_accordion_old.bmp	old41	1	1	3332	6	2558	
old	musical_triangle.bmp	old49	0	2	6598	6	2558	
new	animal_giraffe.bmp	new03	0	1	1486	5	2873	
old	musical_xylophone_old.bmp	old52	1	1	2900	9	3232	
old	sporting_footballhelmet.bmp	old57	0	2	2342	9	3232	
old	vegie_mushroom.bmp	old76	1	1	1789	5	2716	
new	kitchen_baking spatula.bmp	new01	1	2	1407	5	2716	
old	musical_harmonica_new.bmp	old47	0	2	1724	5	2716	
old	kitchen_plate.bmp	old35	0	2	4485	5	2716	
old	food_pickle01a.bmp	old22	1	1	2865	8	2942	
new	food_drink.bmp	new05	1	2	3863	8	2942	
new	musical_bongo drum.bmp	new23	1	2	1156	8	2942	
new	food_bread.bmp	new28	1	2	3940	8	2942	
old	sporting_americanfootball.bmp	old53	0	2	1325	8	2942	
old	kitchen_pitcher.bmp	old34	1	1	2902	5	2673	
