,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
73,old,sporting_skipping rope.bmp,old63,1,1,1530,6,595,
74,old,sporting_footballhelmet.bmp,old57,1,1,3713,5,2411,
75,old,vegie_radish.bmp,old77,1,1,1271,9,1058,
76,old,animal_dalmation_old.bmp,old04,0,2,4581,9,1058,
77,old,musical_drums_old.bmp,old46,1,1,1804,6,2178,
78,old,animal_parrot.bmp,old09,1,1,1783,6,613,
79,old,hard_musical_recorder.bmp,old40,0,2,2251,6,613,
80,new,fruit_apricot_new.bmp,new04,1,2,1237,6,613,
81,old,musical_piano_old.bmp,old48,1,1,1081,9,692,
82,new,musical_zamponia windflute.bmp,new29,1,2,2078,9,692,
83,new,kitchen_spatula_old.bmp,new37,1,2,1440,9,692,
84,new,fruit_granny smith apple.bmp,new16,1,2,1387,9,692,
85,old,kitchen_white strainer.bmp,old38,0,2,1825,9,692,
86,new,vegie_cucumber.bmp,new33,0,1,1461,5,553,
87,new,sporting_weighlifting.bmp,new25,1,2,1151,5,553,
88,old,vegie_carrot.bmp,old78,1,1,1206,9,748,
89,old,vegie_green capsicum.bmp,old75,0,2,2515,9,748,
90,old,sporting_bicycle_old.bmp,old55,1,1,1741,9,1725,
91,old,kitchen_peppermill.bmp,old33,0,2,2165,9,1725,
92,old,sporting_badminton racquet.bmp,old54,0,2,1299,9,1725,
93,old,sporting_mini-trampoline.bmp,old61,1,1,1524,5,404,
94,old,animal_penguin.bmp,old10,0,2,1994,5,404,
95,new,food_pizza.bmp,new22,1,2,2079,5,404,
96,old,food_candy.bmp,old16,1,1,1458,5,462,
97,old,animal_siamese cat.bmp,old12,1,1,1464,8,572,
98,old,food_shellpasta.bmp,old25,1,1,2058,8,566,
99,old,vegie_mushroom.bmp,old76,1,1,2558,9,918,
100,old,sporting_hockey stick_old.bmp,old58,0,2,3719,9,918,
101,old,food_toast.bmp,old26,1,1,2014,8,533,
102,old,musical_accordion_old.bmp,old41,1,1,1372,5,1612,
103,new,food_bread.bmp,new28,1,2,2225,5,1612,
104,old,vegie_cauliflower.bmp,old72,0,2,3596,5,1612,
105,new,musical_french horn_old.bmp,new12,1,2,1466,5,1612,
106,new,kitchen_toaster_old.bmp,new30,1,2,1333,5,1612,
107,old,food_cracker02.bmp,old18,1,1,1300,5,583,
108,new,animal_pigeon.bmp,new32,1,2,1174,5,583,
109,new,kitchen_kettle_new.bmp,new24,1,2,1106,5,583,
110,new,food_bagel01.bmp,new17,1,2,938,5,583,
111,new,food_walnut01c.bmp,new34,1,2,858,5,583,
112,old,fruit_pineapple_old.bmp,old70,1,1,1429,6,634,
113,new,sporting_windsurf.bmp,new31,1,2,2558,6,634,
114,new,animal_ostrich.bmp,new26,1,2,1108,6,634,
115,old,animal_chimpanzee.bmp,old03,0,2,5084,6,634,
116,new,musical_uculele_new.bmp,new39,0,1,1390,9,773,
