,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
77,new,food_bagel01.bmp,new17,1,2,1194,5,741,
78,old,musical_triangle.bmp,old49,1,1,1127,6,1408,
79,new,vegie_broccoli.bmp,new36,1,2,1108,6,1408,
80,new,kitchen_baking spatula.bmp,new01,1,2,1429,6,1408,
81,new,animal_ostrich.bmp,new26,1,2,1152,6,1408,
82,old,fruit_pineapple_old.bmp,old70,0,2,1447,6,1408,
83,new,vegie_cucumber.bmp,new33,1,2,1106,6,1408,
84,old,food_chocolatemilk.bmp,old17,0,2,1369,6,1408,
85,old,musical_tuba.bmp,old50,0,2,1464,6,1408,
86,new,animal_pigeon.bmp,new32,1,2,1211,6,1408,
87,new,sporting_golf ball.bmp,new19,1,2,1144,6,1408,
88,old,animal_chimpanzee.bmp,old03,1,1,2064,9,1044,
89,old,vegie_radish.bmp,old77,0,2,1903,9,1044,
90,old,food_softcheese.bmp,old24,1,1,1896,5,555,
91,new,kitchen_fork_old.bmp,new18,1,2,1145,5,555,
92,new,sporting_flippers.bmp,new02,1,2,983,5,555,
93,old,animal_monarch_old.bmp,old08,1,1,1438,6,1506,
94,old,food_pecan02.bmp,old21,1,1,906,9,788,
95,new,sporting_baseball bat_new.bmp,new08,1,2,2776,9,788,
96,old,food_frenchfries.bmp,old20,1,1,2190,8,733,
97,old,musical_drums_old.bmp,old46,1,1,1052,8,624,
98,new,fruit_rasberry.bmp,new10,0,1,1859,9,2127,
99,old,sporting_badminton racquet.bmp,old54,1,1,2000,6,943,
100,new,kitchen_kettle_new.bmp,new24,1,2,1477,6,943,
101,old,sporting_karate clothing.bmp,old60,1,1,1886,8,4538,
102,new,food_pizza.bmp,new22,1,2,1929,8,4538,
103,old,sporting_mini-trampoline.bmp,old61,0,2,1722,8,4538,
104,old,animal_siamese cat.bmp,old12,1,1,2442,6,814,
105,old,kitchen_cookie cutter.bmp,old30,1,1,1282,5,574,
106,new,food_bread.bmp,new28,1,2,1923,5,574,
107,old,fruit_blackberry_new.bmp,old66,1,1,1738,9,562,
108,new,animal_dolphin_old.bmp,new09,1,2,1561,9,562,
109,old,vegie_carrot.bmp,old78,0,2,1823,9,562,
110,new,food_cookie01.bmp,new11,1,2,946,9,562,
111,new,fruit_apricot_new.bmp,new04,1,2,809,9,562,
112,old,kitchen_coffee pot.bmp,old29,1,1,3876,6,536,
113,new,kitchen_ramekin.bmp,new13,1,2,1022,6,536,
114,old,hard_musical_recorder.bmp,old40,1,1,1569,6,2537,
115,old,musical_clarinet_new.bmp,old44,0,2,1817,6,2537,
116,old,food_rawchicken.bmp,old23,1,1,1478,8,2593,
