,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
0,new,vegie_pumpkin.bmp,new21,1,2,2450,,0,
1,old,musical_triangle.bmp,old49,0,2,910,,0,
2,old,food_frenchfries.bmp,old20,1,1,5167,9,2248,
3,new,musical_tambourine_new.bmp,new06,1,2,2085,9,2248,
4,old,sporting_americanfootball.bmp,old53,1,1,1975,8,1735,
5,old,musical_piano_old.bmp,old48,1,1,3359,8,976,
6,old,food_pecan02.bmp,old21,0,2,5503,8,976,
7,old,sporting_snow shoes_old.bmp,old64,1,1,2889,9,2037,
8,new,kitchen_kettle_new.bmp,new24,1,2,2097,9,2037,
9,new,animal_dolphin_old.bmp,new09,1,2,1379,9,2037,
10,old,animal_cheetah.bmp,old02,1,1,2377,5,2217,
11,new,fruit_rasberry.bmp,new10,1,2,1686,5,2217,
12,old,fruit_blackberry_new.bmp,old66,0,2,1447,5,2217,
13,old,musical_tuba.bmp,old50,1,1,1867,8,1336,
14,old,vegie_corn02.bmp,old73,1,1,2016,5,1103,
15,old,animal_farm pig.bmp,old05,0,2,2706,5,1103,
16,old,kitchen_cookie cutter.bmp,old30,0,2,2388,5,1103,
17,old,musical_double bass.bmp,old45,1,1,1625,6,1832,
18,old,fruit_pineapple_old.bmp,old70,1,1,1597,6,1125,
19,old,animal_lion_new.bmp,old07,1,1,1614,8,1509,
20,old,food_candy.bmp,old16,1,1,3006,5,2237,
21,old,vegie_garlic01a.bmp,old74,0,2,2107,5,2237,
22,new,kitchen_baking spatula.bmp,new01,1,2,1716,5,2237,
23,old,kitchen_apron.bmp,old27,1,1,3277,6,1425,
24,old,food_softcheese.bmp,old24,1,1,1798,5,1046,
25,old,food_cracker02.bmp,old18,0,2,2370,5,1046,
26,old,food_bottleofredwine01.bmp,old15,0,2,4952,5,1046,
27,old,fruit_green grapes.bmp,old68,1,1,1401,9,2472,
28,new,sporting_golf ball.bmp,new19,1,2,3283,9,2472,
29,old,kitchen_pitcher.bmp,old34,1,1,3133,9,439,
30,old,sporting_skipping rope.bmp,old63,0,2,1293,9,439,
31,old,sporting_footballhelmet.bmp,old57,1,1,1977,8,5889,
32,old,food_croissant01.bmp,old19,1,1,2164,9,2099,
33,old,sporting_hockey stick_old.bmp,old58,1,1,1749,6,1495,
34,old,animal_chimpanzee.bmp,old03,0,2,1536,6,1495,
35,old,kitchen_martini glass.bmp,old32,1,1,2361,5,1818,
36,old,sporting_boxing_gloves.bmp,old56,0,2,2447,5,1818,
37,old,food_pickle01a.bmp,old22,1,1,2314,6,4196,
38,old,sporting_karate clothing.bmp,old60,0,2,1442,6,4196,
39,old,kitchen_white strainer.bmp,old38,1,1,1983,5,391,
40,old,food_baguette01.bmp,old14,1,1,5558,8,696,
41,old,fruit_lemon_new.bmp,old69,1,1,2417,9,2816,
42,old,food_shellpasta.bmp,old25,1,1,1519,6,1113,
43,old,musical_harp_new.bmp,old43,1,1,1273,5,365,
44,new,musical_french horn_old.bmp,new12,0,1,3908,6,407,
45,new,musical_bagpipes.bmp,new35,1,2,1484,6,407,
46,new,animal_giraffe.bmp,new03,0,1,2039,8,5252,
47,old,vegie_cauliflower.bmp,old72,1,1,1544,6,1594,
48,old,animal_zebra_old.bmp,old13,1,1,1943,9,1977,
49,old,sporting_rollerblade.bmp,old62,0,2,4257,9,1977,
50,old,musical_xylophone_old.bmp,old52,1,1,1205,9,404,
51,old,musical_accordion_old.bmp,old41,1,1,2425,5,4768,
52,old,animal_camel_new.bmp,old01,1,1,1439,6,1508,
53,old,animal_frog.bmp,old06,0,2,2037,6,1508,
54,new,fruit_granny smith apple.bmp,new16,1,2,1425,6,1508,
55,old,food_toast.bmp,old26,0,2,2510,6,1508,
56,old,sporting_bicycle_old.bmp,old55,0,2,2962,6,1508,
57,new,kitchen_fork_old.bmp,new18,1,2,1273,6,1508,
58,new,sporting_windsurf.bmp,new31,1,2,2428,6,1508,
59,old,kitchen_big cooking pot.bmp,old28,0,2,2433,6,1508,
60,new,sporting_weighlifting.bmp,new25,1,2,1213,6,1508,
61,old,musical_harmonica_new.bmp,old47,1,1,1819,8,4049,
62,old,kitchen_tea cup and saucer.bmp,old37,1,1,2645,9,1363,
63,old,animal_penguin.bmp,old10,0,2,2522,9,1363,
64,new,kitchen_ramekin.bmp,new13,0,1,1444,9,2449,
65,old,food_chocolatemilk.bmp,old17,1,1,1661,6,874,
