category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	kitchen_martini glass.bmp	old32	1	1	1200	8	312	
old	musical_xylophone_old.bmp	old52	1	1	1283	9	311	
old	kitchen_peppermill.bmp	old33	0	2	1242	9	311	
old	sporting_skipping rope.bmp	old63	1	1	2398	8	390	
old	food_rawchicken.bmp	old23	1	1	3077	8	506	
old	musical_tuba.bmp	old50	1	1	4437	5	362	
old	food_shellpasta.bmp	old25	1	1	1243	8	264	
old	kitchen_scrubbing brush.bmp	old36	1	1	4548	6	1942	
old	musical_harmonica_new.bmp	old47	1	1	1728	5	330	
new	fruit_granny smith apple.bmp	new16	1	2	2875	5	330	
new	fruit_rasberry.bmp	new10	1	2	1815	5	330	
old	musical_violin_old.bmp	old51	1	1	1613	5	6220	
old	musical_clarinet_new.bmp	old44	1	1	1211	6	305	
old	vegie_radish.bmp	old77	1	1	1092	8	288	
new	fruit_apricot_new.bmp	new04	1	2	1379	8	288	
old	musical_acoustic guitar_new.bmp	old42	1	1	3955	5	2444	
old	animal_penguin.bmp	old10	1	1	1258	8	246	
new	kitchen_fork_old.bmp	new18	1	2	1202	8	246	
new	food_pizza.bmp	new22	1	2	1433	8	246	
new	animal_seal.bmp	new38	0	1	11319	9	442	
new	sporting_weighlifting.bmp	new25	1	2	1263	9	442	
old	sporting_footballhelmet.bmp	old57	0	2	2716	9	442	
old	food_cracker02.bmp	old18	1	1	1166	5	327	
old	kitchen_pitcher.bmp	old34	1	1	2057	5	2854	
old	food_softcheese.bmp	old24	0	2	1643	5	2854	
old	sporting_snow shoes_old.bmp	old64	1	1	4216	5	863	
new	sporting_windsurf.bmp	new31	1	2	1675	5	863	
old	sporting_bicycle_old.bmp	old55	1	1	6207	9	343	
new	sporting_basketball_new.bmp	new14	0	1	11208	6	408	
old	food_toast.bmp	old26	1	1	4662	9	331	
old	musical_double bass.bmp	old45	1	1	1244	8	330	
new	animal_ostrich.bmp	new26	1	2	2123	8	330	
old	food_pickle01a.bmp	old22	1	1	2190	9	405	
old	sporting_boxing_gloves.bmp	old56	1	1	1932	9	374	
old	musical_triangle.bmp	old49	1	1	1767	9	415	
old	animal_lion_new.bmp	old07	0	2	3918	9	415	
old	hard_musical_recorder.bmp	old40	1	1	1576	8	304	
old	kitchen_coffee pot.bmp	old29	0	2	2522	8	304	
new	fruit_cherry.bmp	old67	1	1	3797	6	2492	
old	sporting_mini-trampoline.bmp	old61	1	1	1176	8	312	
old	animal_zebra_old.bmp	old13	1	1	6298	8	3750	
new	musical_tambourine_new.bmp	new06	1	2	1583	8	3750	
new	food_bread.bmp	new28	1	2	1919	8	3750	
old	vegie_mushroom.bmp	old76	0	2	6000	8	3750	
old	fruit_pineapple_old.bmp	old70	1	1	7080	6	412	
old	kitchen_plate.bmp	old35	1	1	1227	8	265	
old	kitchen_tea cup and saucer.bmp	old37	1	1	2477	5	265	
old	kitchen_big cooking pot.bmp	old28	1	1	1389	8	277	
old	animal_siamese cat.bmp	old12	1	1	4793	5	7801	
old	vegie_carrot.bmp	old78	1	1	1215	6	310	
new	animal_dolphin_old.bmp	new09	1	2	1241	6	310	
old	sporting_soccer ball_new.bmp	old65	1	1	9575	9	9815	
old	fruit_blackberry_new.bmp	old66	1	1	2822	9	301	
new	sporting_flippers.bmp	new02	1	2	2703	9	301	
old	musical_accordion_old.bmp	old41	1	1	1394	6	1449	
old	kitchen_cookie cutter.bmp	old30	1	1	1590	9	326	
new	musical_zamponia windflute.bmp	new29	1	2	1488	9	326	
old	animal_camel_new.bmp	old01	1	1	1516	5	190	
new	musical_french horn_old.bmp	new12	1	2	6006	5	190	
old	food_frenchfries.bmp	old20	1	1	1197	6	373	
new	animal_gorilla.bmp	new15	1	2	1413	6	373	
old	food_chocolatemilk.bmp	old17	0	2	1291	6	373	
old	musical_harp_new.bmp	old43	1	1	1847	8	291	
old	food_pecan02.bmp	old21	1	1	1119	6	193	
new	kitchen_kettle_new.bmp	new24	0	1	6841	5	4590	
old	sporting_karate clothing.bmp	old60	1	1	2862	5	267	
new	animal_horse.bmp	new20	1	2	1311	5	267	
new	animal_pigeon.bmp	new32	1	2	1082	5	267	
old	vegie_cauliflower.bmp	old72	1	1	2149	8	1415	
old	sporting_badminton racquet.bmp	old54	1	1	2348	9	390	
old	animal_parrot.bmp	old09	0	2	9853	9	390	
old	animal_dalmation_old.bmp	old04	1	1	1955	8	300	
new	sporting_baseball bat_new.bmp	new08	0	1	9319	5	282	
old	sporting_rollerblade.bmp	old62	1	1	9460	9	322	
old	animal_farm pig.bmp	old05	1	1	4748	6	390	
new	vegie_broccoli.bmp	new36	1	2	5453	6	390	
old	animal_chimpanzee.bmp	old03	1	1	3051	5	288	
