,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
54,old,kitchen_scrubbing brush.bmp,old36,1,1,1627,9,1513,
55,new,sporting_baseball bat_new.bmp,new08,1,2,3347,9,1513,
56,old,animal_sheep.bmp,old11,1,1,1117,8,680,
57,new,animal_seal.bmp,new38,1,2,1291,8,680,
58,new,food_cookie01.bmp,new11,1,2,966,8,680,
59,old,musical_harp_new.bmp,old43,1,1,1255,5,403,
60,new,musical_zamponia windflute.bmp,new29,1,2,1346,5,403,
61,old,animal_lion_new.bmp,old07,1,1,1315,6,702,
62,old,kitchen_peppermill.bmp,old33,1,1,1624,5,509,
63,old,kitchen_apron.bmp,old27,1,1,1920,5,1282,
64,old,kitchen_wooden spoon_old.bmp,old39,1,1,1477,6,537,
65,old,kitchen_pitcher.bmp,old34,1,1,1858,8,551,
66,old,sporting_hockey stick_old.bmp,old58,1,1,1416,6,606,
67,old,fruit_pineapple_old.bmp,old70,1,1,1485,6,688,
68,old,sporting_fishing rod.bmp,old59,1,1,1244,6,657,
69,old,sporting_snow shoes_old.bmp,old64,1,1,1957,8,1037,
70,new,kitchen_ramekin.bmp,new13,1,2,2770,8,1037,
71,old,kitchen_coffee pot.bmp,old29,0,2,3770,8,1037,
72,new,food_bagel01.bmp,new17,1,2,1107,8,1037,
73,old,food_softcheese.bmp,old24,1,1,1470,6,1018,
74,old,animal_penguin.bmp,old10,0,2,8120,6,1018,
75,old,sporting_badminton racquet.bmp,old54,1,1,1652,5,665,
76,old,animal_dalmation_old.bmp,old04,0,2,1269,5,665,
77,new,vegie_pumpkin.bmp,new21,0,1,2529,5,1316,
78,old,vegie_corn02.bmp,old73,1,1,1598,9,637,
79,old,musical_violin_old.bmp,old51,1,1,1690,5,1878,
80,new,vegie_broccoli.bmp,new36,1,2,1642,5,1878,
81,old,animal_frog.bmp,old06,1,1,1143,9,471,
82,old,musical_acoustic guitar_new.bmp,old42,1,1,2363,9,1700,
83,old,fruit_green grapes.bmp,old68,1,1,1239,8,405,
84,old,food_bottleofredwine01.bmp,old15,1,1,1099,9,558,
85,old,animal_cheetah.bmp,old02,1,1,3942,8,712,
86,old,food_chocolatemilk.bmp,old17,1,1,1747,8,516,
87,new,kitchen_toaster_old.bmp,new30,1,2,1678,8,516,
88,new,kitchen_fork_old.bmp,new18,1,2,985,8,516,
89,new,food_drink.bmp,new05,1,2,817,8,516,
90,old,food_frenchfries.bmp,old20,1,1,1231,5,397,
91,new,sporting_windsurf.bmp,new31,1,2,2236,5,397,
92,old,musical_xylophone_old.bmp,old52,1,1,1425,8,527,
93,old,animal_chimpanzee.bmp,old03,1,1,4249,9,479,
94,new,kitchen_garlic press.bmp,new07,1,2,1435,9,479,
95,old,sporting_karate clothing.bmp,old60,1,1,1831,9,2453,
96,old,kitchen_martini glass.bmp,old32,1,1,1282,5,462,
97,old,sporting_skipping rope.bmp,old63,1,1,1266,5,463,
98,old,food_pickle01a.bmp,old22,1,1,1083,6,543,
99,old,sporting_soccer ball_new.bmp,old65,0,2,3120,6,543,
100,old,vegie_green capsicum.bmp,old75,0,2,1570,6,543,
101,old,food_toast.bmp,old26,1,1,1097,5,357,
102,new,animal_gorilla.bmp,new15,1,2,1677,5,357,
103,old,animal_farm pig.bmp,old05,1,1,1473,8,1141,
104,new,fruit_apricot_new.bmp,new04,1,2,1430,8,1141,
105,old,fruit_lemon_new.bmp,old69,1,1,3068,9,1561,
106,old,kitchen_plate.bmp,old35,1,1,1306,6,596,
107,old,vegie_mushroom.bmp,old76,1,1,1675,6,4246,
108,old,kitchen_cookie cutter.bmp,old30,1,1,1413,9,595,
109,old,musical_harmonica_new.bmp,old47,1,1,2330,9,972,
110,old,musical_clarinet_new.bmp,old44,1,1,2692,8,568,
111,new,sporting_golf ball.bmp,new19,1,2,1256,8,568,
112,old,sporting_boxing_gloves.bmp,old56,1,1,1573,8,773,
113,old,food_shellpasta.bmp,old25,1,1,1836,6,1162,
114,old,vegie_garlic01a.bmp,old74,1,1,2170,6,915,
115,old,sporting_rollerblade.bmp,old62,1,1,1252,9,528,
116,old,animal_monarch_old.bmp,old08,0,2,1738,9,528,
