,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
77,old,kitchen_big cooking pot.bmp,old28,0,2,686,8,1451,
78,old,food_frenchfries.bmp,old20,1,1,1224,5,1206,
79,new,musical_zamponia windflute.bmp,new29,1,2,1635,5,1206,
80,old,vegie_corn02.bmp,old73,0,2,936,5,1206,
81,old,fruit_green grapes.bmp,old68,1,1,1064,9,1092,
82,old,food_bottleofredwine01.bmp,old15,1,1,2030,5,476,
83,new,kitchen_kettle_new.bmp,new24,1,2,1438,5,476,
84,new,food_drink.bmp,new05,1,2,1084,5,476,
85,old,kitchen_cookie cutter.bmp,old30,0,2,784,5,476,
86,old,animal_lion_new.bmp,old07,1,1,1583,5,887,
87,old,animal_camel_new.bmp,old01,1,1,1865,8,702,
88,new,vegie_cucumber.bmp,new33,0,1,1383,9,742,
89,old,sporting_rollerblade.bmp,old62,0,2,1766,9,742,
90,old,animal_parrot.bmp,old09,0,2,1141,9,742,
91,old,sporting_snow shoes_old.bmp,old64,0,2,1087,9,742,
92,new,vegie_broccoli.bmp,new36,1,2,1408,9,742,
93,new,animal_giraffe.bmp,new03,1,2,1054,9,742,
94,old,food_chocolatemilk.bmp,old17,0,2,1058,9,742,
95,new,animal_ostrich.bmp,new26,1,2,806,9,742,
96,new,musical_french horn_old.bmp,new12,1,2,981,9,742,
97,old,animal_penguin.bmp,old10,0,2,764,9,742,
98,new,musical_bagpipes.bmp,new35,1,2,845,9,742,
99,old,musical_clarinet_new.bmp,old44,1,1,1192,5,1143,
100,old,vegie_carrot.bmp,old78,1,1,1776,9,840,
101,old,sporting_footballhelmet.bmp,old57,0,2,1516,9,840,
102,new,food_bagel01.bmp,new17,0,1,1901,8,801,
103,old,musical_triangle.bmp,old49,0,2,1664,8,801,
104,new,sporting_golf ball.bmp,new19,1,2,893,8,801,
105,new,sporting_baseball bat_new.bmp,new08,1,2,1150,8,801,
106,old,musical_harmonica_new.bmp,old47,1,1,1599,5,583,
107,old,food_croissant01.bmp,old19,1,1,1910,9,720,
108,new,fruit_apricot_new.bmp,new04,1,2,1673,9,720,
109,old,kitchen_martini glass.bmp,old32,0,2,741,9,720,
110,old,sporting_soccer ball_new.bmp,old65,0,2,844,9,720,
111,old,food_cracker02.bmp,old18,1,1,1578,5,737,
112,new,musical_uculele_new.bmp,new39,0,1,1874,9,575,
113,new,animal_seal.bmp,new38,1,2,1430,9,575,
114,old,animal_dalmation_old.bmp,old04,0,2,620,9,575,
115,old,sporting_hockey stick_old.bmp,old58,0,2,720,9,575,
116,old,animal_zebra_old.bmp,old13,0,2,777,9,575,
