,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
0,old,sporting_bicycle_old.bmp,old55,1,1,2561,8,3553,
1,old,animal_penguin.bmp,old10,0,2,2281,8,3553,
2,old,fruit_pineapple_old.bmp,old70,1,1,1380,8,2003,
3,new,kitchen_kettle_new.bmp,new24,1,2,1977,8,2003,
4,old,musical_acoustic guitar_new.bmp,old42,1,1,1232,5,1718,
5,old,musical_double bass.bmp,old45,0,2,1807,5,1718,
6,new,fruit_granny smith apple.bmp,new16,1,2,1284,5,1718,
7,new,musical_uculele_new.bmp,new39,1,2,1471,5,1718,
8,old,food_chocolatemilk.bmp,old17,1,1,1034,6,2232,
9,old,kitchen_peppermill.bmp,old33,0,2,2932,6,2232,
10,old,kitchen_cookie cutter.bmp,old30,1,1,1011,5,1842,
11,old,kitchen_white strainer.bmp,old38,0,2,2182,5,1842,
12,old,animal_chimpanzee.bmp,old03,0,2,1565,5,1842,
13,old,musical_clarinet_new.bmp,old44,1,1,1156,6,1076,
14,old,food_pecan02.bmp,old21,1,1,1007,5,894,
15,new,musical_french horn_old.bmp,new12,1,2,1856,5,894,
16,new,animal_horse.bmp,new20,1,2,980,5,894,
17,old,vegie_mushroom.bmp,old76,1,1,1018,5,500,
18,old,vegie_green capsicum.bmp,old75,1,1,1762,9,1003,
19,old,animal_sheep.bmp,old11,1,1,1057,8,302,
20,old,musical_piano_old.bmp,old48,1,1,1591,9,607,
21,old,musical_tuba.bmp,old50,0,2,1532,9,607,
22,old,vegie_carrot.bmp,old78,1,1,1060,6,361,
23,new,animal_seal.bmp,new38,1,2,1521,6,361,
24,old,food_cracker02.bmp,old18,1,1,1082,5,326,
25,old,sporting_rollerblade.bmp,old62,0,2,1615,5,326,
26,old,sporting_mini-trampoline.bmp,old61,1,1,1053,5,378,
27,new,food_pizza.bmp,new22,1,2,920,5,378,
28,new,musical_bagpipes.bmp,new35,1,2,841,5,378,
29,old,food_toast.bmp,old26,0,2,1181,5,378,
30,new,sporting_basketball_new.bmp,new14,1,2,772,5,378,
31,new,kitchen_ramekin.bmp,new13,1,2,834,5,378,
32,new,kitchen_baking spatula.bmp,new01,1,2,854,5,378,
33,old,food_softcheese.bmp,old24,1,1,1067,6,624,
34,old,musical_triangle.bmp,old49,1,1,860,6,201,
35,old,food_rawchicken.bmp,old23,0,2,3399,6,201,
36,old,animal_lion_new.bmp,old07,1,1,966,8,1415,
37,old,musical_harmonica_new.bmp,old47,0,2,2380,8,1415,
38,new,animal_dolphin_old.bmp,new09,1,2,1632,8,1415,
39,old,fruit_watermelon_old.bmp,old71,1,1,989,6,1852,
40,old,sporting_americanfootball.bmp,old53,0,2,1344,6,1852,
41,old,vegie_garlic01a.bmp,old74,1,1,904,5,339,
42,old,sporting_badminton racquet.bmp,old54,0,2,1963,5,339,
43,new,sporting_flippers.bmp,new02,1,2,906,5,339,
44,new,food_bagel01.bmp,new17,1,2,716,5,339,
45,old,animal_farm pig.bmp,old05,1,1,836,8,378,
46,old,food_croissant01.bmp,old19,1,1,2626,8,407,
47,new,vegie_cucumber.bmp,new33,1,2,1470,8,407,
48,old,sporting_karate clothing.bmp,old60,1,1,1258,9,1287,
49,new,animal_giraffe.bmp,new03,1,2,1160,9,1287,
50,old,hard_musical_recorder.bmp,old40,0,2,896,9,1287,
51,old,sporting_footballhelmet.bmp,old57,0,2,1873,9,1287,
52,old,kitchen_coffee pot.bmp,old29,1,1,2492,6,1407,
53,old,food_bottleofredwine01.bmp,old15,1,1,790,6,381,
54,new,kitchen_spatula_old.bmp,new37,1,2,885,6,381,
55,old,vegie_cauliflower.bmp,old72,0,2,1503,6,381,
56,new,sporting_windsurf.bmp,new31,1,2,753,6,381,
57,new,fruit_cherry.bmp,old67,1,1,936,8,402,
58,old,musical_violin_old.bmp,old51,1,1,1079,9,899,
59,old,kitchen_scrubbing brush.bmp,old36,0,2,1277,9,899,
60,new,kitchen_toaster_old.bmp,new30,1,2,968,9,899,
61,old,animal_siamese cat.bmp,old12,1,1,1199,8,14397,
62,old,food_frenchfries.bmp,old20,1,1,1156,9,421,
63,old,sporting_snow shoes_old.bmp,old64,1,1,1937,5,403,
64,old,kitchen_plate.bmp,old35,0,2,1736,5,403,
65,new,vegie_broccoli.bmp,new36,1,2,1057,5,403,
66,old,musical_accordion_old.bmp,old41,0,2,2628,5,403,
67,old,kitchen_martini glass.bmp,old32,0,2,1137,5,403,
68,old,musical_harp_new.bmp,old43,0,2,1361,5,403,
69,old,animal_dalmation_old.bmp,old04,0,2,793,5,403,
70,old,food_pickle01a.bmp,old22,0,2,1600,5,403,
71,new,fruit_rasberry.bmp,new10,1,2,830,5,403,
72,new,animal_pigeon.bmp,new32,1,2,666,5,403,
73,old,vegie_radish.bmp,old77,1,1,1661,8,594,
74,old,sporting_skipping rope.bmp,old63,1,1,1225,6,1303,
75,old,animal_zebra_old.bmp,old13,1,1,953,5,1098,
76,new,animal_gorilla.bmp,new15,1,2,1299,5,1098,
