,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
0,new,vegie_broccoli.bmp,new36,1,2,3809,,0,
1,new,food_bagel01.bmp,new17,1,2,1864,,0,
2,new,musical_bongo drum.bmp,new23,1,2,1228,,0,
3,new,kitchen_toaster_old.bmp,new30,1,2,1393,,0,
4,old,food_bottleofredwine01.bmp,old15,1,1,1232,6,2310,
5,new,animal_ostrich.bmp,new26,1,2,2105,6,2310,
6,old,food_shellpasta.bmp,old25,1,1,1812,5,922,
7,new,sporting_flippers.bmp,new02,1,2,1716,5,922,
8,old,vegie_mushroom.bmp,old76,1,1,1623,5,1405,
9,old,hard_musical_recorder.bmp,old40,1,1,1915,6,598,
10,new,musical_tambourine_new.bmp,new06,1,2,1676,6,598,
11,new,vegie_pumpkin.bmp,new21,1,2,1128,6,598,
12,old,food_pickle01a.bmp,old22,1,1,1274,5,1422,
13,old,fruit_watermelon_old.bmp,old71,1,1,1308,9,2222,
14,old,musical_harp_new.bmp,old43,1,1,1165,5,1453,
15,new,sporting_windsurf.bmp,new31,1,2,2346,5,1453,
16,old,kitchen_peppermill.bmp,old33,0,2,1387,5,1453,
17,old,animal_farm pig.bmp,old05,1,1,1371,5,626,
18,old,musical_xylophone_old.bmp,old52,1,1,1471,9,1587,
19,new,food_walnut01c.bmp,new34,1,2,2178,9,1587,
20,old,musical_triangle.bmp,old49,1,1,1251,8,1400,
21,old,sporting_rollerblade.bmp,old62,1,1,1943,6,1104,
22,new,musical_bagpipes.bmp,new35,1,2,1802,6,1104,
23,old,musical_piano_old.bmp,old48,1,1,1793,5,2056,
24,old,food_pecan02.bmp,old21,1,1,1901,5,497,
25,old,kitchen_martini glass.bmp,old32,1,1,1291,6,486,
26,new,musical_uculele_new.bmp,new39,1,2,2609,6,486,
27,old,kitchen_wooden spoon_old.bmp,old39,1,1,1352,5,849,
28,old,fruit_blackberry_new.bmp,old66,1,1,1214,9,1493,
29,old,animal_parrot.bmp,old09,1,1,1800,9,2007,
30,old,kitchen_pitcher.bmp,old34,1,1,1430,6,940,
31,old,sporting_boxing_gloves.bmp,old56,1,1,1493,5,815,
32,new,food_drink.bmp,new05,1,2,2534,5,815,
33,old,fruit_pineapple_old.bmp,old70,1,1,1136,5,1762,
34,old,sporting_bicycle_old.bmp,old55,0,2,1763,5,1762,
35,old,fruit_green grapes.bmp,old68,0,2,1235,5,1762,
36,new,kitchen_fork_old.bmp,new18,1,2,1481,5,1762,
37,old,food_toast.bmp,old26,0,2,2093,5,1762,
38,old,food_baguette01.bmp,old14,1,1,1184,8,1088,
39,old,animal_zebra_old.bmp,old13,0,2,12210,8,1088,
40,new,musical_zamponia windflute.bmp,new29,1,2,2645,8,1088,
41,old,musical_violin_old.bmp,old51,1,1,3330,9,373,
42,old,food_croissant01.bmp,old19,1,1,1141,5,614,
43,new,food_cookie01.bmp,new11,1,2,1700,5,614,
44,new,musical_french horn_old.bmp,new12,1,2,1823,5,614,
45,old,kitchen_ladle.bmp,old31,1,1,1270,5,601,
46,old,food_frenchfries.bmp,old20,1,1,1097,5,1291,
47,new,sporting_golf ball.bmp,new19,1,2,2078,5,1291,
48,old,vegie_garlic01a.bmp,old74,1,1,1051,5,824,
49,old,musical_drums_old.bmp,old46,0,2,1629,5,824,
50,old,sporting_karate clothing.bmp,old60,1,1,1579,5,2211,
51,new,animal_pigeon.bmp,new32,1,2,1122,5,2211,
52,old,musical_double bass.bmp,old45,1,1,1980,5,1356,
53,new,food_pizza.bmp,new22,1,2,1180,5,1356,
54,old,sporting_americanfootball.bmp,old53,0,2,1108,5,1356,
55,old,animal_siamese cat.bmp,old12,0,2,6550,5,1356,
56,old,food_chocolatemilk.bmp,old17,0,2,1113,5,1356,
