,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
0,old,fruit_watermelon_old.bmp,old71,1,1,2230,9,618,
1,old,sporting_badminton racquet.bmp,old54,1,1,1670,8,545,
2,old,musical_harp_new.bmp,old43,1,1,1496,6,451,
3,old,vegie_carrot.bmp,old78,1,1,3460,9,896,
4,old,musical_clarinet_new.bmp,old44,1,1,2353,5,314,
5,old,animal_parrot.bmp,old09,0,2,5922,5,314,
6,old,musical_accordion_old.bmp,old41,1,1,1633,5,359,
7,old,musical_triangle.bmp,old49,0,2,2941,5,359,
8,old,kitchen_martini glass.bmp,old32,1,1,1531,6,372,
9,old,food_shellpasta.bmp,old25,0,2,4202,6,372,
10,new,vegie_cucumber.bmp,new33,0,1,2142,5,3607,
11,old,sporting_karate clothing.bmp,old60,0,2,4242,5,3607,
12,old,animal_chimpanzee.bmp,old03,1,1,3148,5,1413,
13,old,kitchen_plate.bmp,old35,1,1,2009,5,238,
14,new,musical_bongo drum.bmp,new23,1,2,4082,5,238,
15,old,animal_penguin.bmp,old10,1,1,2324,6,3957,
16,old,animal_sheep.bmp,old11,1,1,1651,5,280,
17,new,sporting_flippers.bmp,new02,1,2,3065,5,280,
18,new,kitchen_ramekin.bmp,new13,1,2,3523,5,280,
19,old,food_rawchicken.bmp,old23,1,1,4074,5,285,
20,new,fruit_cherry.bmp,old67,1,1,1831,6,291,
21,new,sporting_baseball bat_new.bmp,new08,0,1,5477,9,656,
22,old,sporting_boxing_gloves.bmp,old56,1,1,1842,9,302,
23,old,food_bottleofredwine01.bmp,old15,1,1,1303,5,418,
24,old,vegie_cauliflower.bmp,old72,1,1,2087,5,362,
25,new,sporting_golf ball.bmp,new19,1,2,2392,5,362,
26,old,sporting_hockey stick_old.bmp,old58,1,1,2934,8,3351,
27,old,kitchen_scrubbing brush.bmp,old36,0,2,1974,8,3351,
28,new,kitchen_fork_old.bmp,new18,1,2,6941,8,3351,
29,new,musical_french horn_old.bmp,new12,1,2,3380,8,3351,
30,new,kitchen_garlic press.bmp,new07,1,2,3170,8,3351,
31,new,animal_pigeon.bmp,new32,1,2,2889,8,3351,
32,new,food_cookie01.bmp,new11,1,2,3545,8,3351,
33,old,hard_musical_recorder.bmp,old40,1,1,3312,8,1778,
34,new,musical_zamponia windflute.bmp,new29,0,1,2311,6,385,
35,old,food_softcheese.bmp,old24,1,1,1704,8,762,
36,old,sporting_skipping rope.bmp,old63,1,1,1801,6,688,
37,old,animal_farm pig.bmp,old05,1,1,2113,9,2939,
38,new,vegie_pumpkin.bmp,new21,1,2,3650,9,2939,
39,old,animal_camel_new.bmp,old01,1,1,3412,6,354,
40,old,animal_dalmation_old.bmp,old04,1,1,1304,8,346,
41,old,kitchen_big cooking pot.bmp,old28,0,2,2865,8,346,
42,old,fruit_green grapes.bmp,old68,1,1,1939,9,388,
43,old,musical_tuba.bmp,old50,0,2,9888,9,388,
44,new,kitchen_toaster_old.bmp,new30,1,2,1449,9,388,
45,old,animal_monarch_old.bmp,old08,1,1,1523,5,1932,
46,old,musical_xylophone_old.bmp,old52,1,1,4876,5,839,
47,old,food_pickle01a.bmp,old22,0,2,4482,5,839,
48,new,sporting_weighlifting.bmp,new25,1,2,4083,5,839,
49,old,food_frenchfries.bmp,old20,0,2,1749,5,839,
50,old,food_baguette01.bmp,old14,0,2,2500,5,839,
51,old,sporting_mini-trampoline.bmp,old61,0,2,2156,5,839,
52,old,kitchen_coffee pot.bmp,old29,1,1,6058,9,606,
53,old,kitchen_white strainer.bmp,old38,0,2,1962,9,606,
54,new,fruit_apricot_new.bmp,new04,1,2,3449,9,606,
55,old,fruit_blackberry_new.bmp,old66,0,2,1477,9,606,
56,new,sporting_windsurf.bmp,new31,1,2,4077,9,606,
57,old,kitchen_peppermill.bmp,old33,0,2,1967,9,606,
58,old,food_chocolatemilk.bmp,old17,0,2,1478,9,606,
59,old,vegie_corn02.bmp,old73,0,2,4895,9,606,
60,new,food_drink.bmp,new05,1,2,2353,9,606,
61,new,animal_gorilla.bmp,new15,0,1,3102,6,376,
62,new,food_bread.bmp,new28,1,2,6439,6,376,
63,old,sporting_footballhelmet.bmp,old57,0,2,7624,6,376,
64,old,sporting_americanfootball.bmp,old53,0,2,2878,6,376,
65,new,vegie_snowpea01.bmp,new27,1,2,4998,6,376,
66,new,sporting_basketball_new.bmp,new14,0,1,3348,6,436,
67,old,sporting_rollerblade.bmp,old62,0,2,2135,6,436,
68,old,vegie_green capsicum.bmp,old75,1,1,3038,9,1771,
69,new,animal_seal.bmp,new38,1,2,1648,9,1771,
70,old,animal_frog.bmp,old06,1,1,2683,5,518,
71,old,kitchen_pitcher.bmp,old34,1,1,2542,6,895,
72,new,fruit_granny smith apple.bmp,new16,0,1,5728,8,1817,
73,old,musical_piano_old.bmp,old48,1,1,1294,8,289,
74,new,musical_uculele_new.bmp,new39,0,1,1379,5,410,
75,new,kitchen_spatula_old.bmp,new37,1,2,1662,5,410,
76,old,musical_acoustic guitar_new.bmp,old42,1,1,1256,5,284,
77,old,vegie_radish.bmp,old77,1,1,1565,5,517,
78,old,vegie_mushroom.bmp,old76,0,2,3269,5,517,
79,old,vegie_garlic01a.bmp,old74,0,2,2175,5,517,
80,new,food_pizza.bmp,new22,1,2,1718,5,517,
81,old,sporting_soccer ball_new.bmp,old65,1,1,1382,6,349,
82,old,musical_harmonica_new.bmp,old47,0,2,3355,6,349,
83,new,animal_ostrich.bmp,new26,1,2,5690,6,349,
84,old,fruit_lemon_new.bmp,old69,1,1,2315,5,1229,
85,old,kitchen_cookie cutter.bmp,old30,1,1,2136,5,249,
86,old,musical_double bass.bmp,old45,1,1,2252,8,425,
87,new,animal_giraffe.bmp,new03,1,2,1566,8,425,
88,new,fruit_rasberry.bmp,new10,1,2,3763,8,425,
