,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
47,new,musical_french horn_old.bmp,new12,1,2,1733,5,516,
48,old,animal_chimpanzee.bmp,old03,0,2,2479,5,516,
49,old,vegie_cauliflower.bmp,old72,1,1,1195,6,538,
50,old,kitchen_cookie cutter.bmp,old30,1,1,1041,9,431,
51,old,kitchen_ladle.bmp,old31,1,1,1035,6,648,
52,old,animal_lion_new.bmp,old07,1,1,1157,8,485,
53,new,musical_uculele_new.bmp,new39,0,1,855,8,1084,
54,new,sporting_weighlifting.bmp,new25,1,2,1774,8,1084,
55,new,musical_bagpipes.bmp,new35,1,2,2142,8,1084,
56,old,musical_piano_old.bmp,old48,1,1,846,8,491,
57,old,sporting_skipping rope.bmp,old63,1,1,1133,6,527,
58,new,food_bagel01.bmp,new17,1,2,2502,6,527,
59,old,animal_cheetah.bmp,old02,0,2,1281,6,527,
60,old,food_frenchfries.bmp,old20,1,1,1011,8,513,
61,old,kitchen_peppermill.bmp,old33,0,2,2330,8,513,
62,old,sporting_boxing_gloves.bmp,old56,1,1,930,5,764,
63,new,kitchen_baking spatula.bmp,new01,1,2,1580,5,764,
64,old,musical_tuba.bmp,old50,1,1,1530,9,860,
65,old,food_chocolatemilk.bmp,old17,1,1,1071,6,507,
66,old,musical_harmonica_new.bmp,old47,1,1,1021,6,467,
67,old,food_bottleofredwine01.bmp,old15,1,1,911,8,858,
68,old,animal_penguin.bmp,old10,0,2,1821,8,858,
69,old,musical_triangle.bmp,old49,1,1,1243,9,865,
70,old,musical_xylophone_old.bmp,old52,0,2,2165,9,865,
71,old,sporting_hockey stick_old.bmp,old58,1,1,1605,5,492,
72,old,sporting_bicycle_old.bmp,old55,0,2,2196,5,492,
73,old,kitchen_coffee pot.bmp,old29,0,2,1419,5,492,
74,new,musical_bongo drum.bmp,new23,1,2,1137,5,492,
75,old,kitchen_big cooking pot.bmp,old28,0,2,1163,5,492,
76,old,sporting_fishing rod.bmp,old59,0,2,1802,5,492,
77,old,kitchen_pitcher.bmp,old34,1,1,1953,6,450,
78,old,sporting_badminton racquet.bmp,old54,1,1,1060,5,433,
79,new,animal_gorilla.bmp,new15,1,2,1869,5,433,
80,new,animal_giraffe.bmp,new03,1,2,1592,5,433,
81,old,musical_drums_old.bmp,old46,1,1,1071,6,547,
82,new,animal_seal.bmp,new38,1,2,1499,6,547,
83,old,sporting_americanfootball.bmp,old53,0,2,1853,6,547,
84,old,sporting_snow shoes_old.bmp,old64,1,1,1025,5,383,
85,new,musical_tambourine_new.bmp,new06,1,2,1382,5,383,
86,old,musical_violin_old.bmp,old51,1,1,1454,9,491,
87,old,kitchen_plate.bmp,old35,1,1,1182,5,437,
88,new,animal_horse.bmp,new20,1,2,1961,5,437,
89,new,vegie_cucumber.bmp,new33,0,1,1377,6,473,
90,old,musical_clarinet_new.bmp,old44,1,1,1148,5,966,
91,new,fruit_rasberry.bmp,new10,1,2,1277,5,966,
92,new,sporting_basketball_new.bmp,new14,1,2,2744,5,966,
93,old,food_toast.bmp,old26,1,1,945,5,417,
94,old,fruit_watermelon_old.bmp,old71,1,1,1271,6,875,
95,old,animal_siamese cat.bmp,old12,1,1,1261,5,410,
96,old,fruit_green grapes.bmp,old68,0,2,1719,5,410,
97,old,animal_parrot.bmp,old09,1,1,1473,9,749,
98,new,fruit_cherry.bmp,old67,0,2,2077,9,749,
99,old,hard_musical_recorder.bmp,old40,1,1,1537,6,402,
100,old,vegie_green capsicum.bmp,old75,1,1,1184,5,928,
101,new,vegie_snowpea01.bmp,new27,1,2,1129,5,928,
102,new,kitchen_toaster_old.bmp,new30,1,2,970,5,928,
103,old,food_cracker02.bmp,old18,1,1,1536,8,442,
104,old,fruit_blackberry_new.bmp,old66,1,1,1398,8,453,
105,old,animal_zebra_old.bmp,old13,0,2,1256,8,453,
106,old,kitchen_martini glass.bmp,old32,1,1,956,5,388,
107,new,kitchen_spatula_old.bmp,new37,1,2,1026,5,388,
108,old,vegie_garlic01a.bmp,old74,1,1,1007,8,429,
109,old,kitchen_tea cup and saucer.bmp,old37,1,1,1275,5,406,
110,old,kitchen_apron.bmp,old27,0,2,1027,5,406,
111,new,fruit_granny smith apple.bmp,new16,1,2,1064,5,406,
112,old,animal_dalmation_old.bmp,old04,1,1,1421,9,955,
113,new,vegie_pumpkin.bmp,new21,1,2,1073,9,955,
114,old,musical_accordion_old.bmp,old41,1,1,1084,5,1064,
115,old,fruit_pineapple_old.bmp,old70,1,1,2748,6,414,
116,old,sporting_mini-trampoline.bmp,old61,0,2,1075,6,414,
