category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	fruit_blackberry_new.bmp	old66	1	1	4578	5	651	
old	sporting_badminton racquet.bmp	old54	1	1	1912	8	2058	
old	musical_piano_old.bmp	old48	1	1	2270	6	1075	
old	sporting_snow shoes_old.bmp	old64	1	1	4837	9	1603	
old	sporting_boxing_gloves.bmp	old56	1	1	1496	8	1347	
new	sporting_golf ball.bmp	new19	1	2	2428	8	1347	
old	animal_frog.bmp	old06	0	2	3184	8	1347	
old	sporting_bicycle_old.bmp	old55	1	1	2630	6	2284	
new	kitchen_ramekin.bmp	new13	1	2	2390	6	2284	
old	food_rawchicken.bmp	old23	1	1	1349	8	2230	
old	sporting_footballhelmet.bmp	old57	1	1	1373	5	1132	
new	kitchen_garlic press.bmp	new07	1	2	2237	5	1132	
old	kitchen_peppermill.bmp	old33	0	2	5245	5	1132	
new	sporting_weighlifting.bmp	new25	1	2	1556	5	1132	
old	musical_double bass.bmp	old45	1	1	1435	9	1168	
old	food_cracker02.bmp	old18	1	1	1574	5	1534	
old	sporting_americanfootball.bmp	old53	1	1	3221	6	1220	
old	animal_dalmation_old.bmp	old04	1	1	1746	5	3147	
old	musical_acoustic guitar_new.bmp	old42	1	1	1572	9	1117	
old	kitchen_pitcher.bmp	old34	1	1	1853	8	666	
new	musical_tambourine_new.bmp	new06	1	2	2277	8	666	
new	fruit_apricot_new.bmp	new04	1	2	2132	8	666	
old	fruit_watermelon_old.bmp	old71	1	1	2164	5	1388	
old	kitchen_cookie cutter.bmp	old30	1	1	1434	9	1319	
old	sporting_soccer ball_new.bmp	old65	0	2	1711	9	1319	
old	musical_harp_new.bmp	old43	1	1	1440	5	1325	
old	animal_penguin.bmp	old10	0	2	4942	5	1325	
old	animal_camel_new.bmp	old01	1	1	1167	9	1927	
old	musical_tuba.bmp	old50	1	1	1480	6	596	
new	food_bagel01.bmp	new17	1	2	3346	6	596	
old	kitchen_big cooking pot.bmp	old28	0	2	1174	6	596	
old	kitchen_martini glass.bmp	old32	0	2	2180	6	596	
old	food_shellpasta.bmp	old25	1	1	1771	6	771	
new	musical_uculele_new.bmp	new39	0	1	1451	5	824	
old	fruit_green grapes.bmp	old68	1	1	1035	9	624	
old	kitchen_scrubbing brush.bmp	old36	0	2	2589	9	624	
new	fruit_cherry.bmp	old67	1	1	2412	5	1003	
old	hard_musical_recorder.bmp	old40	1	1	1502	5	1784	
new	fruit_rasberry.bmp	new10	0	1	1838	9	571	
new	musical_zamponia windflute.bmp	new29	0	1	3498	8	1421	
old	animal_lion_new.bmp	old07	1	1	4225	6	2896	
old	musical_drums_old.bmp	old46	1	1	1954	9	770	
new	kitchen_baking spatula.bmp	new01	1	2	1706	9	770	
old	kitchen_coffee pot.bmp	old29	0	2	1820	9	770	
old	vegie_radish.bmp	old77	1	1	1817	9	1558	
old	food_softcheese.bmp	old24	1	1	1885	6	624	
old	animal_siamese cat.bmp	old12	0	2	2092	6	624	
old	animal_sheep.bmp	old11	1	1	1408	5	2766	
old	kitchen_ladle.bmp	old31	0	2	4589	5	2766	
old	food_pecan02.bmp	old21	1	1	2308	9	1383	
old	vegie_cauliflower.bmp	old72	1	1	3086	5	954	
new	animal_dolphin_old.bmp	new09	1	2	3239	5	954	
old	food_croissant01.bmp	old19	1	1	1221	6	1099	
new	kitchen_spatula_old.bmp	new37	1	2	1677	6	1099	
