,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
0,old,kitchen_wooden spoon_old.bmp,old39,1,1,2402,8,2377,
1,new,animal_giraffe.bmp,new03,1,2,3864,8,2377,
2,new,musical_bagpipes.bmp,new35,1,2,1747,8,2377,
3,old,animal_zebra_old.bmp,old13,1,1,1658,9,1343,
4,old,hard_musical_recorder.bmp,old40,1,1,1943,5,1609,
5,new,sporting_golf ball.bmp,new19,1,2,2695,5,1609,
6,old,kitchen_pitcher.bmp,old34,1,1,3145,6,762,
7,old,fruit_green grapes.bmp,old68,1,1,2329,6,819,
8,old,fruit_watermelon_old.bmp,old71,1,1,2104,5,763,
9,old,sporting_rollerblade.bmp,old62,1,1,2337,9,747,
10,new,sporting_flippers.bmp,new02,1,2,2891,9,747,
11,old,kitchen_big cooking pot.bmp,old28,1,1,2165,8,1182,
12,old,kitchen_coffee pot.bmp,old29,0,2,1748,8,1182,
13,new,food_bread.bmp,new28,0,1,2724,6,734,
14,new,sporting_windsurf.bmp,new31,0,1,5398,8,1414,
15,new,kitchen_baking spatula.bmp,new01,1,2,2203,8,1414,
16,old,food_pecan02.bmp,old21,1,1,2161,9,1490,
17,old,kitchen_ladle.bmp,old31,1,1,2692,6,1544,
18,old,musical_clarinet_new.bmp,old44,1,1,1536,8,2865,
19,old,animal_lion_new.bmp,old07,1,1,1669,5,1481,
20,old,animal_camel_new.bmp,old01,1,1,2027,6,1897,
21,new,fruit_apricot_new.bmp,new04,1,2,3643,6,1897,
22,old,food_chocolatemilk.bmp,old17,1,1,2231,6,693,
23,old,fruit_blackberry_new.bmp,old66,0,2,3287,6,693,
24,old,sporting_hockey stick_old.bmp,old58,1,1,1857,8,750,
25,old,food_toast.bmp,old26,1,1,2342,9,671,
26,new,kitchen_kettle_new.bmp,new24,1,2,1659,9,671,
27,new,kitchen_ramekin.bmp,new13,1,2,3127,9,671,
28,old,animal_chimpanzee.bmp,old03,1,1,1978,9,2074,
29,old,musical_harp_new.bmp,old43,1,1,4957,8,3790,
30,old,musical_harmonica_new.bmp,old47,1,1,1507,9,934,
31,old,kitchen_tea cup and saucer.bmp,old37,1,1,2142,9,1160,
32,new,kitchen_toaster_old.bmp,new30,1,2,3304,9,1160,
33,old,food_candy.bmp,old16,1,1,1633,5,927,
34,old,musical_piano_old.bmp,old48,1,1,1720,8,642,
