	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	25.09	3.0	28.09	0.5	Old53	Enc01
1	28.59	3.0	31.59	0.5	False	CTL01
2	32.09	3.0	35.09	4.5	Old09	Enc02
3	39.589	3.0	42.589	2.0	Old65	Enc03
4	44.589	3.0	47.589	3.5	False	CTL02
5	51.088	3.0	54.088	1.5	False	CTL03
6	55.588	3.0	58.588	2.5	Old72	Enc04
7	61.088	3.0	64.087	1.0	Old75	Enc05
8	65.087	3.0	68.087	3.0	False	CTL04
9	71.087	3.0	74.087	4.0	Old48	Enc06
10	78.086	3.0	81.086	0.5	False	CTL05
11	81.586	3.0	84.586	2.5	Old54	Enc07
12	87.086	3.0	90.085	2.5	False	CTL06
13	92.585	3.0	95.585	3.5	False	CTL07
14	99.085	3.0	102.084	1.0	Old04	Enc08
15	103.084	3.0	106.084	2.0	Old78	Enc09
16	108.084	3.0	111.084	0.5	Old05	Enc10
17	111.584	3.0	114.583	4.5	Old33	Enc11
18	119.083	3.0	122.083	7.0	Old34	Enc12
19	129.082	3.0	132.082	0.5	Old45	Enc13
20	132.582	3.0	135.582	2.0	Old49	Enc14
21	137.582	3.0	140.581	1.0	Old41	Enc15
22	141.581	3.0	144.581	1.0	Old43	Enc16
23	145.581	3.0	148.581	3.5	Old10	Enc17
24	152.08	3.0	155.08	1.0	False	CTL08
25	156.08	3.0	159.08	2.0	Old35	Enc18
26	161.08	3.0	164.079	0.5	Old16	Enc19
27	164.579	3.0	167.579	3.5	Old22	Enc20
28	171.079	3.0	174.079	7.0	False	CTL09
29	181.078	3.0	184.078	2.5	Old52	Enc21
30	186.578	3.0	189.577	5.0	Old20	Enc22
31	194.577	3.0	197.577	1.0	Old12	Enc23
32	198.577	3.0	201.576	10.0	Old23	Enc24
33	211.576	3.0	214.575	1.5	Old68	Enc25
34	216.075	3.0	219.075	0.5	Old18	Enc26
35	219.575	3.0	222.575	2.5	Old76	Enc27
36	225.075	3.0	228.074	3.5	Old32	Enc28
37	231.574	3.0	234.574	1.0	False	CTL10
38	235.574	3.0	238.574	0.5	False	CTL11
39	239.074	3.0	242.073	1.5	False	CTL12
40	243.573	3.0	246.573	7.0	False	CTL13
41	253.572	3.0	256.572	7.0	Old77	Enc29
42	263.572	3.0	266.571	2.0	Old74	Enc30
43	268.571	3.0	271.571	6.5	False	CTL14
44	278.07	3.0	281.07	3.5	Old37	Enc31
45	284.57	3.0	287.57	2.5	Old08	Enc32
46	290.07	3.0	293.069	4.0	Old06	Enc33
47	297.069	3.0	300.069	3.5	Old56	Enc34
48	303.568	3.0	306.568	1.0	False	CTL15
49	307.568	3.0	310.568	6.5	Old07	Enc35
50	317.067	3.0	320.067	7.5	False	CTL16
51	327.567	3.0	330.566	2.5	False	CTL17
52	333.066	3.0	336.066	1.5	Old64	Enc36
53	337.566	3.0	340.566	1.0	Old24	Enc37
54	341.565	3.0	344.565	3.0	Old51	Enc38
55	347.565	3.0	350.565	2.5	False	CTL18
56	353.065	3.0	356.064	1.0	Old19	Enc39
57	357.064	3.0	360.064	9.0	Old25	Enc40
58	369.063	3.0	372.063	1.5	Old66	Enc41
59	373.563	3.0	376.563	8.5	Old39	Enc42
60	385.062	3.0	388.062	8.0	Old38	Enc43
61	396.061	3.0	399.061	1.5	False	CTL19
62	400.561	3.0	403.561	5.0	Old50	Enc44
63	408.56	3.0	411.56	1.0	False	CTL20
64	412.56	3.0	415.56	3.0	False	CTL21
65	418.559	3.0	421.559	5.0	Old59	Enc45
66	426.559	3.0	429.558	0.5	False	CTL22
67	430.058	3.0	433.058	1.5	Old61	Enc46
68	434.558	3.0	437.558	0.5	Old44	Enc47
69	438.058	3.0	441.058	2.0	Old27	Enc48
70	443.057	3.0	446.057	1.5	Old15	Enc49
71	447.557	3.0	450.557	1.0	Old11	Enc50
72	451.557	3.0	454.557	2.5	Old63	Enc51
73	457.056	3.0	460.056	5.5	Old67	Enc52
74	465.556	3.0	468.555	2.5	False	CTL23
75	471.055	3.0	474.055	1.5	Old14	Enc53
76	475.555	3.0	478.555	0.5	False	CTL24
77	479.055	3.0	482.054	3.0	Old71	Enc54
78	485.054	3.0	488.054	3.5	Old28	Enc55
79	491.554	3.0	494.5530000000001	7.5	Old30	Enc56
80	502.0530000000001	3.0	505.0530000000001	2.5	Old40	Enc57
81	507.552	3.0	510.552	0.5	False	CTL25
82	511.052	3.0	514.052	1.0	Old17	Enc58
83	515.052	3.0	518.0509999999999	4.0	Old46	Enc59
84	522.0509999999999	3.0	525.0509999999999	11.0	Old69	Enc60
85	536.55	3.0	539.55	0.5	False	CTL26
86	540.05	3.0	543.05	4.0	False	CTL27
87	547.049	3.0	550.049	0.5	False	CTL28
88	550.549	3.0	553.549	2.5	Old29	Enc61
89	556.048	3.0	559.048	3.0	Old60	Enc62
90	562.048	3.0	565.048	1.0	False	CTL29
91	566.048	3.0	569.047	2.0	Old02	Enc63
92	571.047	3.0	574.047	0.5	Old03	Enc64
93	574.547	3.0	577.547	7.0	False	CTL30
94	584.5459999999999	3.0	587.5459999999999	0.5	Old57	Enc65
95	588.0459999999999	3.0	591.0459999999999	0.5	Old42	Enc66
96	591.5459999999999	3.0	594.545	0.5	False	CTL31
97	595.045	3.0	598.045	1.5	False	CTL32
98	599.545	3.0	602.545	3.0	Old58	Enc67
99	605.545	3.0	608.544	1.5	Old31	Enc68
100	610.044	3.0	613.044	4.5	False	CTL33
101	617.544	3.0	620.543	0.5	False	CTL34
102	621.043	3.0	624.043	8.0	Old01	Enc69
103	632.0419999999999	3.0	635.0419999999999	1.0	Old55	Enc70
104	636.0419999999999	3.0	639.0419999999999	4.5	False	CTL35
105	643.5419999999999	3.0	646.5409999999999	2.0	False	CTL36
106	648.5409999999999	3.0	651.5409999999999	1.0	Old70	Enc71
107	652.5409999999999	3.0	655.541	2.0	Old13	Enc72
108	657.54	3.0	660.54	2.0	False	CTL37
109	662.54	3.0	665.54	10.0	False	CTL38
110	675.539	3.0	678.539	3.5	Old73	Enc73
111	682.039	3.0	685.038	9.0	Old26	Enc74
112	694.038	3.0	697.0369999999999	0.5	False	CTL39
113	697.5369999999999	3.0	700.5369999999999	7.0	Old47	Enc75
114	707.5369999999999	3.0	710.5360000000001	12.0	Old62	Enc76
115	723.035	3.0	726.035	2.5	Old36	Enc77
116	728.535	3.0	731.535	18.0	Old21	Enc78
