	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	14.575	3.0	17.575	6.5	Old54	Enc01	1	6	1.798
1	24.074	3.0	27.074	2.0	Old11	Enc02	1	5	2.526
2	29.073	3.0	32.073	1.5	Old16	Enc03	1	6	1.9809999999999999
3	33.573	3.0	36.573	1.0	Old69	Enc04	1	9	1.053
4	37.573	3.0	40.571999999999996	8.5	Old53	Enc05	1	8	1.494
5	49.071999999999996	3.0	52.07100000000001	2.0	Old44	Enc06	1	9	2.737
6	54.07100000000001	3.0	57.07100000000001	2.5	Old36	Enc07	1	8	1.49
7	59.57100000000001	3.0	62.57	1.5	False	CTL01	0	8	1.879
8	64.07	3.0	67.07	1.5	False	CTL02	0	5	1.554
9	68.57	3.0	71.569	0.5	Old50	Enc08	1	6	1.079
10	72.069	3.0	75.069	0.5	False	CTL03	0	6	1.224
11	75.569	3.0	78.569	2.0	Old21	Enc09	1	5	0.638
12	80.569	3.0	83.568	1.5	Old34	Enc10	1	6	1.486
13	85.068	3.0	88.068	2.0	False	CTL04	0	8	1.225
14	90.068	3.0	93.067	7.5	Old05	Enc11	1	6	0.607
15	100.56700000000001	3.0	103.566	5.0	Old19	Enc12	1	8	0.958
16	108.566	3.0	111.566	1.5	Old76	Enc13	1	5	1.431
17	113.066	3.0	116.065	3.0	Old23	Enc14	1	9	0.0
18	119.065	3.0	122.065	1.0	Old31	Enc15	1	9	1.209
19	123.065	3.0	126.064	1.5	Old39	Enc16	1	5	0.024
20	127.564	3.0	130.564	8.5	Old22	Enc17	1	5	0.778
21	139.063	3.0	142.063	2.0	Old13	Enc18	1	5	0.878
22	144.063	3.0	147.062	1.0	False	CTL05	0	8	1.104
23	148.062	3.0	151.062	1.5	False	CTL06	0	5	1.239
24	152.562	3.0	155.562	6.5	Old52	Enc19	1	8	1.2770000000000001
25	162.061	3.0	165.06099999999998	1.5	Old68	Enc20	1	6	0.675
26	166.56099999999998	3.0	169.56	6.5	Old58	Enc21	1	5	1.328
27	176.06	3.0	179.05900000000003	3.5	False	CTL07	0	5	0.982
28	182.55900000000003	3.0	185.55900000000003	8.0	Old72	Enc22	1	6	0.992
29	193.558	3.0	196.558	13.0	Old07	Enc23	1	5	1.141
30	209.55700000000002	3.0	212.55599999999998	1.0	False	CTL08	0	6	1.128
31	213.55599999999998	3.0	216.55599999999998	2.5	Old09	Enc24	1	8	1.4669999999999999
32	219.05599999999998	3.0	222.055	1.5	Old40	Enc25	1	5	1.3969999999999998
33	223.555	3.0	226.555	3.5	Old62	Enc26	1	9	1.19
34	230.055	3.0	233.054	2.0	Old48	Enc27	1	8	0.625
35	235.054	3.0	238.054	3.0	Old18	Enc28	1	9	2.011
36	241.054	3.0	244.053	7.0	Old29	Enc29	1	8	0.659
37	251.053	3.0	254.05200000000002	1.0	Old65	Enc30	1	6	0.998
38	255.05200000000002	3.0	258.052	0.5	False	CTL09	0	9	1.321
39	258.552	3.0	261.552	1.0	False	CTL10	0	8	1.01
40	262.552	3.0	265.551	0.5	Old01	Enc31	1	9	0.912
41	266.051	3.0	269.051	7.0	Old75	Enc32	1	6	1.375
42	276.05	3.0	279.05	4.0	Old20	Enc33	1	9	1.508
43	283.05	3.0	286.04900000000004	2.0	Old17	Enc34	1	6	1.015
44	288.04900000000004	3.0	291.04900000000004	2.5	False	CTL11	0	5	0.78
45	293.54900000000004	3.0	296.548	4.5	Old70	Enc35	1	5	0.9440000000000001
46	301.048	3.0	304.048	0.5	Old06	Enc36	1	9	0.963
47	304.548	3.0	307.547	3.0	False	CTL12	0	9	1.329
48	310.547	3.0	313.547	2.0	Old04	Enc37	1	8	0.872
49	315.547	3.0	318.546	0.5	False	CTL13	0	6	0.66
50	319.046	3.0	322.046	1.0	False	CTL14	0	6	1.19
51	323.046	3.0	326.046	2.5	False	CTL15	0	6	1.541
52	328.546	3.0	331.545	6.5	False	CTL16	0	9	1.6769999999999998
53	338.045	3.0	341.04400000000004	9.5	Old47	Enc38	1	6	1.354
54	350.543	3.0	353.543	3.0	Old57	Enc39	1	6	1.091
55	356.543	3.0	359.543	3.0	Old63	Enc40	1	5	1.102
56	362.542	3.0	365.542	1.0	Old71	Enc41	1	6	0.691
57	366.542	3.0	369.542	2.0	Old59	Enc42	1	9	1.05
58	371.541	3.0	374.541	1.0	Old25	Enc43	1	8	0.6729999999999999
59	375.541	3.0	378.541	0.5	Old32	Enc44	1	9	1.0759999999999998
60	379.041	3.0	382.041	2.5	Old26	Enc45	1	8	1.585
61	384.54	3.0	387.54	8.5	Old37	Enc46	1	9	0.741
62	396.039	3.0	399.039	5.5	Old35	Enc47	1	6	0.6779999999999999
63	404.538	3.0	407.538	2.0	Old08	Enc48	1	6	1.06
64	409.538	3.0	412.538	6.0	Old41	Enc49	1	8	0.795
65	418.537	3.0	421.537	6.0	Old45	Enc50	1	9	0.915
66	427.536	3.0	430.536	1.5	Old02	Enc51	1	6	1.081
67	432.036	3.0	435.036	2.0	False	CTL17	0	8	0.937
68	437.035	3.0	440.035	1.5	Old43	Enc52	1	5	0.03
