	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	1	6	1.568	14.607000000000001	3.0	17.616	6.5	Old53	Enc01
1	1	5	1.505	24.118000000000002	3.0	27.127	2.0	Old02	Enc02
2	1	6	1.3219999999999998	29.116999999999997	3.0	32.126	1.5	Old20	Enc03
3	1	9	1.114	33.613	3.0	36.622	1.0	Old78	Enc04
4	1	8	1.518	37.609	3.0	40.618	8.5	Old56	Enc05
5	1	9	1.296	49.11	3.0	52.118	2.0	Old51	Enc06
6	1	8	1.386	54.108000000000004	3.0	57.117	2.5	Old30	Enc07
7	0	8	0.831	59.607	3.0	62.61600000000001	1.5	False	CTL01
8	0	5	0.6779999999999999	64.104	3.0	67.113	1.5	False	CTL02
9	1	6	1.1159999999999999	68.601	3.0	71.61	0.5	Old45	Enc08
10	0	6	1.3259999999999998	72.111	3.0	75.12	0.5	False	CTL03
11	1	5	2.679	75.622	3.0	78.631	2.0	Old19	Enc09
12	1	6	1.409	80.62	3.0	83.62899999999998	1.5	Old36	Enc10
13	0	8	0.6559999999999999	85.117	3.0	88.126	2.0	False	CTL04
14	1	6	1.026	90.115	3.0	93.124	7.5	Old13	Enc11
15	1	8	1.215	100.613	3.0	103.62200000000001	5.0	Old16	Enc12
16	1	5	1.36	108.62	3.0	111.62899999999999	1.5	Old69	Enc13
17	1	9	1.6230000000000002	113.117	3.0	116.126	3.0	Old21	Enc14
18	1	9	2.102	119.118	3.0	122.12700000000001	1.0	Old34	Enc15
19	1	5	2.074	123.13	3.0	126.139	1.5	Old31	Enc16
20	1	5	1.7280000000000002	127.62700000000001	3.0	130.636	8.5	Old17	Enc17
21	1	5	2.5869999999999997	139.128	3.0	142.137	2.0	Old11	Enc18
22	0	8	0.917	144.126	3.0	147.135	1.0	False	CTL05
23	0	5	0.617	148.138	3.0	151.14700000000002	1.5	False	CTL06
24	1	8	0.0	152.635	3.0	155.644	6.5	Old42	Enc19
25	1	6	1.3519999999999999	162.14600000000002	3.0	165.155	1.5	Old67	Enc20
26	1	5	1.599	166.643	3.0	169.65200000000002	6.5	Old55	Enc21
27	0	5	0.991	176.155	3.0	179.16400000000002	3.5	False	CTL07
28	1	6	1.2409999999999999	182.657	3.0	185.666	8.0	Old70	Enc22
29	1	5	1.3840000000000001	193.657	3.0	196.666	13.0	Old04	Enc23
30	0	6	0.851	209.65400000000002	3.0	212.66299999999998	1.0	False	CTL08
31	1	8	1.6780000000000002	213.65	3.0	216.65900000000002	2.5	Old06	Enc24
32	1	5	1.475	219.149	3.0	222.158	1.5	Old41	Enc25
33	1	9	1.25	223.646	3.0	226.655	3.5	Old65	Enc26
34	1	8	1.7630000000000001	230.149	3.0	233.158	2.0	Old44	Enc27
35	1	9	1.2930000000000001	235.14700000000002	3.0	238.15599999999998	3.0	Old14	Enc28
36	1	8	1.42	241.148	3.0	244.157	7.0	Old39	Enc29
37	1	6	1.662	251.145	3.0	254.15400000000002	1.0	Old64	Enc30
38	0	9	0.8740000000000001	255.157	3.0	258.166	0.5	False	CTL09
39	0	8	0.852	258.66700000000003	3.0	261.676	1.0	False	CTL10
40	1	9	1.4809999999999999	262.66200000000003	3.0	265.671	0.5	Old08	Enc31
41	1	6	1.386	266.173	3.0	269.182	7.0	Old74	Enc32
42	1	9	1.245	276.16900000000004	3.0	279.178	4.0	Old18	Enc33
43	1	6	1.7690000000000001	283.173	3.0	286.182	2.0	Old25	Enc34
44	0	5	0.794	288.172	3.0	291.181	2.5	False	CTL11
45	1	5	1.439	293.671	3.0	296.68	4.5	Old72	Enc35
46	1	9	1.2770000000000001	301.177	3.0	304.186	0.5	Old10	Enc36
47	0	9	0.973	304.688	3.0	307.697	3.0	False	CTL12
48	1	8	1.9	310.689	3.0	313.698	2.0	Old09	Enc37
49	0	6	0.75	315.687	3.0	318.69599999999997	0.5	False	CTL13
50	0	6	0.7440000000000001	319.197	3.0	322.20599999999996	1.0	False	CTL14
51	0	6	0.764	323.193	3.0	326.202	2.5	False	CTL15
52	0	9	0.785	328.69199999999995	3.0	331.70099999999996	6.5	False	CTL16
53	1	6	1.0490000000000002	338.18699999999995	3.0	341.19599999999997	9.5	Old52	Enc38
54	1	6	1.193	350.691	3.0	353.7	3.0	Old59	Enc39
55	1	5	1.415	356.69300000000004	3.0	359.70099999999996	3.0	Old58	Enc40
56	1	6	1.357	362.694	3.0	365.70300000000003	1.0	Old77	Enc41
57	1	9	1.609	366.70599999999996	3.0	369.715	2.0	Old61	Enc42
58	1	8	1.787	371.704	3.0	374.713	1.0	Old23	Enc43
59	1	9	1.367	375.716	3.0	378.725	0.5	Old38	Enc44
60	1	8	1.0490000000000002	379.226	3.0	382.235	2.5	Old22	Enc45
61	1	9	1.253	384.726	3.0	387.735	8.5	Old35	Enc46
62	1	6	1.135	396.227	3.0	399.236	5.5	Old32	Enc47
63	1	6	1.162	404.736	3.0	407.745	2.0	Old03	Enc48
64	1	8	1.58	409.73400000000004	3.0	412.74300000000017	6.0	Old49	Enc49
65	1	9	1.218	418.744	3.0	421.75300000000004	6.0	Old46	Enc50
66	1	6	1.2229999999999999	427.754	3.0	430.76300000000003	1.5	Old07	Enc51
67	0	8	0.99	432.251	3.0	435.26	2.0	False	CTL17
68	1	5	1.272	437.249	3.0	440.25800000000004	1.5	Old47	Enc52
69	0	9	0.943	441.746	3.0	444.755	4.0	False	CTL18
70	0	8	0.731	448.75	3.0	451.759	0.5	False	CTL19
71	0	5	0.715	452.26099999999997	3.0	455.27	6.0	False	CTL20
72	1	9	1.305	461.27099999999996	3.0	464.28	0.5	Old63	Enc53
73	1	8	1.475	464.781	3.0	467.79	2.5	Old48	Enc54
74	1	8	1.2309999999999999	470.281	3.0	473.29	1.5	Old62	Enc55
75	1	6	1.51	474.778	3.0	477.787	2.5	Old27	Enc56
76	0	5	0.73	480.277	3.0	483.286	5.5	False	CTL21
77	1	9	1.389	488.786	3.0	491.795	4.5	Old57	Enc57
78	0	8	0.675	496.292	3.0	499.301	2.5	False	CTL22
79	1	9	1.168	501.791	3.0	504.8	6.5	Old68	Enc58
80	0	9	0.728	511.286	3.0	514.295	6.5	False	CTL23
81	0	8	0.753	520.781	3.0	523.79	1.5	False	CTL24
82	0	9	0.672	525.278	3.0	528.2869999999998	4.5	False	CTL25
83	0	5	0.75	532.784	3.0	535.793	1.5	False	CTL26
84	1	5	1.1640000000000001	537.281	3.0	540.289	0.5	Old60	Enc59
85	0	6	0.71	540.7909999999998	3.0	543.8	10.0	False	CTL27
86	0	6	0.723	554.298	3.0	557.307	4.5	False	CTL28
87	1	8	1.081	561.804	3.0	564.813	2.0	Old54	Enc60
88	0	9	0.7859999999999999	566.802	3.0	569.811	1.5	False	CTL29
89	1	8	1.2009999999999998	571.299	3.0	574.307	12.0	Old01	Enc61
90	1	5	1.3130000000000002	586.795	3.0	589.804	2.0	Old33	Enc62
91	1	8	1.203	591.793	3.0	594.802	1.0	Old73	Enc63
92	0	8	0.91	595.805	3.0	598.814	4.0	False	CTL30
93	1	9	0.9540000000000001	602.809	3.0	605.818	0.5	Old71	Enc64
94	1	8	0.667	606.32	3.0	609.328	4.0	Old75	Enc65
95	1	8	0.983	613.3240000000002	3.0	616.3330000000002	3.5	Old76	Enc66
96	0	8	0.713	619.826	3.0	622.835	1.0	False	CTL31
97	0	5	0.773	623.822	3.0	626.831	0.5	False	CTL32
98	1	5	1.046	627.332	3.0	630.341	2.5	Old12	Enc67
99	0	9	0.682	632.832	3.0	635.841	0.5	False	CTL33
100	0	9	0.74	636.342	3.0	639.351	9.0	False	CTL34
101	0	6	0.6409999999999999	648.345	3.0	651.354	2.0	False	CTL35
102	1	9	1.163	653.3430000000002	3.0	656.352	0.5	Old05	Enc68
103	0	6	0.732	656.8530000000002	3.0	659.862	2.0	False	CTL36
104	0	5	0.733	661.852	3.0	664.8610000000001	4.5	False	CTL37
105	0	6	0.636	669.357	3.0	672.3660000000001	4.5	False	CTL38
106	1	5	1.354	676.863	3.0	679.872	3.5	Old29	Enc69
107	1	9	1.474	683.3660000000001	3.0	686.375	1.5	Old40	Enc70
108	1	8	1.6340000000000001	687.862	3.0	690.8710000000002	4.5	Old28	Enc71
109	1	6	1.392	695.368	3.0	698.377	0.5	Old15	Enc72
110	1	9	1.7369999999999999	698.8789999999998	3.0	701.888	0.5	Old66	Enc73
111	0	9	0.747	702.3889999999999	3.0	705.398	5.0	False	CTL39
112	1	5	1.308	710.3960000000002	3.0	713.405	4.5	Old43	Enc74
113	1	6	1.385	717.9019999999998	3.0	720.9110000000002	5.5	Old50	Enc75
114	1	5	1.86	726.4110000000002	3.0	729.42	1.0	Old24	Enc76
